GO.ID	Name	Frequency
GO:1903524	positive regulation of blood circulation	425
GO:1903578	regulation of ATP metabolic process	425
GO:1903580	positive regulation of ATP metabolic process	425
GO:1903715	regulation of aerobic respiration	425
GO:1903862	positive regulation of oxidative phosphorylation	425
GO:0043467	regulation of generation of precursor metabolites and energy	425
GO:0061615	glycolytic process through fructose-6-phosphate	425
GO:0016054	organic acid catabolic process	425
GO:0046395	carboxylic acid catabolic process	425
GO:0016180	snRNA processing	425
GO:0008360	regulation of cell shape	425
GO:0072524	pyridine-containing compound metabolic process	425
GO:0010639	negative regulation of organelle organization	425
GO:0006733	obsolete oxidoreduction coenzyme metabolic process	425
GO:0009861	jasmonic acid and ethylene-dependent systemic resistance	425
GO:0010566	regulation of ketone biosynthetic process	425
GO:0015940	pantothenate biosynthetic process	425
GO:0018344	protein geranylgeranylation	425
GO:0032352	positive regulation of hormone metabolic process	425
GO:0046886	positive regulation of hormone biosynthetic process	425
GO:0062055	photosynthetic state transition	425
GO:0072384	organelle transport along microtubule	425
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway	425
GO:0006575	cellular modified amino acid metabolic process	425
GO:0009809	lignin biosynthetic process	425
GO:0070592	cell wall polysaccharide biosynthetic process	424
GO:0044038	cell wall macromolecule biosynthetic process	424
GO:0070589	obsolete cellular component macromolecule biosynthetic process	424
GO:0045492	xylan biosynthetic process	424
GO:0043648	dicarboxylic acid metabolic process	424
GO:0051302	regulation of cell division	424
GO:0006777	Mo-molybdopterin cofactor biosynthetic process	424
GO:0019720	Mo-molybdopterin cofactor metabolic process	424
GO:0043545	molybdopterin cofactor metabolic process	424
GO:0051189	prosthetic group metabolic process	424
GO:0071840	cellular component organization or biogenesis	424
GO:0006706	steroid catabolic process	424
GO:0014072	response to isoquinoline alkaloid	424
GO:0016127	sterol catabolic process	424
GO:0018315	molybdenum incorporation into molybdenum-molybdopterin complex	424
GO:0042040	metal incorporation into metallo-molybdopterin complex	424
GO:0043278	response to morphine	424
GO:0043279	response to alkaloid	424
GO:0061086	obsolete negative regulation of histone H3-K27 methylation	424
GO:0080051	cutin transport	424
GO:0097250	mitochondrial respirasome assembly	424
GO:1902465	obsolete negative regulation of histone H3-K27 trimethylation	424
GO:0001676	long-chain fatty acid metabolic process	424
GO:0032957	inositol trisphosphate metabolic process	424
GO:0006839	mitochondrial transport	424
GO:0000349	generation of catalytic spliceosome for first transesterification step	424
GO:0006335	DNA replication-dependent chromatin assembly	424
GO:0009786	regulation of asymmetric cell division	424
GO:0009969	xyloglucan biosynthetic process	424
GO:0042866	pyruvate biosynthetic process	424
GO:0046437	D-amino acid biosynthetic process	424
GO:0061085	obsolete regulation of histone H3-K27 methylation	424
GO:0070179	D-serine biosynthetic process	424
GO:0072347	response to anesthetic	424
GO:1902464	obsolete regulation of histone H3-K27 trimethylation	424
GO:0046785	microtubule polymerization	421
GO:0071702	obsolete organic substance transport	419
GO:0010363	regulation of plant-type hypersensitive response	418
GO:0034051	negative regulation of plant-type hypersensitive response	418
GO:0010200	response to chitin	418
GO:0006298	mismatch repair	411
GO:0046856	phosphatidylinositol dephosphorylation	409
GO:0046839	phospholipid dephosphorylation	409
GO:0042546	cell wall biogenesis	408
GO:0006531	aspartate metabolic process	408
GO:0009712	catechol-containing compound metabolic process	408
GO:0009713	catechol-containing compound biosynthetic process	408
GO:0009801	cinnamic acid ester metabolic process	408
GO:0009802	cinnamic acid ester biosynthetic process	408
GO:0034627	'de novo' NAD biosynthetic process	408
GO:0034628	'de novo' NAD biosynthetic process from aspartate	408
GO:0046189	phenol-containing compound biosynthetic process	408
GO:0051176	positive regulation of sulfur metabolic process	408
GO:0090431	alkyl caffeate ester biosynthetic process	408
GO:1903825	organic acid transmembrane transport	408
GO:1905039	carboxylic acid transmembrane transport	408
GO:0010383	cell wall polysaccharide metabolic process	408
GO:0009063	amino acid catabolic process	408
GO:0015887	pantothenate transmembrane transport	408
GO:0032963	collagen metabolic process	408
GO:0098717	pantothenate import across plasma membrane	408
GO:0043412	macromolecule modification	408
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	408
GO:0016125	sterol metabolic process	408
GO:0045489	pectin biosynthetic process	408
GO:2000067	regulation of root morphogenesis	408
GO:0090151	establishment of protein localization to mitochondrial membrane	407
GO:0006486	protein glycosylation	407
GO:0043413	macromolecule glycosylation	407
GO:0009101	glycoprotein biosynthetic process	407
GO:0006368	transcription elongation by RNA polymerase II	406
GO:0006692	prostanoid metabolic process	406
GO:0006693	prostaglandin metabolic process	406
GO:0033559	unsaturated fatty acid metabolic process	406
GO:0006011	UDP-glucose metabolic process	403
GO:0010501	RNA secondary structure unwinding	397
GO:0006446	regulation of translational initiation	395
GO:0010150	leaf senescence	392
GO:0090693	plant organ senescence	392
GO:0000380	alternative mRNA splicing, via spliceosome	389
GO:0000025	maltose catabolic process	387
GO:0051606	detection of stimulus	387
GO:0000023	maltose metabolic process	387
GO:0000272	polysaccharide catabolic process	385
GO:0032106	obsolete positive regulation of response to extracellular stimulus	383
GO:0032109	positive regulation of response to nutrient levels	383
GO:0080040	positive regulation of cellular response to phosphate starvation	383
GO:0140255	regulation of cellular response to phosphate starvation	383
GO:2000012	regulation of auxin polar transport	383
GO:0009308	amine metabolic process	382
GO:0010234	anther wall tapetum cell fate specification	381
GO:0043953	protein transport by the Tat complex	381
GO:0048448	stamen morphogenesis	381
GO:0048455	stamen formation	381
GO:0048654	anther morphogenesis	381
GO:0048655	anther wall tapetum morphogenesis	381
GO:0048656	anther wall tapetum formation	381
GO:0048657	anther wall tapetum cell differentiation	381
GO:0051316	attachment of meiotic spindle microtubules to kinetochore	381
GO:0051455	spindle attachment to meiosis I kinetochore	381
GO:0051754	meiotic sister chromatid cohesion, centromeric	381
GO:0070601	centromeric sister chromatid cohesion	381
GO:0048449	floral organ formation	381
GO:0016458	obsolete gene silencing	380
GO:0031047	regulatory ncRNA-mediated gene silencing	380
GO:0015969	guanosine tetraphosphate metabolic process	378
GO:0033865	nucleoside bisphosphate metabolic process	378
GO:0033875	ribonucleoside bisphosphate metabolic process	378
GO:0034032	purine nucleoside bisphosphate metabolic process	378
GO:0006073	obsolete cellular glucan metabolic process	378
GO:0044042	glucan metabolic process	378
GO:0034035	purine ribonucleoside bisphosphate metabolic process	378
GO:0002029	desensitization of G protein-coupled receptor signaling pathway	378
GO:0002031	G protein-coupled receptor internalization	378
GO:0002090	regulation of receptor internalization	378
GO:0002091	negative regulation of receptor internalization	378
GO:0008277	regulation of G protein-coupled receptor signaling pathway	378
GO:0022401	negative adaptation of signaling pathway	378
GO:0023058	adaptation of signaling pathway	378
GO:0030961	peptidyl-arginine hydroxylation	378
GO:0031623	receptor internalization	378
GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	378
GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	378
GO:0045806	negative regulation of endocytosis	378
GO:0048261	negative regulation of receptor-mediated endocytosis	378
GO:1900186	negative regulation of clathrin-dependent endocytosis	378
GO:1903069	obsolete regulation of ER-associated ubiquitin-dependent protein catabolic process	378
GO:1903071	obsolete positive regulation of ER-associated ubiquitin-dependent protein catabolic process	378
GO:1904020	regulation of G protein-coupled receptor internalization	378
GO:1904021	negative regulation of G protein-coupled receptor internalization	378
GO:2000785	regulation of autophagosome assembly	378
GO:0044264	obsolete cellular polysaccharide metabolic process	378
GO:0016241	regulation of macroautophagy	378
GO:0019433	triglyceride catabolic process	378
GO:0043112	receptor metabolic process	378
GO:0044088	regulation of vacuole organization	378
GO:0046320	regulation of fatty acid oxidation	378
GO:0046322	negative regulation of fatty acid oxidation	378
GO:0046461	neutral lipid catabolic process	378
GO:0046464	acylglycerol catabolic process	378
GO:0046503	glycerolipid catabolic process	378
GO:1901562	response to paraquat	378
GO:1904821	chloroplast disassembly	378
GO:0009635	response to herbicide	378
GO:0009660	amyloplast organization	378
GO:1904292	regulation of ERAD pathway	378
GO:1904294	positive regulation of ERAD pathway	378
GO:1905897	regulation of response to endoplasmic reticulum stress	378
GO:1905898	positive regulation of response to endoplasmic reticulum stress	378
GO:0034655	nucleobase-containing compound catabolic process	378
GO:0015706	nitrate transmembrane transport	374
GO:0043137	DNA replication, removal of RNA primer	374
GO:1902025	nitrate import	374
GO:0045892	negative regulation of DNA-templated transcription	372
GO:1902679	negative regulation of RNA biosynthetic process	372
GO:1903507	obsolete negative regulation of nucleic acid-templated transcription	372
GO:0051253	negative regulation of RNA metabolic process	372
GO:0010119	regulation of stomatal movement	371
GO:0009301	snRNA transcription	371
GO:0042796	snRNA transcription by RNA polymerase III	371
GO:0006657	CDP-choline pathway	370
GO:0000162	tryptophan biosynthetic process	368
GO:0046219	indolalkylamine biosynthetic process	368
GO:0006568	tryptophan metabolic process	368
GO:0006586	indolalkylamine metabolic process	368
GO:0010105	negative regulation of ethylene-activated signaling pathway	365
GO:0070298	negative regulation of phosphorelay signal transduction system	365
GO:0009100	glycoprotein metabolic process	363
GO:0009740	gibberellic acid mediated signaling pathway	361
GO:0032465	regulation of cytokinesis	359
GO:0009644	response to high light intensity	358
GO:0006561	proline biosynthetic process	358
GO:0055129	L-proline biosynthetic process	358
GO:0090229	negative regulation of red or far-red light signaling pathway	352
GO:0016487	farnesol metabolic process	352
GO:0051211	anisotropic cell growth	352
GO:0016108	tetraterpenoid metabolic process	347
GO:0016116	carotenoid metabolic process	347
GO:0009073	aromatic amino acid family biosynthetic process	345
GO:0006233	dTDP biosynthetic process	344
GO:0009186	deoxyribonucleoside diphosphate metabolic process	344
GO:0009189	deoxyribonucleoside diphosphate biosynthetic process	344
GO:0009196	pyrimidine deoxyribonucleoside diphosphate metabolic process	344
GO:0009197	pyrimidine deoxyribonucleoside diphosphate biosynthetic process	344
GO:0046072	dTDP metabolic process	344
GO:0080038	positive regulation of cytokinin-activated signaling pathway	342
GO:0006220	pyrimidine nucleotide metabolic process	340
GO:0006221	pyrimidine nucleotide biosynthetic process	340
GO:0006285	base-excision repair, AP site formation	339
GO:0001523	retinoid metabolic process	339
GO:0080006	internode patterning	338
GO:0008272	sulfate transport	336
GO:0032103	positive regulation of response to external stimulus	334
GO:1901292	nucleoside phosphate catabolic process	334
GO:0010629	negative regulation of gene expression	333
GO:0090306	meiotic spindle assembly	332
GO:0000212	meiotic spindle organization	332
GO:0034427	obsolete nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	330
GO:0010028	xanthophyll cycle	327
GO:0009134	nucleoside diphosphate catabolic process	327
GO:0034198	cellular response to amino acid starvation	327
GO:0070125	mitochondrial translational elongation	327
GO:1990928	response to amino acid starvation	327
GO:0072337	modified amino acid transport	327
GO:0051049	regulation of transport	323
GO:0032879	regulation of localization	323
GO:0010929	positive regulation of auxin mediated signaling pathway	321
GO:0007231	osmosensory signaling pathway	320
GO:0009652	thigmotropism	320
GO:0032785	negative regulation of DNA-templated transcription, elongation	320
GO:0097272	ammonium homeostasis	320
GO:0097275	intracellular ammonium homeostasis	320
GO:0110064	lncRNA catabolic process	320
GO:0009612	response to mechanical stimulus	320
GO:0032261	purine nucleotide salvage	320
GO:0043101	purine-containing compound salvage	320
GO:2000765	regulation of cytoplasmic translation	320
GO:0060962	regulation of ribosomal protein gene transcription by RNA polymerase II	319
GO:0031538	negative regulation of anthocyanin metabolic process	319
GO:0046208	spermine catabolic process	318
GO:0019323	pentose catabolic process	318
GO:0042843	D-xylose catabolic process	318
GO:0046365	monosaccharide catabolic process	318
GO:0045038	protein import into chloroplast thylakoid membrane	317
GO:0050992	dimethylallyl diphosphate biosynthetic process	317
GO:0050993	dimethylallyl diphosphate metabolic process	317
GO:0006824	cobalt ion transport	317
GO:0010106	cellular response to iron ion starvation	317
GO:0033619	membrane protein proteolysis	317
GO:0055068	obsolete cobalt ion homeostasis	317
GO:0071484	cellular response to light intensity	317
GO:1990019	protein storage vacuole organization	317
GO:1902533	positive regulation of intracellular signal transduction	317
GO:0032008	positive regulation of TOR signaling	317
GO:1904263	positive regulation of TORC1 signaling	317
GO:0032006	regulation of TOR signaling	317
GO:0038202	TORC1 signaling	317
GO:1903432	regulation of TORC1 signaling	317
GO:0017001	antibiotic catabolic process	317
GO:0007399	nervous system development	316
GO:0010558	negative regulation of macromolecule biosynthetic process	315
GO:2000113	obsolete negative regulation of cellular macromolecule biosynthetic process	315
GO:0009890	negative regulation of biosynthetic process	315
GO:0031327	negative regulation of cellular biosynthetic process	315
GO:0071478	cellular response to radiation	312
GO:0051554	flavonol metabolic process	312
GO:0051555	flavonol biosynthetic process	312
GO:0006626	protein targeting to mitochondrion	311
GO:0035265	organ growth	310
GO:0046620	regulation of organ growth	310
GO:0072657	protein localization to membrane	308
GO:0046578	regulation of Ras protein signal transduction	307
GO:0051056	regulation of small GTPase mediated signal transduction	307
GO:0007265	Ras protein signal transduction	307
GO:0140029	exocytic process	306
GO:0032940	secretion by cell	306
GO:0042780	tRNA 3'-end processing	306
GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	306
GO:0035247	peptidyl-arginine omega-N-methylation	306
GO:0022603	regulation of anatomical structure morphogenesis	305
GO:0045597	positive regulation of cell differentiation	305
GO:0007264	small GTPase-mediated signal transduction	304
GO:0071596	ubiquitin-dependent protein catabolic process via the N-end rule pathway	303
GO:0042572	retinol metabolic process	301
GO:0016579	protein deubiquitination	299
GO:0070646	protein modification by small protein removal	299
GO:0034475	U4 snRNA 3'-end processing	299
GO:0071028	nuclear mRNA surveillance	299
GO:0071051	poly(A)-dependent snoRNA 3'-end processing	299
GO:0031126	sno(s)RNA 3'-end processing	299
GO:0071025	RNA surveillance	299
GO:0071027	nuclear RNA surveillance	299
GO:0009311	oligosaccharide metabolic process	298
GO:0008285	negative regulation of cell population proliferation	298
GO:0071322	cellular response to carbohydrate stimulus	297
GO:0045005	DNA-templated DNA replication maintenance of fidelity	296
GO:0030150	protein import into mitochondrial matrix	296
GO:0000105	L-histidine biosynthetic process	295
GO:0006547	L-histidine metabolic process	295
GO:0052803	imidazole-containing compound metabolic process	295
GO:0006855	xenobiotic transmembrane transport	293
GO:0046834	lipid phosphorylation	293
GO:1904668	positive regulation of ubiquitin protein ligase activity	288
GO:1904666	regulation of ubiquitin protein ligase activity	288
GO:1902007	obsolete regulation of toxin transport	283
GO:1902009	obsolete positive regulation of toxin transport	283
GO:0048194	Golgi vesicle budding	282
GO:0090114	COPII-coated vesicle budding	282
GO:0006900	vesicle budding from membrane	282
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	282
GO:0006015	5-phosphoribose 1-diphosphate biosynthetic process	282
GO:0006063	uronic acid metabolic process	282
GO:0006858	extracellular transport	282
GO:0016259	selenocysteine metabolic process	282
GO:0016260	selenocysteine biosynthetic process	282
GO:0019586	galacturonate metabolic process	282
GO:0032482	Rab protein signal transduction	282
GO:0032483	regulation of Rab protein signal transduction	282
GO:0046391	5-phosphoribose 1-diphosphate metabolic process	282
GO:0046396	D-galacturonate metabolic process	282
GO:0050688	regulation of defense response to virus	282
GO:0097056	obsolete selenocysteinyl-tRNA(Sec) biosynthetic process	282
GO:1990428	miRNA transport	282
GO:0040029	epigenetic regulation of gene expression	282
GO:0031507	heterochromatin formation	282
GO:0034401	obsolete chromatin organization involved in regulation of transcription	282
GO:0045814	negative regulation of gene expression, epigenetic	282
GO:0070828	heterochromatin organization	282
GO:0097549	obsolete chromatin organization involved in negative regulation of transcription	282
GO:0010235	guard mother cell cytokinesis	282
GO:0045739	positive regulation of DNA repair	282
GO:0046443	FAD metabolic process	282
GO:2001022	obsolete positive regulation of response to DNA damage stimulus	282
GO:0034196	acylglycerol transport	281
GO:1901965	endoplasmic reticulum to chloroplast transport	281
GO:1990052	ER to chloroplast lipid transport	281
GO:0022622	root system development	281
GO:0048364	root development	281
GO:0099402	plant organ development	281
GO:0009084	glutamine family amino acid biosynthetic process	281
GO:0042176	regulation of protein catabolic process	281
GO:1903530	regulation of secretion by cell	279
GO:0051046	regulation of secretion	279
GO:0009561	megagametogenesis	279
GO:0016052	carbohydrate catabolic process	279
GO:0007267	cell-cell signaling	279
GO:1901576	obsolete organic substance biosynthetic process	279
GO:0009059	macromolecule biosynthetic process	279
GO:0045727	positive regulation of translation	279
GO:0008653	lipopolysaccharide metabolic process	279
GO:0009103	lipopolysaccharide biosynthetic process	279
GO:0015790	UDP-xylose transmembrane transport	279
GO:0015959	diadenosine polyphosphate metabolic process	279
GO:0015960	diadenosine polyphosphate biosynthetic process	279
GO:0015965	diadenosine tetraphosphate metabolic process	279
GO:0015966	diadenosine tetraphosphate biosynthetic process	279
GO:0017157	regulation of exocytosis	279
GO:0033467	CMP-keto-3-deoxy-D-manno-octulosonic acid metabolic process	279
GO:0033468	CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process	279
GO:0034260	negative regulation of GTPase activity	279
GO:0048144	fibroblast proliferation	279
GO:0070150	mitochondrial glycyl-tRNA aminoacylation	279
GO:1900871	chloroplast mRNA modification	279
GO:1901333	positive regulation of lateral root development	279
GO:1990074	polyuridylation-dependent mRNA catabolic process	279
GO:2000023	regulation of lateral root development	279
GO:0009058	biosynthetic process	279
GO:0044249	cellular biosynthetic process	279
GO:0032501	multicellular organismal process	279
GO:0034645	obsolete cellular macromolecule biosynthetic process	279
GO:0016070	RNA metabolic process	279
GO:0001501	skeletal system development	279
GO:0002793	positive regulation of peptide secretion	279
GO:0006904	vesicle docking involved in exocytosis	279
GO:0007517	muscle organ development	279
GO:0009887	animal organ morphogenesis	279
GO:0010430	fatty acid omega-oxidation	279
GO:0030252	growth hormone secretion	279
GO:0032024	positive regulation of insulin secretion	279
GO:0046887	positive regulation of hormone secretion	279
GO:0048278	vesicle docking	279
GO:0048644	muscle organ morphogenesis	279
GO:0050714	positive regulation of protein secretion	279
GO:0051047	positive regulation of secretion	279
GO:0060123	regulation of growth hormone secretion	279
GO:0060124	positive regulation of growth hormone secretion	279
GO:0061061	muscle structure development	279
GO:0090277	positive regulation of peptide hormone secretion	279
GO:0090548	response to nitrate starvation	279
GO:1903532	positive regulation of secretion by cell	279
GO:2000069	regulation of post-embryonic root development	279
GO:0044248	cellular catabolic process	279
GO:0051726	regulation of cell cycle	279
GO:1901566	organonitrogen compound biosynthetic process	279
GO:0007275	multicellular organism development	279
GO:0009734	auxin-activated signaling pathway	279
GO:0071365	cellular response to auxin stimulus	279
GO:0000038	very long-chain fatty acid metabolic process	279
GO:0002791	regulation of peptide secretion	279
GO:0009838	abscission	279
GO:0010259	obsolete multicellular organism aging	279
GO:0023061	signal release	279
GO:0030072	peptide hormone secretion	279
GO:0030073	insulin secretion	279
GO:0042761	very long-chain fatty acid biosynthetic process	279
GO:0046292	formaldehyde metabolic process	279
GO:0046294	formaldehyde catabolic process	279
GO:0046622	positive regulation of organ growth	279
GO:0046879	hormone secretion	279
GO:0046883	regulation of hormone secretion	279
GO:0050708	regulation of protein secretion	279
GO:0050796	regulation of insulin secretion	279
GO:0060866	leaf abscission	279
GO:0065001	specification of axis polarity	279
GO:0090276	regulation of peptide hormone secretion	279
GO:0090708	specification of plant organ axis polarity	279
GO:0110095	cellular detoxification of aldehyde	279
GO:0110096	cellular response to aldehyde	279
GO:1902806	regulation of cell cycle G1/S phase transition	279
GO:2000045	regulation of G1/S transition of mitotic cell cycle	279
GO:0005976	polysaccharide metabolic process	279
GO:0009733	response to auxin	279
GO:0051241	negative regulation of multicellular organismal process	279
GO:0009937	regulation of gibberellic acid mediated signaling pathway	279
GO:0070127	tRNA aminoacylation for mitochondrial protein translation	279
GO:0072659	protein localization to plasma membrane	279
GO:0043170	macromolecule metabolic process	279
GO:0044271	obsolete cellular nitrogen compound biosynthetic process	279
GO:0002098	tRNA wobble uridine modification	279
GO:0002097	tRNA wobble base modification	279
GO:0051123	RNA polymerase II preinitiation complex assembly	275
GO:0051639	actin filament network formation	273
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	266
GO:0072527	pyrimidine-containing compound metabolic process	265
GO:0072528	pyrimidine-containing compound biosynthetic process	265
GO:0005985	sucrose metabolic process	265
GO:0006526	arginine biosynthetic process	265
GO:0006525	arginine metabolic process	265
GO:0030245	cellulose catabolic process	265
GO:0051275	beta-glucan catabolic process	265
GO:0007020	microtubule nucleation	265
GO:0009235	cobalamin metabolic process	265
GO:0009236	cobalamin biosynthetic process	265
GO:0009963	positive regulation of flavonoid biosynthetic process	265
GO:0031221	arabinan metabolic process	265
GO:0035884	arabinan biosynthetic process	265
GO:0097320	plasma membrane tubulation	265
GO:1903525	regulation of membrane tubulation	265
GO:1903527	positive regulation of membrane tubulation	265
GO:1903729	regulation of plasma membrane organization	265
GO:0033554	cellular response to stress	265
GO:0005984	disaccharide metabolic process	265
GO:0000919	cell plate assembly	265
GO:0009920	cell plate formation involved in plant-type cell wall biogenesis	265
GO:0019478	D-amino acid catabolic process	265
GO:0070841	inclusion body assembly	265
GO:0090083	regulation of inclusion body assembly	265
GO:0090084	negative regulation of inclusion body assembly	265
GO:0097201	obsolete negative regulation of transcription from RNA polymerase II promoter in response to stress	265
GO:2000904	regulation of starch metabolic process	265
GO:1901605	alpha-amino acid metabolic process	265
GO:0032781	positive regulation of ATP-dependent activity	265
GO:0043618	obsolete regulation of transcription from RNA polymerase II promoter in response to stress	265
GO:0043620	obsolete regulation of DNA-templated transcription in response to stress	265
GO:0006591	ornithine metabolic process	265
GO:0009237	siderophore metabolic process	265
GO:0019290	siderophore biosynthetic process	265
GO:1903189	glyoxal metabolic process	265
GO:0019321	pentose metabolic process	265
GO:0009832	plant-type cell wall biogenesis	265
GO:0009113	purine nucleobase biosynthetic process	264
GO:0008380	RNA splicing	262
GO:0050803	regulation of synapse structure or activity	261
GO:0050807	regulation of synapse organization	261
GO:0050808	synapse organization	261
GO:0099173	postsynapse organization	261
GO:0099175	regulation of postsynapse organization	261
GO:0031930	mitochondria-nucleus signaling pathway	260
GO:0031397	negative regulation of protein ubiquitination	252
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	252
GO:0051643	endoplasmic reticulum localization	249
GO:0061817	endoplasmic reticulum-plasma membrane tethering	249
GO:0090158	endoplasmic reticulum membrane organization	249
GO:0009718	anthocyanin-containing compound biosynthetic process	249
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	248
GO:0009743	response to carbohydrate	248
GO:0006004	fucose metabolic process	248
GO:0003016	respiratory system process	248
GO:0007585	respiratory gaseous exchange by respiratory system	248
GO:0019388	galactose catabolic process	248
GO:0033499	galactose catabolic process via UDP-galactose	248
GO:0043576	regulation of respiratory gaseous exchange	248
GO:0044065	regulation of respiratory system process	248
GO:0062125	regulation of mitochondrial gene expression	248
GO:0070129	regulation of mitochondrial translation	248
GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	248
GO:0070987	error-free translesion synthesis	248
GO:0071988	protein localization to spindle pole body	248
GO:1902440	protein localization to mitotic spindle pole body	248
GO:1905508	protein localization to microtubule organizing center	248
GO:0000375	RNA splicing, via transesterification reactions	248
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	248
GO:0006672	ceramide metabolic process	248
GO:0043067	regulation of programmed cell death	248
GO:0000398	mRNA splicing, via spliceosome	248
GO:0000395	mRNA 5'-splice site recognition	248
GO:0036369	obsolete transcription factor catabolic process	248
GO:1901483	obsolete regulation of transcription factor catabolic process	248
GO:1901485	obsolete positive regulation of transcription factor catabolic process	248
GO:0000070	mitotic sister chromatid segregation	248
GO:0010224	response to UV-B	248
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	248
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	248
GO:0019805	quinolinate biosynthetic process	248
GO:0034337	RNA folding	248
GO:0044057	regulation of system process	248
GO:0046874	quinolinate metabolic process	248
GO:0048497	maintenance of floral organ identity	245
GO:0090700	maintenance of plant organ identity	245
GO:0035246	peptidyl-arginine N-methylation	245
GO:0000388	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	245
GO:0000393	spliceosomal conformational changes to generate catalytic conformation	245
GO:0009903	chloroplast avoidance movement	235
GO:0046940	nucleoside monophosphate phosphorylation	227
GO:0015783	GDP-fucose transmembrane transport	226
GO:0009799	specification of symmetry	221
GO:0009855	determination of bilateral symmetry	221
GO:0009953	dorsal/ventral pattern formation	221
GO:0017156	calcium-ion regulated exocytosis	221
GO:0045055	regulated exocytosis	221
GO:0048262	determination of dorsal/ventral asymmetry	221
GO:1902298	cell cycle DNA replication maintenance of fidelity	221
GO:1990426	mitotic recombination-dependent replication fork processing	221
GO:1990505	mitotic DNA replication maintenance of fidelity	221
GO:0016556	mRNA modification	221
GO:0044093	positive regulation of molecular function	221
GO:0002679	respiratory burst involved in defense response	221
GO:0045730	respiratory burst	221
GO:0010039	response to iron ion	221
GO:0045828	positive regulation of isoprenoid metabolic process	221
GO:0062013	positive regulation of small molecule metabolic process	221
GO:0070143	mitochondrial alanyl-tRNA aminoacylation	221
GO:0010876	lipid localization	221
GO:0050826	response to freezing	220
GO:0010112	regulation of systemic acquired resistance	220
GO:0031344	regulation of cell projection organization	220
GO:0120035	regulation of plasma membrane bounded cell projection organization	220
GO:0009117	nucleotide metabolic process	217
GO:0006753	nucleoside phosphate metabolic process	217
GO:0031099	regeneration	215
GO:0043419	urea catabolic process	215
GO:0019627	urea metabolic process	215
GO:0043605	amide catabolic process	215
GO:0045833	negative regulation of lipid metabolic process	215
GO:0072318	clathrin coat disassembly	212
GO:0072319	vesicle uncoating	212
GO:0009445	putrescine metabolic process	212
GO:0009446	putrescine biosynthetic process	212
GO:0006438	valyl-tRNA aminoacylation	212
GO:0006906	vesicle fusion	211
GO:0090174	organelle membrane fusion	211
GO:0032506	cytokinetic process	211
GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	210
GO:0090110	COPII-coated vesicle cargo loading	209
GO:0035459	vesicle cargo loading	209
GO:0051168	nuclear export	207
GO:0032365	intracellular lipid transport	207
GO:0006691	leukotriene metabolic process	207
GO:0051017	actin filament bundle assembly	206
GO:0061572	actin filament bundle organization	206
GO:0009067	aspartate family amino acid biosynthetic process	203
GO:0019374	galactolipid metabolic process	202
GO:0006546	glycine catabolic process	202
GO:0019464	glycine decarboxylation via glycine cleavage system	202
GO:0042135	obsolete neurotransmitter catabolic process	202
GO:0009071	serine family amino acid catabolic process	202
GO:0007163	establishment or maintenance of cell polarity	202
GO:0019852	L-ascorbic acid metabolic process	197
GO:0043408	regulation of MAPK cascade	196
GO:0043409	negative regulation of MAPK cascade	196
GO:0010212	response to ionizing radiation	196
GO:0071483	cellular response to blue light	196
GO:0006273	lagging strand elongation	196
GO:0030322	stabilization of membrane potential	196
GO:0034224	cellular response to zinc ion starvation	196
GO:0120127	response to zinc ion starvation	196
GO:0009637	response to blue light	196
GO:0000448	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	196
GO:0097036	regulation of plasma membrane sterol distribution	196
GO:1904975	response to bleomycin	196
GO:2000683	regulation of cellular response to X-ray	196
GO:2000685	positive regulation of cellular response to X-ray	196
GO:0006294	nucleotide-excision repair, preincision complex assembly	196
GO:0010213	non-photoreactive DNA repair	196
GO:0006369	termination of RNA polymerase II transcription	196
GO:0010165	response to X-ray	196
GO:0071481	cellular response to X-ray	196
GO:0080009	obsolete mRNA methylation	196
GO:0010019	chloroplast-nucleus signaling pathway	193
GO:0010026	trichome differentiation	193
GO:0006434	seryl-tRNA aminoacylation	190
GO:0042352	GDP-L-fucose salvage	189
GO:0016122	xanthophyll metabolic process	187
GO:0098542	defense response to other organism	185
GO:0000245	spliceosomal complex assembly	185
GO:1900426	positive regulation of defense response to bacterium	184
