GO.ID	Name	Frequency
GO:0009404	toxin metabolic process	115
GO:0009398	FMN biosynthetic process	115
GO:0046444	FMN metabolic process	115
GO:0009304	tRNA transcription	115
GO:0042797	tRNA transcription by RNA polymerase III	115
GO:0051341	regulation of oxidoreductase activity	115
GO:0046653	tetrahydrofolate metabolic process	115
GO:0042446	hormone biosynthetic process	115
GO:0032147	activation of protein kinase activity	114
GO:0006119	oxidative phosphorylation	114
GO:0042773	ATP synthesis coupled electron transport	113
GO:0015748	organophosphate ester transport	112
GO:0043244	regulation of protein-containing complex disassembly	112
GO:0009697	salicylic acid biosynthetic process	112
GO:0017000	antibiotic biosynthetic process	112
GO:0080142	regulation of salicylic acid biosynthetic process	112
GO:0010337	regulation of salicylic acid metabolic process	112
GO:0006195	purine nucleotide catabolic process	111
GO:0034337	RNA folding	111
GO:0031145	anaphase-promoting complex-dependent catabolic process	111
GO:0031509	subtelomeric heterochromatin formation	111
GO:0030422	siRNA processing	111
GO:0002218	activation of innate immune response	111
GO:0045036	protein targeting to chloroplast	111
GO:0072596	establishment of protein localization to chloroplast	111
GO:0072598	protein localization to chloroplast	111
GO:0006458	'de novo' protein folding	110
GO:0034968	obsolete histone lysine methylation	110
GO:0009423	chorismate biosynthetic process	110
GO:0046417	chorismate metabolic process	110
GO:0009615	response to virus	110
GO:0006878	intracellular copper ion homeostasis	110
GO:0043649	dicarboxylic acid catabolic process	110
GO:0000303	response to superoxide	109
GO:0000305	response to oxygen radical	109
GO:0006801	superoxide metabolic process	109
GO:0019430	removal of superoxide radicals	109
GO:0071450	cellular response to oxygen radical	109
GO:0071451	cellular response to superoxide	109
GO:0046855	obsolete inositol phosphate dephosphorylation	109
GO:0071545	inositol phosphate catabolic process	109
GO:0043647	inositol phosphate metabolic process	109
GO:0051781	positive regulation of cell division	109
GO:0106005	RNA 5'-cap (guanine-N7)-methylation	109
GO:0009157	deoxyribonucleoside monophosphate biosynthetic process	109
GO:0009162	deoxyribonucleoside monophosphate metabolic process	109
GO:0006106	fumarate metabolic process	109
GO:0010119	regulation of stomatal movement	108
GO:0012501	programmed cell death	108
GO:1900407	regulation of cellular response to oxidative stress	108
GO:1900409	positive regulation of cellular response to oxidative stress	108
GO:1902884	positive regulation of response to oxidative stress	108
GO:0043173	nucleotide salvage	108
GO:0006474	N-terminal protein amino acid acetylation	107
GO:0031365	N-terminal protein amino acid modification	107
GO:1901336	lactone biosynthetic process	107
GO:0051129	negative regulation of cellular component organization	107
GO:0032465	regulation of cytokinesis	107
GO:0072318	clathrin coat disassembly	107
GO:0072319	vesicle uncoating	107
GO:0035670	plant-type ovary development	107
GO:0048481	plant ovule development	107
GO:0018202	peptidyl-histidine modification	107
GO:0051123	RNA polymerase II preinitiation complex assembly	106
GO:0080038	positive regulation of cytokinin-activated signaling pathway	106
GO:0046949	fatty-acyl-CoA biosynthetic process	106
GO:0035337	fatty-acyl-CoA metabolic process	106
GO:0072530	purine-containing compound transmembrane transport	105
GO:0017004	cytochrome complex assembly	105
GO:0070592	cell wall polysaccharide biosynthetic process	105
GO:0044038	cell wall macromolecule biosynthetic process	105
GO:0070589	obsolete cellular component macromolecule biosynthetic process	105
GO:0019321	pentose metabolic process	105
GO:0071236	cellular response to antibiotic	105
GO:0045165	cell fate commitment	104
GO:0019363	pyridine nucleotide biosynthetic process	104
GO:0072525	pyridine-containing compound biosynthetic process	104
GO:0031668	obsolete cellular response to extracellular stimulus	104
GO:0071496	cellular response to external stimulus	104
GO:0098586	cellular response to virus	103
GO:0007602	phototransduction	103
GO:0009585	red, far-red light phototransduction	103
GO:0010017	red or far-red light signaling pathway	103
GO:0071489	cellular response to red or far red light	103
GO:0000963	mitochondrial RNA processing	103
GO:0090116	obsolete C-5 methylation of cytosine	103
GO:0048582	positive regulation of post-embryonic development	103
GO:0050684	regulation of mRNA processing	103
GO:0006448	regulation of translational elongation	103
GO:0000028	ribosomal small subunit assembly	102
GO:0080037	negative regulation of cytokinin-activated signaling pathway	102
GO:0009154	purine ribonucleotide catabolic process	101
GO:0009261	ribonucleotide catabolic process	101
GO:0001708	cell fate specification	101
GO:0046459	short-chain fatty acid metabolic process	101
GO:0009113	purine nucleobase biosynthetic process	101
GO:0016925	protein sumoylation	100
GO:0015914	phospholipid transport	100
GO:0006370	7-methylguanosine mRNA capping	100
GO:0019359	nicotinamide nucleotide biosynthetic process	100
GO:0051656	establishment of organelle localization	100
GO:0009452	7-methylguanosine RNA capping	99
GO:0036260	RNA capping	99
GO:0006098	pentose-phosphate shunt	99
GO:0006740	NADPH regeneration	99
GO:0051156	glucose 6-phosphate metabolic process	99
GO:0019628	urate catabolic process	99
GO:0046415	urate metabolic process	99
GO:0006730	one-carbon metabolic process	99
GO:0046940	nucleoside monophosphate phosphorylation	99
GO:0010118	stomatal movement	98
GO:0009082	branched-chain amino acid biosynthetic process	98
GO:0051345	positive regulation of hydrolase activity	98
GO:0070076	obsolete histone lysine demethylation	98
GO:0006074	(1->3)-beta-D-glucan metabolic process	98
GO:0006075	(1->3)-beta-D-glucan biosynthetic process	98
GO:0010363	regulation of plant-type hypersensitive response	97
GO:0006438	valyl-tRNA aminoacylation	97
GO:0009787	regulation of abscisic acid-activated signaling pathway	97
GO:1901419	regulation of response to alcohol	97
GO:1905957	regulation of cellular response to alcohol	97
GO:0051014	actin filament severing	97
GO:0043457	regulation of cellular respiration	96
GO:2001251	negative regulation of chromosome organization	96
GO:0051302	regulation of cell division	96
GO:0009143	nucleoside triphosphate catabolic process	96
GO:0033169	obsolete histone H3-K9 demethylation	96
GO:0000478	obsolete endonucleolytic cleavage involved in rRNA processing	96
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	96
GO:0070972	protein localization to endoplasmic reticulum	95
GO:0046519	sphingoid metabolic process	95
GO:0009443	pyridoxal 5'-phosphate salvage	95
GO:0042816	vitamin B6 metabolic process	95
GO:0042819	vitamin B6 biosynthetic process	95
GO:0042822	pyridoxal phosphate metabolic process	95
GO:0042823	pyridoxal phosphate biosynthetic process	95
GO:0019432	triglyceride biosynthetic process	95
GO:0010043	response to zinc ion	95
GO:0045596	negative regulation of cell differentiation	95
GO:0000154	rRNA modification	95
GO:0071322	cellular response to carbohydrate stimulus	95
GO:0043243	positive regulation of protein-containing complex disassembly	95
GO:0006398	mRNA 3'-end processing by stem-loop binding and cleavage	95
GO:0008334	histone mRNA metabolic process	95
GO:0051353	positive regulation of oxidoreductase activity	95
GO:0006760	folic acid-containing compound metabolic process	95
GO:0042558	pteridine-containing compound metabolic process	95
GO:0010948	negative regulation of cell cycle process	95
GO:0045786	negative regulation of cell cycle	95
GO:0034644	cellular response to UV	95
GO:0005986	sucrose biosynthetic process	94
GO:0055067	obsolete monovalent inorganic cation homeostasis	93
GO:0043067	regulation of programmed cell death	93
GO:0010639	negative regulation of organelle organization	93
GO:0031167	rRNA methylation	93
GO:0009127	purine nucleoside monophosphate biosynthetic process	93
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	93
GO:0003333	amino acid transmembrane transport	93
GO:0009262	deoxyribonucleotide metabolic process	92
GO:0030836	positive regulation of actin filament depolymerization	92
GO:1901881	positive regulation of protein depolymerization	92
GO:0006271	DNA strand elongation involved in DNA replication	92
GO:0022616	DNA strand elongation	92
GO:0018026	peptidyl-lysine monomethylation	91
GO:0045005	DNA-templated DNA replication maintenance of fidelity	91
GO:1900034	regulation of cellular response to heat	91
GO:0046578	regulation of Ras protein signal transduction	91
GO:0051056	regulation of small GTPase mediated signal transduction	91
GO:0007265	Ras protein signal transduction	91
GO:0009126	purine nucleoside monophosphate metabolic process	91
GO:0009167	purine ribonucleoside monophosphate metabolic process	91
GO:0043069	negative regulation of programmed cell death	90
GO:0002253	activation of immune response	90
GO:0072507	obsolete divalent inorganic cation homeostasis	90
GO:0015969	guanosine tetraphosphate metabolic process	90
GO:0034035	purine ribonucleoside bisphosphate metabolic process	90
GO:0048268	clathrin coat assembly	90
GO:0046622	positive regulation of organ growth	90
GO:0048639	positive regulation of developmental growth	90
GO:0097428	protein maturation by iron-sulfur cluster transfer	89
GO:0019249	lactate biosynthetic process	89
GO:0032467	positive regulation of cytokinesis	89
GO:0035305	negative regulation of dephosphorylation	89
GO:0035308	negative regulation of protein dephosphorylation	89
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	89
GO:0042371	vitamin K biosynthetic process	88
GO:0042372	phylloquinone biosynthetic process	88
GO:0042373	vitamin K metabolic process	88
GO:0042374	phylloquinone metabolic process	88
GO:0006183	GTP biosynthetic process	88
GO:0046039	GTP metabolic process	88
GO:0060627	regulation of vesicle-mediated transport	88
GO:0006997	nucleus organization	88
GO:1904666	regulation of ubiquitin protein ligase activity	88
GO:1904668	positive regulation of ubiquitin protein ligase activity	88
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	88
GO:0008215	spermine metabolic process	88
GO:0008216	spermidine metabolic process	88
GO:0006228	UTP biosynthetic process	87
GO:0046051	UTP metabolic process	87
GO:0034656	nucleobase-containing small molecule catabolic process	87
GO:0007143	female meiotic nuclear division	87
GO:0007292	female gamete generation	87
GO:0007140	male meiotic nuclear division	87
GO:0043461	proton-transporting ATP synthase complex assembly	87
GO:0070071	proton-transporting two-sector ATPase complex assembly	87
GO:0006814	sodium ion transport	86
GO:0043903	regulation of biological process involved in symbiotic interaction	86
GO:0006152	purine nucleoside catabolic process	86
GO:0009164	nucleoside catabolic process	86
GO:0010968	regulation of microtubule nucleation	86
GO:0031110	regulation of microtubule polymerization or depolymerization	86
GO:0031113	regulation of microtubule polymerization	86
GO:0016126	sterol biosynthetic process	85
GO:0007281	germ cell development	85
GO:0007286	spermatid development	85
GO:0007289	spermatid nucleus differentiation	85
GO:0035092	sperm DNA condensation	85
GO:0048515	spermatid differentiation	85
GO:0070816	obsolete phosphorylation of RNA polymerase II C-terminal domain	85
GO:0019499	cyanide metabolic process	85
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	85
GO:0019682	glyceraldehyde-3-phosphate metabolic process	84
GO:0006642	triglyceride mobilization	84
GO:0019288	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	84
GO:0050992	dimethylallyl diphosphate biosynthetic process	84
GO:0050993	dimethylallyl diphosphate metabolic process	84
GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	84
GO:0080022	primary root development	84
GO:0106035	protein maturation by [4Fe-4S] cluster transfer	84
GO:0009616	RNAi-mediated antiviral immune response	84
GO:0044003	modulation by symbiont of host process	84
GO:0051817	obsolete modulation of process of other organism involved in symbiotic interaction	84
GO:0052018	obsolete modulation by symbiont of RNA levels in host	84
GO:0052249	obsolete modulation of RNA levels in other organism involved in symbiotic interaction	84
GO:0051701	biological process involved in interaction with host	84
GO:0010207	photosystem II assembly	84
GO:0010923	negative regulation of phosphatase activity	84
GO:0032515	negative regulation of phosphoprotein phosphatase activity	84
GO:0006551	L-leucine metabolic process	84
GO:0006513	protein monoubiquitination	83
GO:0032786	positive regulation of DNA-templated transcription, elongation	83
GO:0000255	allantoin metabolic process	83
GO:0000741	karyogamy	82
GO:0009559	embryo sac central cell differentiation	82
GO:0010197	polar nucleus fusion	82
GO:0071902	positive regulation of protein serine/threonine kinase activity	82
GO:0070676	intralumenal vesicle formation	82
GO:0006570	tyrosine metabolic process	82
GO:0000373	Group II intron splicing	82
GO:0043068	positive regulation of programmed cell death	81
GO:0000165	MAPK cascade	81
GO:0008356	asymmetric cell division	81
GO:0080175	phragmoplast microtubule organization	81
GO:2000694	regulation of phragmoplast microtubule organization	81
GO:0009864	induced systemic resistance, jasmonic acid mediated signaling pathway	81
GO:0009682	induced systemic resistance	81
GO:0006777	Mo-molybdopterin cofactor biosynthetic process	81
GO:0019720	Mo-molybdopterin cofactor metabolic process	81
GO:0043545	molybdopterin cofactor metabolic process	81
GO:0051189	prosthetic group metabolic process	81
GO:0010235	guard mother cell cytokinesis	81
GO:0010440	stomatal lineage progression	81
GO:0000304	response to singlet oxygen	81
GO:0010343	singlet oxygen-mediated programmed cell death	81
GO:0071452	cellular response to singlet oxygen	81
GO:0097468	programmed cell death in response to reactive oxygen species	81
GO:0036473	obsolete cell death in response to oxidative stress	81
GO:0017182	obsolete peptidyl-diphthamide metabolic process	81
GO:0017183	protein histidyl modification to diphthamide	81
GO:1900247	regulation of cytoplasmic translational elongation	81
GO:2000765	regulation of cytoplasmic translation	81
GO:0001560	regulation of cell growth by extracellular stimulus	81
GO:0019428	allantoin biosynthetic process	81
GO:0036503	ERAD pathway	80
GO:0015804	neutral amino acid transport	80
GO:0000712	resolution of meiotic recombination intermediates	80
GO:0051307	meiotic chromosome separation	80
GO:0006874	intracellular calcium ion homeostasis	80
GO:0055074	calcium ion homeostasis	80
GO:0072503	obsolete cellular divalent inorganic cation homeostasis	80
GO:0009233	menaquinone metabolic process	80
GO:0009234	menaquinone biosynthetic process	80
GO:0003400	regulation of COPII vesicle coating	80
GO:0048209	regulation of vesicle targeting, to, from or within Golgi	80
GO:0090113	obsolete regulation of ER to Golgi vesicle-mediated transport by GTP hydrolysis	80
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	80
GO:0000075	cell cycle checkpoint signaling	80
GO:0007093	mitotic cell cycle checkpoint signaling	80
GO:0007094	mitotic spindle assembly checkpoint signaling	80
GO:0031577	spindle checkpoint signaling	80
GO:0033046	negative regulation of sister chromatid segregation	80
GO:0033048	negative regulation of mitotic sister chromatid segregation	80
GO:0045839	negative regulation of mitotic nuclear division	80
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	80
GO:0045930	negative regulation of mitotic cell cycle	80
GO:0051784	negative regulation of nuclear division	80
GO:0051985	negative regulation of chromosome segregation	80
GO:0071173	spindle assembly checkpoint signaling	80
GO:0071174	mitotic spindle checkpoint signaling	80
GO:1901988	negative regulation of cell cycle phase transition	80
GO:1901991	negative regulation of mitotic cell cycle phase transition	80
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	80
GO:1905819	negative regulation of chromosome separation	80
GO:2000816	negative regulation of mitotic sister chromatid separation	80
GO:0006863	purine nucleobase transport	79
GO:0015851	nucleobase transport	79
GO:1904823	purine nucleobase transmembrane transport	79
GO:0016109	tetraterpenoid biosynthetic process	79
GO:0016117	carotenoid biosynthetic process	79
GO:0036265	RNA (guanine-N7)-methylation	79
GO:0006817	phosphate ion transport	79
GO:0019252	starch biosynthetic process	79
GO:0046654	tetrahydrofolate biosynthetic process	79
GO:0009396	folic acid-containing compound biosynthetic process	79
GO:0042559	pteridine-containing compound biosynthetic process	79
GO:0006591	ornithine metabolic process	79
GO:0006020	inositol metabolic process	78
GO:0006835	dicarboxylic acid transport	78
GO:0051568	obsolete histone H3-K4 methylation	78
GO:0009968	negative regulation of signal transduction	78
GO:0070682	proteasome regulatory particle assembly	78
GO:0007155	cell adhesion	78
GO:0022610	obsolete biological adhesion	78
GO:0045597	positive regulation of cell differentiation	78
GO:0046364	monosaccharide biosynthetic process	77
GO:0007219	Notch signaling pathway	77
GO:0006002	fructose 6-phosphate metabolic process	77
GO:0006535	cysteine biosynthetic process from serine	77
GO:0015938	coenzyme A catabolic process	76
GO:0033869	nucleoside bisphosphate catabolic process	76
GO:0034031	ribonucleoside bisphosphate catabolic process	76
GO:0034034	purine nucleoside bisphosphate catabolic process	76
GO:0009109	obsolete coenzyme catabolic process	76
GO:0015800	acidic amino acid transport	76
GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	76
GO:0042352	GDP-L-fucose salvage	76
GO:1902767	isoprenoid biosynthetic process via mevalonate	76
GO:0042350	GDP-L-fucose biosynthetic process	76
GO:0045337	farnesyl diphosphate biosynthetic process	76
GO:0045338	farnesyl diphosphate metabolic process	76
GO:0046368	GDP-L-fucose metabolic process	76
GO:0015689	molybdate ion transport	76
GO:0030490	maturation of SSU-rRNA	76
GO:0007276	gamete generation	75
GO:0016577	obsolete histone demethylation	75
GO:0006482	protein demethylation	75
GO:0008214	protein dealkylation	75
GO:0048581	negative regulation of post-embryonic development	75
GO:0006000	fructose metabolic process	75
GO:0001505	obsolete regulation of neurotransmitter levels	75
GO:0010224	response to UV-B	75
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	75
GO:0070973	protein localization to endoplasmic reticulum exit site	74
GO:0009756	carbohydrate mediated signaling	74
GO:0010182	sugar mediated signaling pathway	74
GO:0051648	vesicle localization	74
GO:0051650	establishment of vesicle localization	74
GO:0090322	regulation of superoxide metabolic process	74
GO:1901031	regulation of response to reactive oxygen species	74
GO:1901033	positive regulation of response to reactive oxygen species	74
GO:1901668	regulation of superoxide dismutase activity	74
GO:1901671	positive regulation of superoxide dismutase activity	74
GO:1904833	positive regulation of removal of superoxide radicals	74
GO:2000121	regulation of removal of superoxide radicals	74
GO:2000379	positive regulation of reactive oxygen species metabolic process	74
GO:0009052	pentose-phosphate shunt, non-oxidative branch	74
GO:0009310	amine catabolic process	74
GO:0042402	cellular biogenic amine catabolic process	74
GO:0000380	alternative mRNA splicing, via spliceosome	74
GO:0051046	regulation of secretion	73
GO:1903530	regulation of secretion by cell	73
GO:0009561	megagametogenesis	73
GO:0006379	obsolete mRNA cleavage	73
GO:0042133	obsolete neurotransmitter metabolic process	73
GO:0019323	pentose catabolic process	73
GO:0051511	negative regulation of unidimensional cell growth	72
GO:0030308	negative regulation of cell growth	72
GO:0010030	positive regulation of seed germination	72
GO:0006750	glutathione biosynthetic process	72
GO:0006598	polyamine catabolic process	72
GO:0009631	cold acclimation	71
GO:0051085	chaperone cofactor-dependent protein refolding	71
GO:0051084	'de novo' post-translational protein folding	71
GO:0030835	negative regulation of actin filament depolymerization	71
GO:0030837	negative regulation of actin filament polymerization	71
GO:0032272	negative regulation of protein polymerization	71
GO:0043242	negative regulation of protein-containing complex disassembly	71
GO:0051494	negative regulation of cytoskeleton organization	71
GO:0051693	actin filament capping	71
GO:1901880	negative regulation of protein depolymerization	71
GO:1902904	negative regulation of supramolecular fiber organization	71
GO:0031333	negative regulation of protein-containing complex assembly	71
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	71
GO:1903189	glyoxal metabolic process	71
GO:0048767	root hair elongation	71
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	71
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	71
GO:0006646	phosphatidylethanolamine biosynthetic process	71
GO:0046337	phosphatidylethanolamine metabolic process	71
GO:0006273	lagging strand elongation	71
GO:0033567	DNA replication, Okazaki fragment processing	71
GO:0033609	oxalate metabolic process	71
GO:0033611	oxalate catabolic process	71
GO:0006805	xenobiotic metabolic process	70
GO:0009410	response to xenobiotic stimulus	70
GO:0071466	cellular response to xenobiotic stimulus	70
GO:0001933	negative regulation of protein phosphorylation	70
GO:0042326	negative regulation of phosphorylation	70
GO:0070716	mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication	70
GO:0042136	obsolete neurotransmitter biosynthetic process	70
GO:0055062	phosphate ion homeostasis	70
GO:0055083	obsolete monovalent inorganic anion homeostasis	70
GO:0072506	obsolete trivalent inorganic anion homeostasis	70
GO:0000027	ribosomal large subunit assembly	70
GO:0006104	succinyl-CoA metabolic process	69
GO:2001294	malonyl-CoA catabolic process	69
GO:2001293	malonyl-CoA metabolic process	69
GO:0007009	plasma membrane organization	69
GO:0009264	deoxyribonucleotide catabolic process	69
GO:0009445	putrescine metabolic process	69
GO:0009446	putrescine biosynthetic process	69
GO:0009821	alkaloid biosynthetic process	68
GO:0033075	isoquinoline alkaloid biosynthetic process	68
GO:0033076	isoquinoline alkaloid metabolic process	68
GO:0071272	morphine metabolic process	68
GO:0097295	morphine biosynthetic process	68
GO:1901376	organic heteropentacyclic compound metabolic process	68
GO:1901378	organic heteropentacyclic compound biosynthetic process	68
GO:0009933	meristem structural organization	68
GO:0048532	anatomical structure arrangement	68
GO:0006471	obsolete protein ADP-ribosylation	67
GO:0034204	lipid translocation	67
GO:0097035	regulation of membrane lipid distribution	67
GO:0051098	regulation of binding	67
GO:1905784	regulation of anaphase-promoting complex-dependent catabolic process	67
GO:1905786	positive regulation of anaphase-promoting complex-dependent catabolic process	67
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	67
GO:0010962	regulation of glucan biosynthetic process	67
GO:1902074	response to salt	67
GO:0031440	regulation of mRNA 3'-end processing	67
GO:1900363	obsolete regulation of mRNA polyadenylation	67
GO:0009403	toxin biosynthetic process	66
GO:0007135	meiosis II	66
GO:0045144	meiotic sister chromatid segregation	66
GO:0051177	meiotic sister chromatid cohesion	66
GO:0061983	meiosis II cell cycle process	66
GO:0006597	spermine biosynthetic process	66
GO:0008295	spermidine biosynthetic process	66
GO:0071493	cellular response to UV-B	66
GO:0051788	response to misfolded protein	65
GO:0071218	cellular response to misfolded protein	65
GO:0071712	obsolete ER-associated misfolded protein catabolic process	65
GO:0070940	obsolete dephosphorylation of RNA polymerase II C-terminal domain	65
GO:0006517	protein deglycosylation	65
GO:0098739	import across plasma membrane	65
GO:0098657	import into cell	65
GO:0019320	hexose catabolic process	65
GO:0080156	mitochondrial mRNA modification	65
GO:1900864	mitochondrial RNA modification	65
GO:0002758	innate immune response-activating signaling pathway	65
GO:0002757	immune response-activating signaling pathway	65
GO:0010057	trichoblast fate specification	65
GO:0010061	regulation of trichoblast fate specification	65
GO:0010063	positive regulation of trichoblast fate specification	65
GO:0010376	stomatal complex formation	65
GO:0010454	negative regulation of cell fate commitment	65
GO:0010455	positive regulation of cell fate commitment	65
GO:0042659	regulation of cell fate specification	65
GO:0042660	positive regulation of cell fate specification	65
GO:0045168	cell-cell signaling involved in cell fate commitment	65
GO:0048629	trichome patterning	65
GO:0090628	plant epidermal cell fate specification	65
GO:1900032	regulation of trichome patterning	65
GO:1900033	negative regulation of trichome patterning	65
GO:1903890	positive regulation of plant epidermal cell differentiation	65
GO:1905423	positive regulation of plant organ morphogenesis	65
GO:0010453	regulation of cell fate commitment	65
GO:1903888	regulation of plant epidermal cell differentiation	65
GO:2000067	regulation of root morphogenesis	65
GO:1905421	regulation of plant organ morphogenesis	65
GO:0042780	tRNA 3'-end processing	65
GO:0008361	regulation of cell size	65
GO:0035725	sodium ion transmembrane transport	64
GO:0006885	regulation of pH	64
GO:0006828	manganese ion transport	64
GO:0071421	manganese ion transmembrane transport	64
GO:0006903	vesicle targeting	64
GO:0000738	obsolete DNA catabolic process, exonucleolytic	64
GO:0000245	spliceosomal complex assembly	64
GO:0016559	peroxisome fission	64
GO:0022898	regulation of transmembrane transporter activity	64
GO:0032412	regulation of monoatomic ion transmembrane transporter activity	64
GO:0032409	regulation of transporter activity	64
GO:0044070	regulation of monoatomic anion transport	64
GO:0000913	preprophase band assembly	63
GO:0030048	actin filament-based movement	63
GO:0019058	viral life cycle	63
GO:0033615	mitochondrial proton-transporting ATP synthase complex assembly	63
GO:0034427	obsolete nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	62
GO:0070814	hydrogen sulfide biosynthetic process	62
GO:0070813	hydrogen sulfide metabolic process	62
GO:0000103	sulfate assimilation	62
GO:0007129	homologous chromosome pairing at meiosis	62
GO:0045143	homologous chromosome segregation	62
GO:0032483	regulation of Rab protein signal transduction	62
GO:0032482	Rab protein signal transduction	62
GO:0043609	regulation of carbon utilization	62
GO:0006003	fructose 2,6-bisphosphate metabolic process	62
GO:0061087	obsolete positive regulation of histone H3-K27 methylation	62
GO:0016578	obsolete histone deubiquitination	62
GO:0009595	detection of biotic stimulus	62
GO:0010359	regulation of anion channel activity	62
GO:0016045	detection of bacterium	62
GO:0098543	detection of other organism	62
GO:0098581	detection of external biotic stimulus	62
GO:1903959	regulation of monoatomic anion transmembrane transport	62
GO:0006434	seryl-tRNA aminoacylation	62
GO:0016259	selenocysteine metabolic process	62
GO:0016260	selenocysteine biosynthetic process	62
GO:0097056	obsolete selenocysteinyl-tRNA(Sec) biosynthetic process	62
GO:0031125	rRNA 3'-end processing	62
GO:0015858	nucleoside transport	61
GO:1901642	nucleoside transmembrane transport	61
GO:0018142	obsolete protein-DNA covalent cross-linking	61
GO:0018143	nucleic acid-protein covalent cross-linking	61
GO:0009095	aromatic amino acid family biosynthetic process, prephenate pathway	61
GO:0046786	viral replication complex formation and maintenance	61
GO:0019079	viral genome replication	61
GO:0009800	cinnamic acid biosynthetic process	61
GO:0034051	negative regulation of plant-type hypersensitive response	60
GO:0048871	multicellular organismal-level homeostasis	60
GO:0034058	endosomal vesicle fusion	60
GO:0030148	sphingolipid biosynthetic process	60
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	59
GO:1904031	positive regulation of cyclin-dependent protein kinase activity	59
GO:0048015	phosphatidylinositol-mediated signaling	59
GO:0048017	obsolete inositol lipid-mediated signaling	59
GO:0006901	vesicle coating	59
GO:0048199	vesicle targeting, to, from or within Golgi	59
GO:0048207	vesicle targeting, rough ER to cis-Golgi	59
GO:0048208	COPII vesicle coating	59
GO:0080009	obsolete mRNA methylation	59
GO:0032881	regulation of polysaccharide metabolic process	59
GO:0010675	obsolete regulation of cellular carbohydrate metabolic process	59
GO:0006109	regulation of carbohydrate metabolic process	59
GO:0042542	response to hydrogen peroxide	59
GO:0006915	apoptotic process	58
GO:0030091	protein repair	58
GO:0006571	tyrosine biosynthetic process	58
GO:0006094	gluconeogenesis	58
GO:0019319	hexose biosynthetic process	58
GO:0019674	NAD metabolic process	58
GO:0042732	D-xylose metabolic process	58
GO:0006469	negative regulation of protein kinase activity	58
GO:0033673	negative regulation of kinase activity	58
GO:0051348	negative regulation of transferase activity	58
GO:0042026	protein refolding	57
GO:0034508	centromere complex assembly	57
GO:0000122	negative regulation of transcription by RNA polymerase II	57
GO:0034243	regulation of transcription elongation by RNA polymerase II	57
GO:0001678	intracellular glucose homeostasis	57
GO:0033500	carbohydrate homeostasis	57
GO:0042593	glucose homeostasis	57
GO:0009624	response to nematode	57
GO:0007000	nucleolus organization	57
GO:1904292	regulation of ERAD pathway	57
GO:1905897	regulation of response to endoplasmic reticulum stress	57
GO:0010387	COP9 signalosome assembly	57
GO:0035694	mitochondrial protein catabolic process	57
GO:0043157	response to cation stress	57
GO:0010225	response to UV-C	57
GO:0010022	meristem determinacy	57
GO:0010582	floral meristem determinacy	57
GO:0048444	floral organ morphogenesis	57
GO:0048449	floral organ formation	57
GO:0101030	tRNA-guanine transglycosylation	57
GO:0043484	regulation of RNA splicing	57
GO:0019310	inositol catabolic process	56
GO:0019853	L-ascorbic acid biosynthetic process	56
GO:0062034	L-pipecolic acid biosynthetic process	56
GO:0070475	rRNA base methylation	56
GO:1903578	regulation of ATP metabolic process	56
GO:0048868	pollen tube development	56
GO:0009088	threonine biosynthetic process	56
GO:0010048	vernalization response	56
GO:0033233	regulation of protein sumoylation	55
GO:0015807	L-amino acid transport	55
GO:0006012	galactose metabolic process	55
GO:1904294	positive regulation of ERAD pathway	55
GO:1905898	positive regulation of response to endoplasmic reticulum stress	55
GO:0042779	obsolete tRNA 3'-trailer cleavage	55
GO:0046348	amino sugar catabolic process	55
GO:0015846	polyamine transport	55
GO:0006047	UDP-N-acetylglucosamine metabolic process	55
GO:0031670	cellular response to nutrient	55
GO:0006026	aminoglycan catabolic process	54
GO:0006030	chitin metabolic process	54
GO:0006032	chitin catabolic process	54
GO:1901071	glucosamine-containing compound metabolic process	54
GO:1901072	glucosamine-containing compound catabolic process	54
GO:0006022	aminoglycan metabolic process	54
GO:0010189	vitamin E biosynthetic process	54
GO:0042360	vitamin E metabolic process	54
GO:0006666	3-keto-sphinganine metabolic process	54
