NumberGroups	NumberGenes	Classification	NumberGenotypes	Sample
299389	1016740	Acc-transcriptome	14	7
1277563	1604312	Exc-transcriptome	14	7
1254576	2075908	Pan-transcriptome	14	8
1	51	Hard-Core-transcriptome	14	8
9	378	Soft-Core-transcriptome	14	8
246689	829283	Acc-transcriptome	14	8
1007878	1246247	Exc-transcriptome	14	8
1502548	2526119	Pan-transcriptome	14	9
0	0	Hard-Core-transcriptome	14	9
4	141	Soft-Core-transcriptome	14	9
284888	983862	Acc-transcriptome	14	9
1217656	1542116	Exc-transcriptome	14	9
1412977	2380473	Pan-transcriptome	14	10
0	0	Hard-Core-transcriptome	14	10
8	374	Soft-Core-transcriptome	14	10
269503	931317	Acc-transcriptome	14	10
1143466	1448782	Exc-transcriptome	14	10
1529122	2556147	Pan-transcriptome	14	11
0	0	Hard-Core-transcriptome	14	11
11	440	Soft-Core-transcriptome	14	11
294789	999990	Acc-transcriptome	14	11
1234322	1555717	Exc-transcriptome	14	11
1604159	2718141	Pan-transcriptome	14	12
1	42	Hard-Core-transcriptome	14	12
4	144	Soft-Core-transcriptome	14	12
303634	1066178	Acc-transcriptome	14	12
1300521	1651819	Exc-transcriptome	14	12
1491874	2537573	Pan-transcriptome	14	13
3	129	Hard-Core-transcriptome	14	13
10	398	Soft-Core-transcriptome	14	13
295759	1020127	Acc-transcriptome	14	13
1196105	1517048	Exc-transcriptome	14	13
1607382	2796420	Pan-transcriptome	14	14
0	0	Hard-Core-transcriptome	14	14
7	226	Soft-Core-transcriptome	14	14
319041	1149744	Acc-transcriptome	14	14
1288334	1646450	Exc-transcriptome	14	14
1878158	3541621	Pan-transcriptome	14	15
0	0	Hard-Core-transcriptome	14	15
7	228	Soft-Core-transcriptome	14	15
441768	1715799	Acc-transcriptome	14	15
1436383	1825594	Exc-transcriptome	14	15
1596399	2724815	Pan-transcriptome	14	16
0	0	Hard-Core-transcriptome	14	16
6	228	Soft-Core-transcriptome	14	16
308833	1090232	Acc-transcriptome	14	16
1287560	1634355	Exc-transcriptome	14	16
1520337	2608484	Pan-transcriptome	14	17
0	0	Hard-Core-transcriptome	14	17
1	25	Soft-Core-transcriptome	14	17
278834	998560	Acc-transcriptome	14	17
1241502	1609899	Exc-transcriptome	14	17
1254891	2059664	Pan-transcriptome	14	18
1	54	Hard-Core-transcriptome	14	18
5	208	Soft-Core-transcriptome	14	18
221235	743375	Acc-transcriptome	14	18
1033651	1316081	Exc-transcriptome	14	18
1279613	2115349	Pan-transcriptome	14	19
3	151	Hard-Core-transcriptome	14	19
11	442	Soft-Core-transcriptome	14	19
249530	838666	Acc-transcriptome	14	19
1030072	1276241	Exc-transcriptome	14	19
1412217	2379797	Pan-transcriptome	15	0
0	0	Hard-Core-transcriptome	15	0
5	230	Soft-Core-transcriptome	15	0
270854	930742	Acc-transcriptome	15	0
1141358	1448825	Exc-transcriptome	15	0
1581927	2749176	Pan-transcriptome	15	1
1	46	Hard-Core-transcriptome	15	1
8	376	Soft-Core-transcriptome	15	1
337100	1186658	Acc-transcriptome	15	1
1244819	1562142	Exc-transcriptome	15	1
1573689	2726559	Pan-transcriptome	15	2
2	86	Hard-Core-transcriptome	15	2
8	371	Soft-Core-transcriptome	15	2
310875	1116658	Acc-transcriptome	15	2
1262806	1609530	Exc-transcriptome	15	2
1456532	2450611	Pan-transcriptome	15	3
0	0	Hard-Core-transcriptome	15	3
3	114	Soft-Core-transcriptome	15	3
281834	965982	Acc-transcriptome	15	3
1174695	1484515	Exc-transcriptome	15	3
1783593	3179311	Pan-transcriptome	15	4
0	0	Hard-Core-transcriptome	15	4
2	93	Soft-Core-transcriptome	15	4
380282	1394407	Acc-transcriptome	15	4
1403309	1784811	Exc-transcriptome	15	4
1970148	3663304	Pan-transcriptome	15	5
0	0	Hard-Core-transcriptome	15	5
1	24	Soft-Core-transcriptome	15	5
456893	1751058	Acc-transcriptome	15	5
1513254	1912222	Exc-transcriptome	15	5
1527350	2612969	Pan-transcriptome	15	6
0	0	Hard-Core-transcriptome	15	6
2	67	Soft-Core-transcriptome	15	6
304370	1064746	Acc-transcriptome	15	6
1222978	1548156	Exc-transcriptome	15	6
1620948	2800125	Pan-transcriptome	15	7
3	146	Hard-Core-transcriptome	15	7
4	191	Soft-Core-transcriptome	15	7
337949	1185349	Acc-transcriptome	15	7
1282995	1614585	Exc-transcriptome	15	7
1790549	3170776	Pan-transcriptome	15	8
3	167	Hard-Core-transcriptome	15	8
15	717	Soft-Core-transcriptome	15	8
384449	1386306	Acc-transcriptome	15	8
1406085	1783753	Exc-transcriptome	15	8
1383001	2285667	Pan-transcriptome	15	9
0	0	Hard-Core-transcriptome	15	9
1	46	Soft-Core-transcriptome	15	9
252426	860143	Acc-transcriptome	15	9
1130574	1425478	Exc-transcriptome	15	9
1841225	3260706	Pan-transcriptome	15	10
2	93	Hard-Core-transcriptome	15	10
7	242	Soft-Core-transcriptome	15	10
399844	1446910	Acc-transcriptome	15	10
1441374	1813554	Exc-transcriptome	15	10
1461024	2414966	Pan-transcriptome	15	11
1	41	Hard-Core-transcriptome	15	11
4	131	Soft-Core-transcriptome	15	11
259135	882785	Acc-transcriptome	15	11
1201885	1532050	Exc-transcriptome	15	11
1443707	2546904	Pan-transcriptome	15	12
0	0	Hard-Core-transcriptome	15	12
4	123	Soft-Core-transcriptome	15	12
306896	1105360	Acc-transcriptome	15	12
1136807	1441421	Exc-transcriptome	15	12
1264819	2153332	Pan-transcriptome	15	13
0	0	Hard-Core-transcriptome	15	13
2	69	Soft-Core-transcriptome	15	13
261093	914518	Acc-transcriptome	15	13
1003724	1238745	Exc-transcriptome	15	13
1486176	2564272	Pan-transcriptome	15	14
1	72	Hard-Core-transcriptome	15	14
8	286	Soft-Core-transcriptome	15	14
303803	1067928	Acc-transcriptome	15	14
1182365	1496058	Exc-transcriptome	15	14
1325597	2205179	Pan-transcriptome	15	15
1	37	Hard-Core-transcriptome	15	15
7	311	Soft-Core-transcriptome	15	15
248505	839768	Acc-transcriptome	15	15
1077085	1365100	Exc-transcriptome	15	15
1922246	3599594	Pan-transcriptome	15	16
0	0	Hard-Core-transcriptome	15	16
7	271	Soft-Core-transcriptome	15	16
474985	1788739	Acc-transcriptome	15	16
1447254	1810584	Exc-transcriptome	15	16
1309582	2091828	Pan-transcriptome	15	17
1	26	Hard-Core-transcriptome	15	17
4	146	Soft-Core-transcriptome	15	17
248275	804154	Acc-transcriptome	15	17
1061303	1287528	Exc-transcriptome	15	17
1670002	2980271	Pan-transcriptome	15	18
0	0	Hard-Core-transcriptome	15	18
3	89	Soft-Core-transcriptome	15	18
369047	1345349	Acc-transcriptome	15	18
1300952	1634833	Exc-transcriptome	15	18
1594722	2780777	Pan-transcriptome	15	19
0	0	Hard-Core-transcriptome	15	19
6	199	Soft-Core-transcriptome	15	19
341378	1209739	Acc-transcriptome	15	19
1253338	1570839	Exc-transcriptome	15	19
1826048	3388749	Pan-transcriptome	16	0
0	0	Hard-Core-transcriptome	16	0
3	114	Soft-Core-transcriptome	16	0
444473	1660665	Acc-transcriptome	16	0
1381572	1727970	Exc-transcriptome	16	0
1590839	2676959	Pan-transcriptome	16	1
0	0	Hard-Core-transcriptome	16	1
4	195	Soft-Core-transcriptome	16	1
318838	1085072	Acc-transcriptome	16	1
1271997	1591692	Exc-transcriptome	16	1
1331808	2215123	Pan-transcriptome	16	2
1	31	Hard-Core-transcriptome	16	2
4	126	Soft-Core-transcriptome	16	2
276419	929074	Acc-transcriptome	16	2
1055385	1285923	Exc-transcriptome	16	2
1489013	2469962	Pan-transcriptome	16	3
1	38	Hard-Core-transcriptome	16	3
3	122	Soft-Core-transcriptome	16	3
295497	981290	Acc-transcriptome	16	3
1193513	1488550	Exc-transcriptome	16	3
1476886	2500977	Pan-transcriptome	16	4
4	222	Hard-Core-transcriptome	16	4
10	478	Soft-Core-transcriptome	16	4
298868	1018048	Acc-transcriptome	16	4
1178008	1482451	Exc-transcriptome	16	4
1507827	2582920	Pan-transcriptome	16	5
0	0	Hard-Core-transcriptome	16	5
3	133	Soft-Core-transcriptome	16	5
317627	1103689	Acc-transcriptome	16	5
1190197	1479098	Exc-transcriptome	16	5
1739896	3113235	Pan-transcriptome	16	6
0	0	Hard-Core-transcriptome	16	6
6	200	Soft-Core-transcriptome	16	6
395784	1419753	Acc-transcriptome	16	6
1344106	1693282	Exc-transcriptome	16	6
1663918	2917358	Pan-transcriptome	16	7
1	41	Hard-Core-transcriptome	16	7
4	215	Soft-Core-transcriptome	16	7
342453	1230398	Acc-transcriptome	16	7
1321461	1686745	Exc-transcriptome	16	7
1358132	2262174	Pan-transcriptome	16	8
1	58	Hard-Core-transcriptome	16	8
3	160	Soft-Core-transcriptome	16	8
277724	938620	Acc-transcriptome	16	8
1080405	1323394	Exc-transcriptome	16	8
1342429	2207543	Pan-transcriptome	16	9
1	41	Hard-Core-transcriptome	16	9
4	180	Soft-Core-transcriptome	16	9
275138	914644	Acc-transcriptome	16	9
1067287	1292719	Exc-transcriptome	16	9
1515620	2553137	Pan-transcriptome	16	10
0	0	Hard-Core-transcriptome	16	10
3	132	Soft-Core-transcriptome	16	10
305793	1044896	Acc-transcriptome	16	10
1209824	1508109	Exc-transcriptome	16	10
1500368	2466305	Pan-transcriptome	16	11
0	0	Hard-Core-transcriptome	16	11
2	86	Soft-Core-transcriptome	16	11
275495	922606	Acc-transcriptome	16	11
1224871	1543613	Exc-transcriptome	16	11
1467109	2428533	Pan-transcriptome	16	12
0	0	Hard-Core-transcriptome	16	12
2	114	Soft-Core-transcriptome	16	12
281419	948062	Acc-transcriptome	16	12
1185688	1480357	Exc-transcriptome	16	12
1654522	2837435	Pan-transcriptome	16	13
0	0	Hard-Core-transcriptome	16	13
0	0	Soft-Core-transcriptome	16	13
344596	1193696	Acc-transcriptome	16	13
1309926	1643739	Exc-transcriptome	16	13
1590768	2756935	Pan-transcriptome	16	14
3	142	Hard-Core-transcriptome	16	14
5	293	Soft-Core-transcriptome	16	14
341607	1190550	Acc-transcriptome	16	14
1249156	1566092	Exc-transcriptome	16	14
1491522	2529420	Pan-transcriptome	16	15
0	0	Hard-Core-transcriptome	16	15
2	109	Soft-Core-transcriptome	16	15
291185	1003341	Acc-transcriptome	16	15
1200335	1525970	Exc-transcriptome	16	15
1877425	3447290	Pan-transcriptome	16	16
1	77	Hard-Core-transcriptome	16	16
3	177	Soft-Core-transcriptome	16	16
439345	1638382	Acc-transcriptome	16	16
1438077	1808731	Exc-transcriptome	16	16
1748963	3101552	Pan-transcriptome	16	17
1	51	Hard-Core-transcriptome	16	17
5	219	Soft-Core-transcriptome	16	17
378254	1365272	Acc-transcriptome	16	17
1370704	1736061	Exc-transcriptome	16	17
1739504	3129218	Pan-transcriptome	16	18
0	0	Hard-Core-transcriptome	16	18
0	0	Soft-Core-transcriptome	16	18
393236	1438006	Acc-transcriptome	16	18
1346268	1691212	Exc-transcriptome	16	18
1908072	3516387	Pan-transcriptome	16	19
1	49	Hard-Core-transcriptome	16	19
7	325	Soft-Core-transcriptome	16	19
446822	1666521	Acc-transcriptome	16	19
1461243	1849541	Exc-transcriptome	16	19
1250045	2040022	Pan-transcriptome	17	0
0	0	Hard-Core-transcriptome	17	0
2	95	Soft-Core-transcriptome	17	0
250058	818518	Acc-transcriptome	17	0
999985	1221409	Exc-transcriptome	17	0
1774209	3252927	Pan-transcriptome	17	1
1	33	Hard-Core-transcriptome	17	1
3	144	Soft-Core-transcriptome	17	1
412758	1538000	Acc-transcriptome	17	1
1361448	1714783	Exc-transcriptome	17	1
1838800	3284353	Pan-transcriptome	17	2
0	0	Hard-Core-transcriptome	17	2
6	290	Soft-Core-transcriptome	17	2
406618	1464866	Acc-transcriptome	17	2
1432176	1819197	Exc-transcriptome	17	2
1404528	2360132	Pan-transcriptome	17	3
0	0	Hard-Core-transcriptome	17	3
2	83	Soft-Core-transcriptome	17	3
294113	996307	Acc-transcriptome	17	3
1110413	1363742	Exc-transcriptome	17	3
1906203	3547710	Pan-transcriptome	17	4
3	182	Hard-Core-transcriptome	17	4
12	706	Soft-Core-transcriptome	17	4
481015	1774052	Acc-transcriptome	17	4
1425176	1772952	Exc-transcriptome	17	4
1685838	2970591	Pan-transcriptome	17	5
0	0	Hard-Core-transcriptome	17	5
5	184	Soft-Core-transcriptome	17	5
372076	1323672	Acc-transcriptome	17	5
1313757	1646735	Exc-transcriptome	17	5
1915950	3521738	Pan-transcriptome	17	6
1	49	Hard-Core-transcriptome	17	6
4	151	Soft-Core-transcriptome	17	6
447274	1674833	Acc-transcriptome	17	6
1468672	1846754	Exc-transcriptome	17	6
1969390	3745901	Pan-transcriptome	17	7
0	0	Hard-Core-transcriptome	17	7
1	29	Soft-Core-transcriptome	17	7
496516	1898552	Acc-transcriptome	17	7
1472873	1847320	Exc-transcriptome	17	7
1656857	2916243	Pan-transcriptome	17	8
0	0	Hard-Core-transcriptome	17	8
2	67	Soft-Core-transcriptome	17	8
368858	1310223	Acc-transcriptome	17	8
1287997	1605953	Exc-transcriptome	17	8
1439463	2462551	Pan-transcriptome	17	9
1	79	Hard-Core-transcriptome	17	9
4	221	Soft-Core-transcriptome	17	9
322806	1102653	Acc-transcriptome	17	9
1116653	1359677	Exc-transcriptome	17	9
1651532	2870003	Pan-transcriptome	17	10
0	0	Hard-Core-transcriptome	17	10
2	112	Soft-Core-transcriptome	17	10
347363	1220561	Acc-transcriptome	17	10
1304167	1649330	Exc-transcriptome	17	10
1627140	2825097	Pan-transcriptome	17	11
1	57	Hard-Core-transcriptome	17	11
3	182	Soft-Core-transcriptome	17	11
343365	1204998	Acc-transcriptome	17	11
1283772	1619917	Exc-transcriptome	17	11
1583699	2668854	Pan-transcriptome	17	12
0	0	Hard-Core-transcriptome	17	12
0	0	Soft-Core-transcriptome	17	12
316894	1083844	Acc-transcriptome	17	12
1266805	1585010	Exc-transcriptome	17	12
1216113	2047810	Pan-transcriptome	17	13
1	42	Hard-Core-transcriptome	17	13
4	183	Soft-Core-transcriptome	17	13
268102	901470	Acc-transcriptome	17	13
948007	1146157	Exc-transcriptome	17	13
1867535	3369626	Pan-transcriptome	17	14
0	0	Hard-Core-transcriptome	17	14
2	64	Soft-Core-transcriptome	17	14
434466	1577598	Acc-transcriptome	17	14
1433067	1791964	Exc-transcriptome	17	14
1756930	3147699	Pan-transcriptome	17	15
0	0	Hard-Core-transcriptome	17	15
1	55	Soft-Core-transcriptome	17	15
410003	1466972	Acc-transcriptome	17	15
1346926	1680672	Exc-transcriptome	17	15
2211264	4492684	Pan-transcriptome	17	16
2	123	Hard-Core-transcriptome	17	16
7	365	Soft-Core-transcriptome	17	16
616477	2493477	Acc-transcriptome	17	16
1594780	1998842	Exc-transcriptome	17	16
1781602	3216800	Pan-transcriptome	17	17
0	0	Hard-Core-transcriptome	17	17
4	218	Soft-Core-transcriptome	17	17
402293	1469950	Acc-transcriptome	17	17
1379305	1746632	Exc-transcriptome	17	17
1709566	3053489	Pan-transcriptome	17	18
1	45	Hard-Core-transcriptome	17	18
4	227	Soft-Core-transcriptome	17	18
386922	1392102	Acc-transcriptome	17	18
1322640	1661160	Exc-transcriptome	17	18
1383800	2426558	Pan-transcriptome	17	19
1	66	Hard-Core-transcriptome	17	19
5	305	Soft-Core-transcriptome	17	19
328239	1138294	Acc-transcriptome	17	19
1055556	1287959	Exc-transcriptome	17	19
1849369	3287913	Pan-transcriptome	18	0
0	0	Hard-Core-transcriptome	18	0
3	182	Soft-Core-transcriptome	18	0
408582	1467243	Acc-transcriptome	18	0
1440784	1820488	Exc-transcriptome	18	0
1292002	2170172	Pan-transcriptome	18	1
0	0	Hard-Core-transcriptome	18	1
5	266	Soft-Core-transcriptome	18	1
286577	954222	Acc-transcriptome	18	1
1005420	1215684	Exc-transcriptome	18	1
2040320	3753471	Pan-transcriptome	18	2
0	0	Hard-Core-transcriptome	18	2
0	0	Soft-Core-transcriptome	18	2
483608	1793456	Acc-transcriptome	18	2
1556712	1960015	Exc-transcriptome	18	2
1834674	3345119	Pan-transcriptome	18	3
1	54	Hard-Core-transcriptome	18	3
5	312	Soft-Core-transcriptome	18	3
453381	1624116	Acc-transcriptome	18	3
1381288	1720691	Exc-transcriptome	18	3
1709754	3053999	Pan-transcriptome	18	4
2	87	Hard-Core-transcriptome	18	4
5	276	Soft-Core-transcriptome	18	4
399376	1423476	Acc-transcriptome	18	4
1310373	1630247	Exc-transcriptome	18	4
1787337	3183906	Pan-transcriptome	18	5
1	68	Hard-Core-transcriptome	18	5
4	225	Soft-Core-transcriptome	18	5
416786	1475634	Acc-transcriptome	18	5
1370547	1708047	Exc-transcriptome	18	5
1800333	3223979	Pan-transcriptome	18	6
1	51	Hard-Core-transcriptome	18	6
2	83	Soft-Core-transcriptome	18	6
398278	1444366	Acc-transcriptome	18	6
1402053	1779530	Exc-transcriptome	18	6
1638159	2907616	Pan-transcriptome	18	7
0	0	Hard-Core-transcriptome	18	7
0	0	Soft-Core-transcriptome	18	7
376322	1329824	Acc-transcriptome	18	7
1261837	1577792	Exc-transcriptome	18	7
1346770	2215686	Pan-transcriptome	18	8
0	0	Hard-Core-transcriptome	18	8
1	64	Soft-Core-transcriptome	18	8
282360	930540	Acc-transcriptome	18	8
1064409	1285082	Exc-transcriptome	18	8
1850000	3335106	Pan-transcriptome	18	9
0	0	Hard-Core-transcriptome	18	9
2	110	Soft-Core-transcriptome	18	9
439939	1577853	Acc-transcriptome	18	9
1410059	1757143	Exc-transcriptome	18	9
1646201	2849734	Pan-transcriptome	18	10
0	0	Hard-Core-transcriptome	18	10
3	138	Soft-Core-transcriptome	18	10
355570	1234074	Acc-transcriptome	18	10
1290628	1615522	Exc-transcriptome	18	10
1980502	3739359	Pan-transcriptome	18	11
0	0	Hard-Core-transcriptome	18	11
8	418	Soft-Core-transcriptome	18	11
510312	1910601	Acc-transcriptome	18	11
1470182	1828340	Exc-transcriptome	18	11
1839877	3406748	Pan-transcriptome	18	12
0	0	Hard-Core-transcriptome	18	12
1	48	Soft-Core-transcriptome	18	12
458348	1682320	Acc-transcriptome	18	12
1381528	1724380	Exc-transcriptome	18	12
1790006	3240613	Pan-transcriptome	18	13
0	0	Hard-Core-transcriptome	18	13
5	290	Soft-Core-transcriptome	18	13
427642	1534534	Acc-transcriptome	18	13
1362359	1705789	Exc-transcriptome	18	13
1695499	2951917	Pan-transcriptome	18	14
0	0	Hard-Core-transcriptome	18	14
1	38	Soft-Core-transcriptome	18	14
372361	1300661	Acc-transcriptome	18	14
1323137	1651218	Exc-transcriptome	18	14
1927381	3599234	Pan-transcriptome	18	15
4	301	Hard-Core-transcriptome	18	15
8	494	Soft-Core-transcriptome	18	15
483024	1786108	Acc-transcriptome	18	15
1444349	1812632	Exc-transcriptome	18	15
1774063	3166380	Pan-transcriptome	18	16
0	0	Hard-Core-transcriptome	18	16
1	57	Soft-Core-transcriptome	18	16
396257	1430640	Acc-transcriptome	18	16
1377805	1735683	Exc-transcriptome	18	16
1839902	3394019	Pan-transcriptome	18	17
0	0	Hard-Core-transcriptome	18	17
2	143	Soft-Core-transcriptome	18	17
454739	1671068	Acc-transcriptome	18	17
1385161	1722808	Exc-transcriptome	18	17
1629962	2920132	Pan-transcriptome	18	18
0	0	Hard-Core-transcriptome	18	18
2	157	Soft-Core-transcriptome	18	18
383360	1369285	Acc-transcriptome	18	18
1246600	1550690	Exc-transcriptome	18	18
1538803	2606019	Pan-transcriptome	18	19
0	0	Hard-Core-transcriptome	18	19
2	108	Soft-Core-transcriptome	18	19
308989	1052098	Acc-transcriptome	18	19
1229812	1553813	Exc-transcriptome	18	19
1624011	2817066	Pan-transcriptome	19	0
1	71	Hard-Core-transcriptome	19	0
1	71	Soft-Core-transcriptome	19	0
354217	1219935	Acc-transcriptome	19	0
1269793	1597060	Exc-transcriptome	19	0
1765697	3113346	Pan-transcriptome	19	1
0	0	Hard-Core-transcriptome	19	1
1	61	Soft-Core-transcriptome	19	1
399082	1403134	Acc-transcriptome	19	1
1366614	1710151	Exc-transcriptome	19	1
1685845	2928337	Pan-transcriptome	19	2
0	0	Hard-Core-transcriptome	19	2
0	0	Soft-Core-transcriptome	19	2
374717	1294054	Acc-transcriptome	19	2
1311128	1634283	Exc-transcriptome	19	2
1944726	3654894	Pan-transcriptome	19	3
0	0	Hard-Core-transcriptome	19	3
3	187	Soft-Core-transcriptome	19	3
484457	1815092	Acc-transcriptome	19	3
1460266	1839615	Exc-transcriptome	19	3
1478207	2494184	Pan-transcriptome	19	4
0	0	Hard-Core-transcriptome	19	4
0	0	Soft-Core-transcriptome	19	4
299218	1015921	Acc-transcriptome	19	4
1178989	1478263	Exc-transcriptome	19	4
1840250	3370309	Pan-transcriptome	19	5
0	0	Hard-Core-transcriptome	19	5
1	69	Soft-Core-transcriptome	19	5
446397	1625375	Acc-transcriptome	19	5
1393852	1744865	Exc-transcriptome	19	5
2037380	3941897	Pan-transcriptome	19	6
0	0	Hard-Core-transcriptome	19	6
2	144	Soft-Core-transcriptome	19	6
550245	2085316	Acc-transcriptome	19	6
1487133	1856437	Exc-transcriptome	19	6
1386264	2386554	Pan-transcriptome	19	7
0	0	Hard-Core-transcriptome	19	7
1	73	Soft-Core-transcriptome	19	7
318918	1087698	Acc-transcriptome	19	7
1067345	1298783	Exc-transcriptome	19	7
1734199	3103696	Pan-transcriptome	19	8
0	0	Hard-Core-transcriptome	19	8
4	260	Soft-Core-transcriptome	19	8
406244	1440799	Acc-transcriptome	19	8
1327951	1662637	Exc-transcriptome	19	8
1600815	2791034	Pan-transcriptome	19	9
0	0	Hard-Core-transcriptome	19	9
1	98	Soft-Core-transcriptome	19	9
345455	1200280	Acc-transcriptome	19	9
1255359	1590656	Exc-transcriptome	19	9
1742303	3146634	Pan-transcriptome	19	10
0	0	Hard-Core-transcriptome	19	10
0	0	Soft-Core-transcriptome	19	10
406379	1473707	Acc-transcriptome	19	10
1335924	1672927	Exc-transcriptome	19	10
1987632	3712162	Pan-transcriptome	19	11
4	249	Hard-Core-transcriptome	19	11
6	363	Soft-Core-transcriptome	19	11
491818	1830560	Acc-transcriptome	19	11
1495808	1881239	Exc-transcriptome	19	11
2178839	4221212	Pan-transcriptome	19	12
0	0	Hard-Core-transcriptome	19	12
1	54	Soft-Core-transcriptome	19	12
573362	2210252	Acc-transcriptome	19	12
1605476	2010906	Exc-transcriptome	19	12
1753611	3165390	Pan-transcriptome	19	13
0	0	Hard-Core-transcriptome	19	13
1	58	Soft-Core-transcriptome	19	13
425023	1509950	Acc-transcriptome	19	13
1328587	1655382	Exc-transcriptome	19	13
2254240	4550333	Pan-transcriptome	19	14
0	0	Hard-Core-transcriptome	19	14
3	185	Soft-Core-transcriptome	19	14
631572	2521079	Acc-transcriptome	19	14
1622665	2029069	Exc-transcriptome	19	14
1499441	2584799	Pan-transcriptome	19	15
1	52	Hard-Core-transcriptome	19	15
3	178	Soft-Core-transcriptome	19	15
350776	1191087	Acc-transcriptome	19	15
1148662	1393534	Exc-transcriptome	19	15
2135437	4142134	Pan-transcriptome	19	16
1	63	Hard-Core-transcriptome	19	16
5	325	Soft-Core-transcriptome	19	16
564925	2167520	Acc-transcriptome	19	16
1570507	1974289	Exc-transcriptome	19	16
2062651	3917941	Pan-transcriptome	19	17
0	0	Hard-Core-transcriptome	19	17
2	91	Soft-Core-transcriptome	19	17
542341	2033242	Acc-transcriptome	19	17
1520308	1884608	Exc-transcriptome	19	17
2123660	4110008	Pan-transcriptome	19	18
2	146	Hard-Core-transcriptome	19	18
9	677	Soft-Core-transcriptome	19	18
560443	2140335	Acc-transcriptome	19	18
1563208	1968996	Exc-transcriptome	19	18
1864824	3348434	Pan-transcriptome	19	19
0	0	Hard-Core-transcriptome	19	19
0	0	Soft-Core-transcriptome	19	19
438446	1574766	Acc-transcriptome	19	19
1426378	1773668	Exc-transcriptome	19	19
2060198	3903815	Pan-transcriptome	20	0
0	0	Hard-Core-transcriptome	20	0
2	89	Soft-Core-transcriptome	20	0
539273	2009566	Acc-transcriptome	20	0
1520923	1894160	Exc-transcriptome	20	0
2033424	3943596	Pan-transcriptome	20	1
0	0	Hard-Core-transcriptome	20	1
2	145	Soft-Core-transcriptome	20	1
554044	2103847	Acc-transcriptome	20	1
1479378	1839604	Exc-transcriptome	20	1
1899707	3514626	Pan-transcriptome	20	2
0	0	Hard-Core-transcriptome	20	2
12	548	Soft-Core-transcriptome	20	2
476600	1733723	Acc-transcriptome	20	2
1423095	1780355	Exc-transcriptome	20	2
1816610	3247716	Pan-transcriptome	20	3
0	0	Hard-Core-transcriptome	20	3
5	288	Soft-Core-transcriptome	20	3
431741	1522634	Acc-transcriptome	20	3
1384864	1724794	Exc-transcriptome	20	3
1930229	3594780	Pan-transcriptome	20	4
0	0	Hard-Core-transcriptome	20	4
3	207	Soft-Core-transcriptome	20	4
493068	1806705	Acc-transcriptome	20	4
1437158	1787868	Exc-transcriptome	20	4
2047103	3810423	Pan-transcriptome	20	5
0	0	Hard-Core-transcriptome	20	5
5	312	Soft-Core-transcriptome	20	5
515814	1902398	Acc-transcriptome	20	5
1531284	1907713	Exc-transcriptome	20	5
2125121	4056394	Pan-transcriptome	20	6
0	0	Hard-Core-transcriptome	20	6
3	175	Soft-Core-transcriptome	20	6
549772	2081440	Acc-transcriptome	20	6
1575346	1974779	Exc-transcriptome	20	6
1627762	2936478	Pan-transcriptome	20	7
2	165	Hard-Core-transcriptome	20	7
9	602	Soft-Core-transcriptome	20	7
409775	1444910	Acc-transcriptome	20	7
1217978	1490966	Exc-transcriptome	20	7
2062009	3911588	Pan-transcriptome	20	8
0	0	Hard-Core-transcriptome	20	8
4	236	Soft-Core-transcriptome	20	8
520975	1969256	Acc-transcriptome	20	8
1541030	1942096	Exc-transcriptome	20	8
2297073	4510537	Pan-transcriptome	20	9
0	0	Hard-Core-transcriptome	20	9
9	529	Soft-Core-transcriptome	20	9
627870	2424310	Acc-transcriptome	20	9
1669194	2085698	Exc-transcriptome	20	9
2048381	3840777	Pan-transcriptome	20	10
0	0	Hard-Core-transcriptome	20	10
6	319	Soft-Core-transcriptome	20	10
540567	1982786	Acc-transcriptome	20	10
1507808	1857672	Exc-transcriptome	20	10
1814019	3281321	Pan-transcriptome	20	11
0	0	Hard-Core-transcriptome	20	11
9	468	Soft-Core-transcriptome	20	11
439656	1561688	Acc-transcriptome	20	11
1374354	1719165	Exc-transcriptome	20	11
1901240	3557289	Pan-transcriptome	20	12
0	0	Hard-Core-transcriptome	20	12
4	271	Soft-Core-transcriptome	20	12
476937	1769131	Acc-transcriptome	20	12
1424299	1787887	Exc-transcriptome	20	12
1937820	3610364	Pan-transcriptome	20	13
0	0	Hard-Core-transcriptome	20	13
1	58	Soft-Core-transcriptome	20	13
493010	1815675	Acc-transcriptome	20	13
1444809	1794631	Exc-transcriptome	20	13
2124083	4191044	Pan-transcriptome	20	14
2	218	Hard-Core-transcriptome	20	14
14	883	Soft-Core-transcriptome	20	14
606026	2307105	Acc-transcriptome	20	14
1518043	1883056	Exc-transcriptome	20	14
1625425	2911898	Pan-transcriptome	20	15
0	0	Hard-Core-transcriptome	20	15
10	499	Soft-Core-transcriptome	20	15
401753	1411885	Acc-transcriptome	20	15
1223662	1499514	Exc-transcriptome	20	15
1975673	3792399	Pan-transcriptome	20	16
0	0	Hard-Core-transcriptome	20	16
4	217	Soft-Core-transcriptome	20	16
522198	1972273	Acc-transcriptome	20	16
1453471	1819909	Exc-transcriptome	20	16
2011850	3668396	Pan-transcriptome	20	17
0	0	Hard-Core-transcriptome	20	17
1	52	Soft-Core-transcriptome	20	17
474267	1729757	Acc-transcriptome	20	17
1537582	1938587	Exc-transcriptome	20	17
1855485	3345118	Pan-transcriptome	20	18
0	0	Hard-Core-transcriptome	20	18
