NumberGroups	NumberGenes	Classification	NumberGenotypes	Sample
1288179	2033207	Pan-transcriptome	14	7
1	35	Hard-Core-transcriptome	14	7
7	232	Soft-Core-transcriptome	14	7
206618	667003	Acc-transcriptome	14	7
1081554	1365972	Exc-transcriptome	14	7
1440652	2377646	Pan-transcriptome	14	8
3	146	Hard-Core-transcriptome	14	8
22	822	Soft-Core-transcriptome	14	8
271634	913383	Acc-transcriptome	14	8
1168996	1463441	Exc-transcriptome	14	8
1426255	2462361	Pan-transcriptome	14	9
3	105	Hard-Core-transcriptome	14	9
61	2012	Soft-Core-transcriptome	14	9
287558	1015210	Acc-transcriptome	14	9
1138636	1445139	Exc-transcriptome	14	9
1920629	3648547	Pan-transcriptome	14	10
2	78	Hard-Core-transcriptome	14	10
28	977	Soft-Core-transcriptome	14	10
463868	1813431	Acc-transcriptome	14	10
1456733	1834139	Exc-transcriptome	14	10
1487338	2492289	Pan-transcriptome	14	11
1	65	Hard-Core-transcriptome	14	11
22	674	Soft-Core-transcriptome	14	11
288592	982411	Acc-transcriptome	14	11
1198724	1509204	Exc-transcriptome	14	11
1381174	2257518	Pan-transcriptome	14	12
0	0	Hard-Core-transcriptome	14	12
12	397	Soft-Core-transcriptome	14	12
250824	834122	Acc-transcriptome	14	12
1130338	1422999	Exc-transcriptome	14	12
1503257	2542715	Pan-transcriptome	14	13
0	0	Hard-Core-transcriptome	14	13
15	511	Soft-Core-transcriptome	14	13
301628	1042185	Acc-transcriptome	14	13
1201614	1500019	Exc-transcriptome	14	13
1260459	2076309	Pan-transcriptome	14	14
2	101	Hard-Core-transcriptome	14	14
32	1160	Soft-Core-transcriptome	14	14
246966	822722	Acc-transcriptome	14	14
1013461	1252427	Exc-transcriptome	14	14
1351390	2219918	Pan-transcriptome	14	15
0	0	Hard-Core-transcriptome	14	15
11	371	Soft-Core-transcriptome	14	15
242472	821941	Acc-transcriptome	14	15
1108907	1397606	Exc-transcriptome	14	15
1347754	2225089	Pan-transcriptome	14	16
1	32	Hard-Core-transcriptome	14	16
19	624	Soft-Core-transcriptome	14	16
247429	837183	Acc-transcriptome	14	16
1100306	1387282	Exc-transcriptome	14	16
1285795	2094604	Pan-transcriptome	14	17
2	99	Hard-Core-transcriptome	14	17
29	1009	Soft-Core-transcriptome	14	17
217390	720459	Acc-transcriptome	14	17
1068376	1373136	Exc-transcriptome	14	17
1803146	3289600	Pan-transcriptome	14	18
1	48	Hard-Core-transcriptome	14	18
36	1274	Soft-Core-transcriptome	14	18
402923	1516714	Acc-transcriptome	14	18
1400187	1771612	Exc-transcriptome	14	18
1064860	1690704	Pan-transcriptome	14	19
0	0	Hard-Core-transcriptome	14	19
18	622	Soft-Core-transcriptome	14	19
196071	639060	Acc-transcriptome	14	19
868771	1051022	Exc-transcriptome	14	19
1331611	2167584	Pan-transcriptome	15	0
1	27	Hard-Core-transcriptome	15	0
27	943	Soft-Core-transcriptome	15	0
260787	859292	Acc-transcriptome	15	0
1070797	1307349	Exc-transcriptome	15	0
1741224	3070830	Pan-transcriptome	15	1
1	28	Hard-Core-transcriptome	15	1
53	1783	Soft-Core-transcriptome	15	1
372671	1338040	Acc-transcriptome	15	1
1368500	1731007	Exc-transcriptome	15	1
1436078	2343565	Pan-transcriptome	15	2
0	0	Hard-Core-transcriptome	15	2
21	683	Soft-Core-transcriptome	15	2
258738	863044	Acc-transcriptome	15	2
1177319	1479838	Exc-transcriptome	15	2
1470692	2496551	Pan-transcriptome	15	3
0	0	Hard-Core-transcriptome	15	3
25	871	Soft-Core-transcriptome	15	3
285871	991263	Acc-transcriptome	15	3
1184796	1504417	Exc-transcriptome	15	3
1712388	3032408	Pan-transcriptome	15	4
2	101	Hard-Core-transcriptome	15	4
47	1641	Soft-Core-transcriptome	15	4
361260	1306393	Acc-transcriptome	15	4
1351081	1724374	Exc-transcriptome	15	4
1685593	3013022	Pan-transcriptome	15	5
2	126	Hard-Core-transcriptome	15	5
53	1875	Soft-Core-transcriptome	15	5
380858	1374028	Acc-transcriptome	15	5
1304682	1637119	Exc-transcriptome	15	5
1622665	2870457	Pan-transcriptome	15	6
0	0	Hard-Core-transcriptome	15	6
29	927	Soft-Core-transcriptome	15	6
349035	1260833	Acc-transcriptome	15	6
1273601	1608697	Exc-transcriptome	15	6
1675886	2974905	Pan-transcriptome	15	7
0	0	Hard-Core-transcriptome	15	7
18	625	Soft-Core-transcriptome	15	7
363914	1323955	Acc-transcriptome	15	7
1311954	1650325	Exc-transcriptome	15	7
1656719	2872291	Pan-transcriptome	15	8
1	38	Hard-Core-transcriptome	15	8
23	815	Soft-Core-transcriptome	15	8
349814	1233740	Acc-transcriptome	15	8
1306882	1637736	Exc-transcriptome	15	8
1642929	2900579	Pan-transcriptome	15	9
0	0	Hard-Core-transcriptome	15	9
40	1279	Soft-Core-transcriptome	15	9
357065	1285971	Acc-transcriptome	15	9
1285824	1613329	Exc-transcriptome	15	9
1755393	3106218	Pan-transcriptome	15	10
2	106	Hard-Core-transcriptome	15	10
44	1400	Soft-Core-transcriptome	15	10
385200	1389961	Acc-transcriptome	15	10
1370149	1714857	Exc-transcriptome	15	10
1714495	3129847	Pan-transcriptome	15	11
2	92	Hard-Core-transcriptome	15	11
63	2268	Soft-Core-transcriptome	15	11
397559	1465470	Acc-transcriptome	15	11
1316873	1662109	Exc-transcriptome	15	11
1420327	2387133	Pan-transcriptome	15	12
0	0	Hard-Core-transcriptome	15	12
47	1561	Soft-Core-transcriptome	15	12
296073	1003162	Acc-transcriptome	15	12
1124207	1382410	Exc-transcriptome	15	12
1629846	2776061	Pan-transcriptome	15	13
0	0	Hard-Core-transcriptome	15	13
45	1454	Soft-Core-transcriptome	15	13
331353	1140451	Acc-transcriptome	15	13
1298448	1634156	Exc-transcriptome	15	13
1722589	3065270	Pan-transcriptome	15	14
2	121	Hard-Core-transcriptome	15	14
54	1913	Soft-Core-transcriptome	15	14
375434	1357836	Acc-transcriptome	15	14
1347101	1705521	Exc-transcriptome	15	14
1658311	2888359	Pan-transcriptome	15	15
0	0	Hard-Core-transcriptome	15	15
21	644	Soft-Core-transcriptome	15	15
334362	1204116	Acc-transcriptome	15	15
1323928	1683599	Exc-transcriptome	15	15
1570370	2687411	Pan-transcriptome	15	16
0	0	Hard-Core-transcriptome	15	16
34	1158	Soft-Core-transcriptome	15	16
309258	1080223	Acc-transcriptome	15	16
1261078	1606030	Exc-transcriptome	15	16
1539508	2647256	Pan-transcriptome	15	17
0	0	Hard-Core-transcriptome	15	17
30	962	Soft-Core-transcriptome	15	17
299836	1062577	Acc-transcriptome	15	17
1239642	1583717	Exc-transcriptome	15	17
1410831	2312671	Pan-transcriptome	15	18
0	0	Hard-Core-transcriptome	15	18
19	607	Soft-Core-transcriptome	15	18
247107	833904	Acc-transcriptome	15	18
1163705	1478160	Exc-transcriptome	15	18
1127309	1831649	Pan-transcriptome	15	19
0	0	Hard-Core-transcriptome	15	19
21	673	Soft-Core-transcriptome	15	19
218531	726881	Acc-transcriptome	15	19
908757	1104095	Exc-transcriptome	15	19
1691429	2983843	Pan-transcriptome	16	0
0	0	Hard-Core-transcriptome	16	0
24	862	Soft-Core-transcriptome	16	0
376815	1341746	Acc-transcriptome	16	0
1314590	1641235	Exc-transcriptome	16	0
1351244	2312621	Pan-transcriptome	16	1
0	0	Hard-Core-transcriptome	16	1
17	636	Soft-Core-transcriptome	16	1
284312	990747	Acc-transcriptome	16	1
1066915	1321238	Exc-transcriptome	16	1
1768884	3141067	Pan-transcriptome	16	2
2	83	Hard-Core-transcriptome	16	2
24	868	Soft-Core-transcriptome	16	2
382929	1391070	Acc-transcriptome	16	2
1385931	1749129	Exc-transcriptome	16	2
1540244	2700448	Pan-transcriptome	16	3
3	183	Hard-Core-transcriptome	16	3
44	1781	Soft-Core-transcriptome	16	3
335061	1187194	Acc-transcriptome	16	3
1205139	1511473	Exc-transcriptome	16	3
1733529	3057812	Pan-transcriptome	16	4
0	0	Hard-Core-transcriptome	16	4
30	1157	Soft-Core-transcriptome	16	4
365940	1316672	Acc-transcriptome	16	4
1367559	1739983	Exc-transcriptome	16	4
1235039	1954924	Pan-transcriptome	16	5
0	0	Hard-Core-transcriptome	16	5
14	550	Soft-Core-transcriptome	16	5
223847	718164	Acc-transcriptome	16	5
1011178	1236210	Exc-transcriptome	16	5
1396040	2332542	Pan-transcriptome	16	6
0	0	Hard-Core-transcriptome	16	6
12	357	Soft-Core-transcriptome	16	6
278043	947360	Acc-transcriptome	16	6
1117985	1384825	Exc-transcriptome	16	6
1631843	2877479	Pan-transcriptome	16	7
1	73	Hard-Core-transcriptome	16	7
40	1519	Soft-Core-transcriptome	16	7
362900	1289296	Acc-transcriptome	16	7
1268903	1586664	Exc-transcriptome	16	7
1541083	2586105	Pan-transcriptome	16	8
0	0	Hard-Core-transcriptome	16	8
33	1136	Soft-Core-transcriptome	16	8
313669	1062334	Acc-transcriptome	16	8
1227381	1522635	Exc-transcriptome	16	8
2060575	3998566	Pan-transcriptome	16	9
3	125	Hard-Core-transcriptome	16	9
64	2481	Soft-Core-transcriptome	16	9
532880	2072258	Acc-transcriptome	16	9
1527631	1923827	Exc-transcriptome	16	9
1597216	2807939	Pan-transcriptome	16	10
0	0	Hard-Core-transcriptome	16	10
25	989	Soft-Core-transcriptome	16	10
346713	1237004	Acc-transcriptome	16	10
1250478	1569946	Exc-transcriptome	16	10
1421261	2409397	Pan-transcriptome	16	11
2	106	Hard-Core-transcriptome	16	11
18	732	Soft-Core-transcriptome	16	11
281541	968438	Acc-transcriptome	16	11
1139702	1440227	Exc-transcriptome	16	11
1957370	3573342	Pan-transcriptome	16	12
1	57	Hard-Core-transcriptome	16	12
31	1181	Soft-Core-transcriptome	16	12
447841	1668883	Acc-transcriptome	16	12
1509498	1903278	Exc-transcriptome	16	12
1976962	3652499	Pan-transcriptome	16	13
1	46	Hard-Core-transcriptome	16	13
38	1487	Soft-Core-transcriptome	16	13
463055	1740073	Acc-transcriptome	16	13
1513869	1910939	Exc-transcriptome	16	13
1257033	2106635	Pan-transcriptome	16	14
1	58	Hard-Core-transcriptome	16	14
31	1152	Soft-Core-transcriptome	16	14
267954	902569	Acc-transcriptome	16	14
989048	1202914	Exc-transcriptome	16	14
1354223	2255861	Pan-transcriptome	16	15
1	53	Hard-Core-transcriptome	16	15
19	695	Soft-Core-transcriptome	16	15
277226	935830	Acc-transcriptome	16	15
1076978	1319336	Exc-transcriptome	16	15
1679865	2997402	Pan-transcriptome	16	16
0	0	Hard-Core-transcriptome	16	16
36	1361	Soft-Core-transcriptome	16	16
377696	1354769	Acc-transcriptome	16	16
1302133	1641272	Exc-transcriptome	16	16
1207110	1978598	Pan-transcriptome	16	17
0	0	Hard-Core-transcriptome	16	17
13	477	Soft-Core-transcriptome	16	17
234336	785841	Acc-transcriptome	16	17
972761	1192280	Exc-transcriptome	16	17
1586907	2749415	Pan-transcriptome	16	18
0	0	Hard-Core-transcriptome	16	18
12	378	Soft-Core-transcriptome	16	18
315865	1132239	Acc-transcriptome	16	18
1271030	1616798	Exc-transcriptome	16	18
1680789	2946936	Pan-transcriptome	16	19
0	0	Hard-Core-transcriptome	16	19
14	541	Soft-Core-transcriptome	16	19
370242	1314475	Acc-transcriptome	16	19
1310533	1631920	Exc-transcriptome	16	19
1436512	2355416	Pan-transcriptome	17	0
0	0	Hard-Core-transcriptome	17	0
12	454	Soft-Core-transcriptome	17	0
265026	877841	Acc-transcriptome	17	0
1171474	1477121	Exc-transcriptome	17	0
1615135	2725367	Pan-transcriptome	17	1
0	0	Hard-Core-transcriptome	17	1
10	336	Soft-Core-transcriptome	17	1
315716	1087355	Acc-transcriptome	17	1
1299409	1637676	Exc-transcriptome	17	1
2022863	3859031	Pan-transcriptome	17	2
1	52	Hard-Core-transcriptome	17	2
16	776	Soft-Core-transcriptome	17	2
507970	1950950	Acc-transcriptome	17	2
1514877	1907305	Exc-transcriptome	17	2
2018216	3874845	Pan-transcriptome	17	3
1	50	Hard-Core-transcriptome	17	3
36	1603	Soft-Core-transcriptome	17	3
508173	1967146	Acc-transcriptome	17	3
1510007	1906096	Exc-transcriptome	17	3
1244088	2013012	Pan-transcriptome	17	4
0	0	Hard-Core-transcriptome	17	4
5	171	Soft-Core-transcriptome	17	4
243470	802152	Acc-transcriptome	17	4
1000613	1210689	Exc-transcriptome	17	4
1786980	3223135	Pan-transcriptome	17	5
1	66	Hard-Core-transcriptome	17	5
22	996	Soft-Core-transcriptome	17	5
397392	1451564	Acc-transcriptome	17	5
1389566	1770575	Exc-transcriptome	17	5
1610397	2711306	Pan-transcriptome	17	6
0	0	Hard-Core-transcriptome	17	6
14	495	Soft-Core-transcriptome	17	6
323218	1093934	Acc-transcriptome	17	6
1287165	1616877	Exc-transcriptome	17	6
1347354	2199611	Pan-transcriptome	17	7
0	0	Hard-Core-transcriptome	17	7
21	840	Soft-Core-transcriptome	17	7
271882	885697	Acc-transcriptome	17	7
1075451	1313074	Exc-transcriptome	17	7
1563733	2654722	Pan-transcriptome	17	8
0	0	Hard-Core-transcriptome	17	8
14	499	Soft-Core-transcriptome	17	8
321715	1101883	Acc-transcriptome	17	8
1242004	1552340	Exc-transcriptome	17	8
1310127	2213577	Pan-transcriptome	17	9
2	74	Hard-Core-transcriptome	17	9
17	656	Soft-Core-transcriptome	17	9
289140	977497	Acc-transcriptome	17	9
1020970	1235424	Exc-transcriptome	17	9
1516460	2570579	Pan-transcriptome	17	10
0	0	Hard-Core-transcriptome	17	10
23	831	Soft-Core-transcriptome	17	10
336119	1142235	Acc-transcriptome	17	10
1180318	1427513	Exc-transcriptome	17	10
1771475	3132107	Pan-transcriptome	17	11
1	46	Hard-Core-transcriptome	17	11
22	858	Soft-Core-transcriptome	17	11
380361	1366199	Acc-transcriptome	17	11
1391092	1765050	Exc-transcriptome	17	11
1612994	2844317	Pan-transcriptome	17	12
0	0	Hard-Core-transcriptome	17	12
19	747	Soft-Core-transcriptome	17	12
355870	1266433	Acc-transcriptome	17	12
1257105	1577137	Exc-transcriptome	17	12
1636199	2882118	Pan-transcriptome	17	13
0	0	Hard-Core-transcriptome	17	13
23	976	Soft-Core-transcriptome	17	13
363568	1277787	Acc-transcriptome	17	13
1272608	1603355	Exc-transcriptome	17	13
1835004	3270126	Pan-transcriptome	17	14
1	36	Hard-Core-transcriptome	17	14
29	1190	Soft-Core-transcriptome	17	14
417881	1491676	Acc-transcriptome	17	14
1417094	1777260	Exc-transcriptome	17	14
2103066	4115566	Pan-transcriptome	17	15
4	248	Hard-Core-transcriptome	17	15
35	1568	Soft-Core-transcriptome	17	15
548532	2160524	Acc-transcriptome	17	15
1554499	1953474	Exc-transcriptome	17	15
1664626	2945695	Pan-transcriptome	17	16
0	0	Hard-Core-transcriptome	17	16
18	728	Soft-Core-transcriptome	17	16
373013	1326628	Acc-transcriptome	17	16
1291595	1618339	Exc-transcriptome	17	16
1248529	2102049	Pan-transcriptome	17	17
1	65	Hard-Core-transcriptome	17	17
19	779	Soft-Core-transcriptome	17	17
272862	921402	Acc-transcriptome	17	17
975648	1179868	Exc-transcriptome	17	17
1872064	3430325	Pan-transcriptome	17	18
0	0	Hard-Core-transcriptome	17	18
24	945	Soft-Core-transcriptome	17	18
450025	1657204	Acc-transcriptome	17	18
1422015	1772176	Exc-transcriptome	17	18
1330736	2206364	Pan-transcriptome	17	19
0	0	Hard-Core-transcriptome	17	19
24	998	Soft-Core-transcriptome	17	19
279195	922900	Acc-transcriptome	17	19
1051517	1282466	Exc-transcriptome	17	19
1667807	2955129	Pan-transcriptome	18	0
0	0	Hard-Core-transcriptome	18	0
21	928	Soft-Core-transcriptome	18	0
379071	1331738	Acc-transcriptome	18	0
1288715	1622463	Exc-transcriptome	18	0
1477613	2625016	Pan-transcriptome	18	1
0	0	Hard-Core-transcriptome	18	1
24	1105	Soft-Core-transcriptome	18	1
357584	1252491	Acc-transcriptome	18	1
1120005	1371420	Exc-transcriptome	18	1
1616360	2777467	Pan-transcriptome	18	2
0	0	Hard-Core-transcriptome	18	2
13	570	Soft-Core-transcriptome	18	2
328140	1137573	Acc-transcriptome	18	2
1288207	1639324	Exc-transcriptome	18	2
1535891	2634448	Pan-transcriptome	18	3
0	0	Hard-Core-transcriptome	18	3
24	1068	Soft-Core-transcriptome	18	3
318413	1088285	Acc-transcriptome	18	3
1217454	1545095	Exc-transcriptome	18	3
1692767	2905686	Pan-transcriptome	18	4
0	0	Hard-Core-transcriptome	18	4
12	490	Soft-Core-transcriptome	18	4
363687	1250327	Acc-transcriptome	18	4
1329068	1654869	Exc-transcriptome	18	4
2199160	4395717	Pan-transcriptome	18	5
1	82	Hard-Core-transcriptome	18	5
24	1234	Soft-Core-transcriptome	18	5
601892	2396859	Acc-transcriptome	18	5
1597244	1997624	Exc-transcriptome	18	5
1875210	3387198	Pan-transcriptome	18	6
0	0	Hard-Core-transcriptome	18	6
15	595	Soft-Core-transcriptome	18	6
441923	1597292	Acc-transcriptome	18	6
1433272	1789311	Exc-transcriptome	18	6
1913716	3475469	Pan-transcriptome	18	7
2	127	Hard-Core-transcriptome	18	7
31	1363	Soft-Core-transcriptome	18	7
443863	1616952	Acc-transcriptome	18	7
1469822	1857154	Exc-transcriptome	18	7
1446190	2517075	Pan-transcriptome	18	8
0	0	Hard-Core-transcriptome	18	8
33	1512	Soft-Core-transcriptome	18	8
342943	1175950	Acc-transcriptome	18	8
1103214	1339613	Exc-transcriptome	18	8
1715128	2973979	Pan-transcriptome	18	9
0	0	Hard-Core-transcriptome	18	9
9	284	Soft-Core-transcriptome	18	9
372096	1299263	Acc-transcriptome	18	9
1343023	1674432	Exc-transcriptome	18	9
1989334	3737628	Pan-transcriptome	18	10
0	0	Hard-Core-transcriptome	18	10
12	513	Soft-Core-transcriptome	18	10
479124	1824071	Acc-transcriptome	18	10
1510198	1913044	Exc-transcriptome	18	10
1380701	2340292	Pan-transcriptome	18	11
0	0	Hard-Core-transcriptome	18	11
12	481	Soft-Core-transcriptome	18	11
310819	1052466	Acc-transcriptome	18	11
1069870	1287345	Exc-transcriptome	18	11
1947745	3687907	Pan-transcriptome	18	12
0	0	Hard-Core-transcriptome	18	12
15	637	Soft-Core-transcriptome	18	12
497275	1865769	Acc-transcriptome	18	12
1450455	1821501	Exc-transcriptome	18	12
1416434	2358267	Pan-transcriptome	18	13
0	0	Hard-Core-transcriptome	18	13
5	186	Soft-Core-transcriptome	18	13
296978	998653	Acc-transcriptome	18	13
1119451	1359428	Exc-transcriptome	18	13
2026166	3829585	Pan-transcriptome	18	14
0	0	Hard-Core-transcriptome	18	14
19	812	Soft-Core-transcriptome	18	14
502981	1913127	Acc-transcriptome	18	14
1523166	1915646	Exc-transcriptome	18	14
1595515	2746739	Pan-transcriptome	18	15
0	0	Hard-Core-transcriptome	18	15
10	440	Soft-Core-transcriptome	18	15
337272	1160090	Acc-transcriptome	18	15
1258233	1586209	Exc-transcriptome	18	15
1634196	2831731	Pan-transcriptome	18	16
1	61	Hard-Core-transcriptome	18	16
15	657	Soft-Core-transcriptome	18	16
351918	1221154	Acc-transcriptome	18	16
1282263	1609920	Exc-transcriptome	18	16
1689352	2984869	Pan-transcriptome	18	17
1	44	Hard-Core-transcriptome	18	17
23	929	Soft-Core-transcriptome	18	17
373082	1326245	Acc-transcriptome	18	17
1316247	1657695	Exc-transcriptome	18	17
1980169	3673177	Pan-transcriptome	18	18
0	0	Hard-Core-transcriptome	18	18
14	719	Soft-Core-transcriptome	18	18
477003	1781524	Acc-transcriptome	18	18
1503152	1890934	Exc-transcriptome	18	18
1902063	3403015	Pan-transcriptome	18	19
0	0	Hard-Core-transcriptome	18	19
15	744	Soft-Core-transcriptome	18	19
429295	1551286	Acc-transcriptome	18	19
1472753	1850985	Exc-transcriptome	18	19
2130063	4098559	Pan-transcriptome	19	0
1	50	Hard-Core-transcriptome	19	0
22	1141	Soft-Core-transcriptome	19	0
552951	2112432	Acc-transcriptome	19	0
1577090	1984986	Exc-transcriptome	19	0
2028048	3837763	Pan-transcriptome	19	1
3	232	Hard-Core-transcriptome	19	1
26	1374	Soft-Core-transcriptome	19	1
515878	1940953	Acc-transcriptome	19	1
1512144	1895436	Exc-transcriptome	19	1
1842553	3272870	Pan-transcriptome	19	2
0	0	Hard-Core-transcriptome	19	2
10	494	Soft-Core-transcriptome	19	2
412496	1473665	Acc-transcriptome	19	2
1430047	1798711	Exc-transcriptome	19	2
1987608	3620234	Pan-transcriptome	19	3
2	134	Hard-Core-transcriptome	19	3
15	772	Soft-Core-transcriptome	19	3
477971	1732913	Acc-transcriptome	19	3
1509622	1886549	Exc-transcriptome	19	3
1785113	3142828	Pan-transcriptome	19	4
0	0	Hard-Core-transcriptome	19	4
21	1043	Soft-Core-transcriptome	19	4
416838	1450230	Acc-transcriptome	19	4
1368254	1691555	Exc-transcriptome	19	4
1511727	2575417	Pan-transcriptome	19	5
0	0	Hard-Core-transcriptome	19	5
5	221	Soft-Core-transcriptome	19	5
310524	1062128	Acc-transcriptome	19	5
1201198	1513068	Exc-transcriptome	19	5
1930493	3499924	Pan-transcriptome	19	6
0	0	Hard-Core-transcriptome	19	6
18	926	Soft-Core-transcriptome	19	6
450310	1637654	Acc-transcriptome	19	6
1480165	1861344	Exc-transcriptome	19	6
1932798	3554500	Pan-transcriptome	19	7
0	0	Hard-Core-transcriptome	19	7
12	500	Soft-Core-transcriptome	19	7
476863	1741043	Acc-transcriptome	19	7
1455923	1812957	Exc-transcriptome	19	7
1726177	3050780	Pan-transcriptome	19	8
0	0	Hard-Core-transcriptome	19	8
15	886	Soft-Core-transcriptome	19	8
383084	1359036	Acc-transcriptome	19	8
1343078	1690858	Exc-transcriptome	19	8
1816911	3284424	Pan-transcriptome	19	9
2	139	Hard-Core-transcriptome	19	9
17	841	Soft-Core-transcriptome	19	9
438005	1569630	Acc-transcriptome	19	9
1378889	1713953	Exc-transcriptome	19	9
1872201	3393525	Pan-transcriptome	19	10
0	0	Hard-Core-transcriptome	19	10
13	681	Soft-Core-transcriptome	19	10
459075	1639623	Acc-transcriptome	19	10
1413113	1753221	Exc-transcriptome	19	10
1540520	2673168	Pan-transcriptome	19	11
0	0	Hard-Core-transcriptome	19	11
17	787	Soft-Core-transcriptome	19	11
356028	1219739	Acc-transcriptome	19	11
1184475	1452642	Exc-transcriptome	19	11
1687772	2953050	Pan-transcriptome	19	12
0	0	Hard-Core-transcriptome	19	12
15	703	Soft-Core-transcriptome	19	12
371269	1297815	Acc-transcriptome	19	12
1316488	1654532	Exc-transcriptome	19	12
1803343	3181332	Pan-transcriptome	19	13
0	0	Hard-Core-transcriptome	19	13
8	395	Soft-Core-transcriptome	19	13
405095	1427801	Acc-transcriptome	19	13
1398240	1753136	Exc-transcriptome	19	13
1795632	3201595	Pan-transcriptome	19	14
0	0	Hard-Core-transcriptome	19	14
13	541	Soft-Core-transcriptome	19	14
407425	1455008	Acc-transcriptome	19	14
1388194	1746046	Exc-transcriptome	19	14
1781772	3188708	Pan-transcriptome	19	15
0	0	Hard-Core-transcriptome	19	15
20	1037	Soft-Core-transcriptome	19	15
422151	1497329	Acc-transcriptome	19	15
1359601	1690342	Exc-transcriptome	19	15
1833446	3381546	Pan-transcriptome	19	16
0	0	Hard-Core-transcriptome	19	16
9	417	Soft-Core-transcriptome	19	16
452138	1661000	Acc-transcriptome	19	16
1381299	1720129	Exc-transcriptome	19	16
1467996	2494455	Pan-transcriptome	19	17
0	0	Hard-Core-transcriptome	19	17
13	645	Soft-Core-transcriptome	19	17
339994	1136106	Acc-transcriptome	19	17
1127989	1357704	Exc-transcriptome	19	17
1759284	3184738	Pan-transcriptome	19	18
0	0	Hard-Core-transcriptome	19	18
14	711	Soft-Core-transcriptome	19	18
414546	1491256	Acc-transcriptome	19	18
1344724	1692771	Exc-transcriptome	19	18
1680279	2892740	Pan-transcriptome	19	19
0	0	Hard-Core-transcriptome	19	19
13	664	Soft-Core-transcriptome	19	19
369779	1264404	Acc-transcriptome	19	19
1310487	1627672	Exc-transcriptome	19	19
1897214	3513004	Pan-transcriptome	20	0
0	0	Hard-Core-transcriptome	20	0
24	1158	Soft-Core-transcriptome	20	0
457098	1692007	Acc-transcriptome	20	0
1440092	1819839	Exc-transcriptome	20	0
1634502	2875561	Pan-transcriptome	20	1
1	53	Hard-Core-transcriptome	20	1
30	1377	Soft-Core-transcriptome	20	1
397443	1370543	Acc-transcriptome	20	1
1237029	1503641	Exc-transcriptome	20	1
1937871	3597249	Pan-transcriptome	20	2
0	0	Hard-Core-transcriptome	20	2
15	729	Soft-Core-transcriptome	20	2
472357	1754405	Acc-transcriptome	20	2
1465499	1842115	Exc-transcriptome	20	2
2108301	3984233	Pan-transcriptome	20	3
1	53	Hard-Core-transcriptome	20	3
40	1953	Soft-Core-transcriptome	20	3
552433	2042413	Acc-transcriptome	20	3
1555828	1939867	Exc-transcriptome	20	3
2379313	4915410	Pan-transcriptome	20	4
0	0	Hard-Core-transcriptome	20	4
40	2052	Soft-Core-transcriptome	20	4
700370	2823115	Acc-transcriptome	20	4
1678903	2090243	Exc-transcriptome	20	4
1931666	3557954	Pan-transcriptome	20	5
1	70	Hard-Core-transcriptome	20	5
34	1585	Soft-Core-transcriptome	20	5
483074	1752108	Acc-transcriptome	20	5
1448558	1804261	Exc-transcriptome	20	5
1751128	3114336	Pan-transcriptome	20	6
0	0	Hard-Core-transcriptome	20	6
20	898	Soft-Core-transcriptome	20	6
411946	1449504	Acc-transcriptome	20	6
1339162	1663934	Exc-transcriptome	20	6
2075508	3959108	Pan-transcriptome	20	7
0	0	Hard-Core-transcriptome	20	7
15	675	Soft-Core-transcriptome	20	7
529632	2022347	Acc-transcriptome	20	7
1545861	1936086	Exc-transcriptome	20	7
1853564	3452402	Pan-transcriptome	20	8
0	0	Hard-Core-transcriptome	20	8
22	1052	Soft-Core-transcriptome	20	8
476719	1743732	Acc-transcriptome	20	8
1376823	1707618	Exc-transcriptome	20	8
1727742	3137899	Pan-transcriptome	20	9
0	0	Hard-Core-transcriptome	20	9
17	730	Soft-Core-transcriptome	20	9
420256	1508444	Acc-transcriptome	20	9
1307469	1628725	Exc-transcriptome	20	9
1836105	3352286	Pan-transcriptome	20	10
0	0	Hard-Core-transcriptome	20	10
40	1848	Soft-Core-transcriptome	20	10
477307	1697174	Acc-transcriptome	20	10
1358758	1653264	Exc-transcriptome	20	10
2073379	3949378	Pan-transcriptome	20	11
0	0	Hard-Core-transcriptome	20	11
52	2385	Soft-Core-transcriptome	20	11
530929	2003109	Acc-transcriptome	20	11
1542398	1943884	Exc-transcriptome	20	11
1902326	3504435	Pan-transcriptome	20	12
0	0	Hard-Core-transcriptome	20	12
21	1046	Soft-Core-transcriptome	20	12
459151	1691007	Acc-transcriptome	20	12
1443154	1812382	Exc-transcriptome	20	12
1765988	3176310	Pan-transcriptome	20	13
0	0	Hard-Core-transcriptome	20	13
14	616	Soft-Core-transcriptome	20	13
413966	1483040	Acc-transcriptome	20	13
1352008	1692654	Exc-transcriptome	20	13
1742898	3061959	Pan-transcriptome	20	14
0	0	Hard-Core-transcriptome	20	14
17	769	Soft-Core-transcriptome	20	14
403627	1400596	Acc-transcriptome	20	14
1339254	1660594	Exc-transcriptome	20	14
1863272	3440802	Pan-transcriptome	20	15
0	0	Hard-Core-transcriptome	20	15
32	1559	Soft-Core-transcriptome	20	15
468096	1698864	Acc-transcriptome	20	15
1395144	1740379	Exc-transcriptome	20	15
1620482	2936713	Pan-transcriptome	20	16
0	0	Hard-Core-transcriptome	20	16
25	1128	Soft-Core-transcriptome	20	16
419034	1484893	Acc-transcriptome	20	16
1201423	1450692	Exc-transcriptome	20	16
2026609	3810760	Pan-transcriptome	20	17
0	0	Hard-Core-transcriptome	20	17
