Name	ERR5880619	ERR5880620	ERR5880736	ERR5881329	ERR5881408	ERR5881556	ERR5881560	ERR5881566	ERR5881604	ERR5881616	ERR5881618	ERR5881663	ERR5881673	ERR5881730	ERR5881766	ERR5881779	ERR5881808	ERR5881820	ERR5881831	ERR5881901	ERR5881912	ERR5881975	ERR5881976	ERR5881977	ERR5881979	ERR5881980	ERR5881983	ERR5881985	ERR5881986	ERR5882008	ERR5882032	ERR5882378	ERR5882599	ERR5882600	ERR5882603	ERR5882606	ERR5882631	ERR5882632	ERR5882821	ERR5882924	ERR5882927	ERR5882932	ERR5882938	ERR5883111	ERR5883134	ERR5883203	ERR5883265	ERR5883268	ERR5883365	ERR5883420	ERR5883595	ERR5883634	ERR5883695	ERR5883704	ERR5883771	ERR5883918	ERR5883996	ERR5884010	ERR5884011	ERR5884013	ERR5884014	ERR5884016	ERR5884017	ERR5884018	ERR5884019	ERR5884028	ERR5884031	ERR5884032	ERR5884037	ERR5884038	ERR5884039	ERR5884045	ERR5884046	ERR5884047	ERR5884048	ERR5884118	ERR5884188	ERR5884190	ERR5884419	ERR5885034	ERR5885040	ERR5885373	ERR5885438	ERR5886249	ERR5886291	ERR5886312	ERR5886322	ERR5886589	ERR5886760	ERR5888697	ERR5890843	ERR5890966	ERR5900056	ERR5900082	ERR5900087	ERR5900339	ERR5900395	ERR5902481	ERR5902492	ERR5902696	ERR5902711	ERR5902760	ERR5902781	ERR5902783	ERR5902818	ERR5902922	ERR5903071	ERR5903127	ERR5903195	ERR5903230	ERR5903243	ERR5905994	ERR5906385	ERR5906386	ERR5906595	ERR5906596	ERR5906597	ERR5906598	ERR5906599	ERR5906600	ERR5906602	ERR5906603	ERR5906604	ERR5906605	ERR5906716	ERR5908732	ERR5909881	ERR5914030	ERR5914043	ERR5914325	ERR5914380	ERR5916888	ERR5916889	ERR5916890	ERR5917041	ERR5917081	ERR5917085	ERR5918393	ERR5918398	ERR5918519	ERR5919258	ERR5919417	ERR5919475	ERR5919572	ERR5922084	ERR5922114	ERR5927876	ERR5927878	ERR5927880	ERR5927881	ERR5927882	ERR5927883	ERR5934427	ERR5934461	ERR5934463	ERR5935630	ERR5936009	ERR5936077	ERR5936494	ERR5936526	ERR5943487	ERR5943506	ERR5946264	ERR5947504	ERR5947505	ERR5947684	ERR5948272	ERR5948273	ERR5948275	ERR5948278	ERR5948279	ERR5948280	ERR5948284	ERR5948285	ERR5948290	ERR5948291	ERR5948293	ERR5948326	ERR5948356	ERR5948388	ERR5948419	ERR5948420	ERR5948456	ERR5948545	ERR5948708	ERR5949402	ERR5950057	ERR5950059	ERR5950343	ERR5950344	ERR5950346	ERR5950347	ERR5950349	ERR5950350	ERR5950587	ERR5950732	ERR5950733	ERR5950735	ERR5950736	ERR5950738	ERR5950928	ERR5950935	ERR5952368	ERR5952572	ERR5952766	ERR5953116	ERR5954092	ERR5954095	ERR5954098	ERR5954110	ERR5954112	ERR5954113	ERR5954115	ERR5954116	ERR5954117	ERR5954120	ERR5954121	ERR5954123	ERR5954124	ERR5954125	ERR5954139	ERR5954180	ERR5954215	ERR5954221	ERR5954238	ERR5954368	ERR5955369	ERR5956420	ERR5956516	ERR5956523	ERR5956560	ERR5956571	ERR5956575	ERR5956582	ERR5956586	ERR5957065	ERR5957069	ERR5957070	ERR5957071	ERR5957073	ERR5957079	ERR5957083	ERR5957085	ERR5957090	ERR5957197	ERR5959253	ERR5959255	ERR5959763	ERR5959896	ERR5960088	ERR5960089	ERR5960090	ERR5960092	ERR5960112	ERR5960127	ERR5960129	ERR5960150	ERR5960151	ERR5969620	ERR5969621	ERR5969622	ERR5969623	ERR5969624	ERR5969904	ERR5970143	ERR5970264	ERR5974750	ERR5975231	ERR5976114	ERR5976346	ERR5976520	ERR5976728	ERR5976732	ERR5976733	ERR5976734	ERR5976735	ERR5976736	ERR5976777	ERR5976778	ERR5976779	ERR5976780	ERR5976781	ERR5976782	ERR5976783	ERR5976784	ERR5976785	ERR5976786	ERR5976787	ERR5976802	ERR5976806	ERR5977012	ERR5978017	ERR5978018	ERR5978222	ERR5978239	ERR5978457	ERR5979339	ERR5979485	ERR5979921	ERR5981315	ERR5981340	ERR5981343	ERR5981344	ERR5981704	ERR5981711	ERR5981712	ERR5981713	ERR5981714	ERR5981715	ERR5981716	ERR5986476	ERR5986477	ERR5986540	ERR5986541	ERR5986543	ERR5986545	ERR5986953	ERR5986954	ERR5986956	ERR5986996	ERR5987083	ERR5987085	ERR5987086	ERR5987167	ERR5987469	ERR5987646	ERR5987707	ERR5987777	ERR5987806	ERR6000314
Scp1_MT11-610_k25_TRINITY_DN87429_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.594828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scp1_GUC2_k25_TRINITY_DN23051_c0_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scp1_MS6847_k31_TRINITY_DN35131_c1_g1_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130464	0	0.159887	0	0	0	0	0	0	0.144446	0	0	0	0	0	0	0.193122	0.133993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.99267	0	0.190057	0	0	0	0.330999	0	0	0	0	0	0.159875	0	0	0.192163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16003	0	0	0	0	0.193346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160955	0	0	0	0	0	0	0	0.168928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.397991	0.172311	0.20057	0	0	0	0	0	0	0.351667	0	0	0	0	0	0.173297	0	0	0	0	0	0	0	0	0	0.376169	0	0	0	0	0	0.374536	0	0	0	0.175111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192089	0	0	0.163079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211021	0	0	0	0	0	0	0	0.210752	0	0	0	0.219784	0	0	0	0	0	0.184184	0	0	0.218083	0	0.356433	0	0	0	0	0	0	0	0	0.202563	0	0	0	0.165258	0	0	0
Scp1_F1-Bulk-2_k25_TRINITY_DN2184_c0_g1_i4	0	0	0.077589	0	0	0	0	0	0	0.092456	0	0.078965	0	0	0.051628	0.067978	0	0	0	0.034384	0	0	0	0	0	0.06547	0	0	0	0	0.03119	0	0	0	0	0	0	0	0	0	0.054919	0.031907	0	0	0	0	0	0	0	0	0	0	0	0	0.033778	0	0	2.76412	0	0	0	0	0	0	0	0	0	0.049624	0	0	0	0	0	0	0	0	0	0	0.101193	0.068501	0	0	0.113989	0	0.030017	0	0.080362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035616	0	0	0.143071	0	0	0	0	0	0	0	0.037782	0	0	0	0	0.030479	0	0.033825	0.058105	0	0	0	0	0.139494	0	0.024207	0	0	0.101314	0	0	0	0.032419	0	0	0	0.033455	0	0.028792	0.095158	0.028375	0.103415	0	0	0	0.162213	0	0	0	0.05779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029535	0	0	0	0	0	0	0	0	0	0	0	0.031844	0.189915	0	0	0.069202	0	0.036769	0	0	0.040407	0	0	0	0	0.040031	0	0	0.043078	0	0	0	0	0	0	0.037795	0	0	0.071183	0	0	0	0	0	0	0.074431	0.077403	0	0.076036	0.048669	0	0	0	0	0.111171	0	0.100242	0.062966	0	0.110725	0	0	0.032638	0.06922	0.076197	0	0	0.064921	0.074556	0	0.097855	0.059815	0	0	0	0	0	0.035658	0	0	0	0	0.10063	0	0	0	0	0	0.031887	0.059616	0	0	0	0	0.064334	0.033541	0.034637	0	0	0	0	0	0	0	0.062766	0.106453	0	0.08336	0.033304	0.087751	0	0	0	0.033031	0.034796	0	0	0	0	0.089962	0	0	0	0.04979	0	0	0.037919	0	0	0.038768	0	0	0	0	0	0.115502	0	0.036239	0	0	0.077826	0	0	0	0	0	0.029259	0.066335	0	0	0	0	0	0	0.074451	0	0	0.037406	0.07118	0
Scp1_MS6847_k31_TRINITY_DN10033_c0_g2_i2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scp1_T2_k31_TRINITY_DN29104_c0_g1_i4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scp1_GXU-34176_k31_TRINITY_DN12190_c0_g1_i3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scp1_ROC20_k31_TRINITY_DN12883_c0_g1_i4	0	0	0	0	0	0	0	0	0.039373	0	0	0	0.026297	0	0.022524	0	0	0.059345	0	0.045265	0	0.07291	0	0	0	0.051368	0.093841	0.028262	0.022724	0	0	0	0	0	0	0	0.026903	0.018965	0	0	0	0	0	0	0	0	0	0	0.07143	0	0	0	0	0.056606	0.046784	0.025124	0.066425	4.90373	0	0.079628	0	0	0	0	0	0	0	0	0	0.022229	0.022317	0	0	0	0	0	0	0	0	0	0.064725	0	0	0	0	0	0.093859	0	0	0	0	0.02094	0	0	0.027384	0	0	0	0.050009	0	0.025443	0	0	0	0	0.098431	0	0.081916	0	0	0.028024	0	0.045343	0	0	0.096282	0	0	0	0	0	0.032541	0	0	0	0.046769	0	0	0.090923	0.044399	0	0	0	0	0	0	0	0	0.039052	0	0.018111	0	0.023153	0	0.037742	0.037592	0	0	0	0	0.024975	0	0.082868	0	0.019959	0	0	0	0	0.048915	0	0.041025	0	0	0	0.09283	0	0	0	0.05864	0.073386	0	0	0	0.050911	0.025163	0	0.075021	0	0	0	0	0.043886	0	0.042394	0	0	0	0	0.024277	0.045621	0	0	0	0	0.083077	0	0.041321	0.119154	0	0.052165	0.071305	0.024612	0.116168	0	0.104668	0	0.070209	0	0.044573	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067042	0	0	0	0.141527	0	0.07645	0	0.083569	0	0	0.026359	0	0	0	0	0.036472	0	0	0	0	0.025603	0	0.101556	0	0.021729	0.084193	0	0.043631	0	0	0	0	0.022165	0	0	0	0	0	0.047916	0	0.044506	0	0	0	0.02642	0	0	0	0	0.040617	0	0	0	0	0.039821	0	0	0	0	0.022851	0	0	0.022808	0	0	0	0	0	0	0	0	0.042531	0	0	0	0.05358	0	0	0	0	0	0	0	0	0.045926	0	0.026908	0	0.054477	0	0.098525	0	0.020252	0.04359	0	0	0	0	0	0.061327	0	0.030537	0	0	0.024628	0
Scp1_F1-Bulk-1_k25_TRINITY_DN1503_c0_g1_i2	0.089236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042643	0	0.038681	0.070003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082455	0	0	0	0.051009	0	0	0	0	0	0	0	0	0.087753	0	0	1.52891	0.043082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081784	0	0	0	0	0	0	0	0.078331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074299	0	0	0	0	0	0	0	0	0	0	0.037292	0	0	0	0	0	0	0.038306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081667	0.08297	0	0	0	0.047522	0	0	0	0	0	0.051033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037828	0	0.045908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049043	0	0	0	0	0	0
Scp1_MT11-610_k31_TRINITY_DN11352_c0_g2_i16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scp1_ROC22_k25_TRINITY_DN115793_c0_g1_i6	0	0	0.039989	0	0.042577	0.039108	0	0.072111	0.034396	0	0	0	0	0	0.066802	0	0.030681	0.029399	0	0.035436	0	0	0	0.027988	0	0	0	0	0	0	0	0	0	0	0	0	0.040102	0	0	0.040379	0.113199	0	0	0	0.100095	0	0	0.086378	0	0	0.035561	0.036147	0	0	0.104445	0.037422	0.032969	4.33815	0	0.079068	0.078559	0.027721	0.028442	0	0.100441	0	0.033179	0	0	0	0.06632	0	0	0.065755	0	0	0.041438	0.035365	0	0	0	0	0	0.030875	0.061874	0.139101	0	0.033292	0.030225	0	0	0	0.067417	0.085742	0	0	0	0.032747	0	0	0	0.07093	0.031108	0.032288	0.096443	0	0.031747	0	0	0	0.068765	0	0	0	0	0.031961	0	0.034992	0	0.073893	0.047207	0.031409	0.02806	0.034859	0	0	0.032961	0	0.101388	0	0.075827	0	0	0.059034	0	0	0	0	0	0.069803	0.107719	0	0.066581	0.202866	0.029673	0.032691	0.058477	0	0.030059	0.032525	0.037141	0	0.030788	0.036638	0.029203	0	0	0.033081	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033855	0	0.099321	0	0	0	0.039906	0	0	0.037664	0	0.065241	0.066219	0	0	0	0.037901	0.031218	0.032926	0	0	0.128474	0.040655	0	0	0.085578	0.042577	0	0.086677	0	0.088629	0.073293	0	0.072891	0	0.039258	0	0.073361	0.140059	0	0	0	0	0	0	0	0.038109	0.117559	0.050326	0.074708	0	0	0	0.229216	0.08063	0	0.032458	0	0	0	0	0.033638	0	0	0.031046	0	0.234204	0	0	0	0	0	0.089805	0.03816	0.230892	0.039098	0	0.064526	0.034315	0.064565	0	0.060849	0	0.113646	0.032945	0	0.067776	0.032866	0.030724	0	0	0.035657	0	0	0	0	0.02831	0.039398	0.032896	0	0	0	0	0.097049	0	0	0.042961	0	0	0	0	0	0.034048	0	0	0	0.035832	0	0	0	0	0.172334	0	0	0.126925	0	0.1109	0	0	0	0	0	0.03695	0	0	0	0	0	0.067259	0	0	0	0	0	0	0	0	0.041614	0	0	0	0	0	0	0	0.033496	0.028894	0	0.037689
Scp1_ROC20_k25_TRINITY_DN21744_c0_g2_i1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scp1_GXU-34176_k31_TRINITY_DN27233_c0_g1_i2	0	0	0	0	0	0	0	0	0.037631	0	0	0	0.042834	0	0	0	0	0	0	0	0	0	0.033763	0	0	0	0	0	0	0	0.070314	0	0	0	0	0.07431	0	0	0	0	0	0	0.03547	0	0	0	0	0	0	0.034692	0	0	0	0	0	0	0	1.46846	0	0	0	0	0.031109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038785	0	0	0	0	0	0	0.053745	0.073155	0	0.035918	0.04334	0.033726	0	0	0	0.039211	0.046016	0.040396	0	0	0	0	0	0	0	0.032207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03772	0	0	0	0.031948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036342	0.033409	0	0	0	0.039987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034134	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040081	0	0	0	0	0	0	0	0	0	0	0	0.049552	0	0	0.0417	0	0	0	0	0	0	0	0.044032	0	0	0	0.041653	0	0	0	0	0	0.033946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037247	0.078439	0	0	0	0	0	0	0	0	0	0	0	0.042922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03666	0	0	0
Scp1_SP80-3280_Mattielo_SP803280_c83514_g1_i1	1.05123	0	0.295019	0	0	0	0	0	0.510347	0.232659	0	0.305803	0	0	0.233262	0	0	0	0	0	0.243898	0	0	0	0	0.486964	0	0.30418	0.991214	0.244908	0	0.251786	0.436186	0.538766	0.215945	0.237061	0	0.413631	0.235885	0.589117	0	0	0	0	0.709129	0.298303	0.603382	0	0.274809	0	0	0	0.245459	0.429492	0	0	0	49.118	0.507737	0	0	0	0	0	0	0	0	0	0.222516	0.215382	0	0	0.29428	0	0	0	0	0	0.252069	0	0	0.240449	0.252725	0	0	0	0	0.70828	0	0	0	0.452022	0	0	0	0.211127	0	0	0.801945	0	0	0.258916	0	0.235644	0.242441	0.278462	0	0	0.358993	0	0	0	0.288486	0	0.295008	0	0	0.259112	0	0	0	0	0	0.249049	0	0	0	0.208019	0	0.550888	0	0.350033	0	0	0.502932	0.238113	0.623996	0	0	0.244598	0.392141	0	0	0	0.428148	0.235868	0.409598	0	0	0	0	0.50381	0.220164	0	0	0	0.234654	0	0	0.267759	0	0	0	0	0	0.259717	1.10631	0.261593	0.242171	0	0	0	0	0	0	0	0.242375	0	0.251322	0	0	0.245631	0	0	0.956996	0	0	0	0	0	0	0	0	0.306509	0.528521	0	0	0	0	0	0	0.32879	0	0.276997	0.266467	0.584928	0	0	0.527251	0.265293	0.592388	0	0.29241	0	0	0	0.302039	0.28884	0.288482	0	0	0	0	0	0.578849	0	0	0	0.27188	0	0.534431	0.468747	0	0	0.291736	0	0	0	0	0	0	0.275797	0	0.419394	0.285133	0.483927	0	0.244769	0.452362	0	0	0	0.223857	0.249895	0.286294	0	0	0.253227	0.240094	0.225652	0.393098	0	0	0	0.246382	0.256295	0.791437	0	0	0	0	0.504556	0.526662	0.21891	0.716027	0	0.284439	0	0	0.446999	0	0	0	0	0	0	0	0	0	0	0.319693	0.305591	1.00422	1.12587	0.459609	0.241255	0.296499	0.395181	0	0.305418	0	0	0.339937	0.56595	0	0.22154	0	0.234195	0.284036	0	0	0	0	0.275961	0.28635	0.536895	0.670638	0	0	0.260364	0.265401	0	1.25295	0	0.294062	0	0.769032	0	0	0
