Accessory	OG671334	MT11-610_k25_TRINITY_DN271484_c0_g1_i1	non-coding
Accessory	OG3403707	Q200_k25_TRINITY_DN11865_c1_g1_i1	non-coding
Exclusive	OG2786582	GXU-34140_k25_TRINITY_DN105013_c0_g1_i1	non-coding
Accessory	OG0078819	GUC2_k31_TRINITY_DN36296_c0_g1_i1	protein-coding
Accessory	OG0062216	MT11-610_k31_TRINITY_DN260181_c0_g1_i1	protein-coding
Accessory	OG0033217	FN95-1702_k25_TRINITY_DN19246_c0_g1_i4	protein and non-coding
Accessory	OG3058553	GT96-167_k25_TRINITY_DN112926_c0_g1_i1	non-coding
Accessory	OG0089252	GT96-167_k31_TRINITY_DN6944_c0_g1_i6	protein-coding
Accessory	OG2810065	QN05-803_k25_TRINITY_DN2845_c0_g1_i2	non-coding
Accessory	OG0075851	Q241_k31_TRINITY_DN3135_c0_g2_i2	protein-coding
Accessory	OG0548946	QN05-1743_k31_TRINITY_DN2314_c0_g1_i3	protein-coding
Exclusive	OG0507675	LCP85-384_k31_TRINITY_DN43945_c0_g1_i1	protein and non-coding
Accessory	OG886314	MS6847_k25_TRINITY_DN10448_c0_g1_i11	non-coding
Exclusive	OG139769	QBYN04-26041_k31_TRINITY_DN39791_c0_g1_i1	protein and non-coding
Accessory	OG2061912	CoV92102_k25_TRINITY_DN46863_c1_g2_i1	non-coding
Soft-core	OG0007797	QN05-1509_k25_TRINITY_DN7531_c0_g1_i4	protein-coding
Exclusive	OG1179018	Co06022_k25_TRINITY_DN86387_c0_g1_i1	non-coding
Accessory	OG0021918	LCP85-384_k25_TRINITY_DN21003_c0_g1_i8	protein and non-coding
Accessory	OG0028928	QN05-1509_k25_TRINITY_DN81930_c0_g1_i1	protein and non-coding
Accessory	OG2636166	LCP85-384_k31_TRINITY_DN122424_c0_g1_i1	non-coding
Accessory	OG0005990	QN05-803_k31_TRINITY_DN6551_c0_g1_i6	protein-coding
Soft-core	OG0006645	CP74-2005_k25_TRINITY_DN29864_c0_g1_i7	protein and non-coding
Accessory	OG640254	QN05-1743_k25_TRINITY_DN5935_c0_g3_i1	non-coding
Accessory	OG0019884	KQB09-23137_k25_TRINITY_DN11599_c0_g1_i1	protein-coding
Accessory	OG1088438	QA96-1749_k31_TRINITY_DN3859_c0_g1_i9	protein and non-coding
Accessory	OG2943602	ROC22_k25_TRINITY_DN131031_c0_g1_i1	non-coding
Exclusive	OG0387598	CC011940_Sobic.010G091333.1.mrna2	unknown
Exclusive	OG1618406	MT11-610_k31_TRINITY_DN130512_c1_g1_i1	non-coding
Accessory	OG822155	CoV92102_k31_TRINITY_DN14847_c0_g2_i2	non-coding
Exclusive	OG2490847	SP80-3280_Mattielo_SP803280_c117004_g2_i2	non-coding
Accessory	OG923495	GXU-34140_k31_TRINITY_DN4984_c0_g2_i1	protein and non-coding
Accessory	OG2645709	GN18_k31_TRINITY_DN2982_c1_g1_i3	protein and non-coding
Accessory	OG2308640	QBYN04-26041_k25_TRINITY_DN51982_c0_g1_i1	non-coding
Accessory	OG2298105	GXU-34140_k25_TRINITY_DN35707_c0_g1_i2	non-coding
Exclusive	OG2365394	SP80-3280_Mattielo_SP803280_c18569_g1_i1	protein and non-coding
Hard-core	OG0001847	ROC22_k31_TRINITY_DN2847_c0_g1_i1	protein-coding
Accessory	OG54659	KQB07-23990_k25_TRINITY_DN839_c0_g2_i1	non-coding
Accessory	OG0056346	ROC20_k25_TRINITY_DN2855_c2_g1_i2	protein-coding
Accessory	OG857688	KQB09-20620_k31_TRINITY_DN11116_c0_g1_i8	non-coding
Exclusive	OG3242670	GXU-34176_k25_TRINITY_DN11132_c0_g1_i5	protein and non-coding
Accessory	OG0009589	GXU-34140_k25_TRINITY_DN16982_c0_g1_i11	protein and non-coding
Hard-core	OG0011414	GT96-167_k25_TRINITY_DN22078_c0_g1_i1	protein-coding
Accessory	OG669347	QC02-402_k31_TRINITY_DN9770_c0_g1_i3	non-coding
Accessory	OG1461170	CP74-2005_k25_TRINITY_DN180465_c0_g1_i1	non-coding
Accessory	OG0383821	B2_k31_TRINITY_DN103994_c0_g1_i1	protein and non-coding
Exclusive	OG1192592	CP74-2005_k31_TRINITY_DN14122_c1_g1_i1	non-coding
Accessory	OG0228167	KQB09-20432_k31_TRINITY_DN9786_c0_g1_i2	protein-coding
Exclusive	OG2325058	CP74-2005_k31_TRINITY_DN42732_c0_g1_i1	non-coding
Accessory	OG1961867	KQ08-2850_k31_TRINITY_DN4226_c0_g1_i6	protein and non-coding
Accessory	OG644642	F1-Bulk-1_k25_TRINITY_DN8657_c0_g2_i2	non-coding
Accessory	OG563271	CoV92102_k25_TRINITY_DN178302_c0_g1_i1	non-coding
Accessory	OG577106	QA02-1009_k31_TRINITY_DN18814_c0_g1_i3	non-coding
Accessory	OG1792191	KQB09-23137_k25_TRINITY_DN61492_c0_g1_i1	non-coding
Accessory	OG2062096	ROC20_k31_TRINITY_DN10305_c0_g1_i8	protein and non-coding
Exclusive	OG109293	QA96-1749_k25_TRINITY_DN59330_c0_g2_i2	non-coding
Accessory	OG0259628	QN05-1743_k31_TRINITY_DN7602_c0_g1_i8	protein and non-coding
Accessory	OG2579550	MT11-610_k31_TRINITY_DN217699_c0_g1_i1	protein and non-coding
Accessory	OG0437766	LCP85-384_k25_TRINITY_DN307717_c0_g1_i1	protein-coding
Accessory	OG0330386	KQ08-2850_k31_TRINITY_DN6222_c0_g1_i10	protein-coding
Accessory	OG1449025	LCP85-384_k25_TRINITY_DN39082_c0_g1_i5	non-coding
Accessory	OG0017151	MT11-610_k25_TRINITY_DN17398_c0_g1_i21	protein-coding
Accessory	OG1637031	F1-Bulk-1_k25_TRINITY_DN41777_c1_g1_i1	non-coding
Accessory	OG459265	ROC22_k25_TRINITY_DN68862_c0_g1_i7	non-coding
Accessory	OG1700856	ROC22_k25_TRINITY_DN223570_c0_g1_i1	non-coding
Accessory	OG0043164	Co06022_k31_TRINITY_DN10582_c0_g1_i9	protein-coding
Accessory	OG948900	LCP85-384_k25_TRINITY_DN11932_c0_g1_i6	protein and non-coding
Accessory	OG2176996	ROC22_k31_TRINITY_DN32496_c0_g1_i8	non-coding
Accessory	OG0348739	LCP85-384_k31_TRINITY_DN141278_c1_g2_i1	protein and non-coding
Accessory	OG0029204	QN05-1743_k31_TRINITY_DN4005_c0_g1_i1	protein-coding
Accessory	OG3083343	ROC20_k31_TRINITY_DN197052_c0_g1_i2	protein and non-coding
Exclusive	OG2360809	ROC20_k31_TRINITY_DN115709_c0_g1_i1	protein and non-coding
Accessory	OG0001053	ROC22_k31_TRINITY_DN4662_c0_g2_i6	protein-coding
Accessory	OG0362364	QN05-1460_k31_TRINITY_DN15862_c1_g2_i1	protein-coding
Accessory	OG509552	CoV92102_k31_TRINITY_DN11663_c1_g1_i4	non-coding
Accessory	OG0060480	KQ08-2850_k31_TRINITY_DN40309_c0_g2_i2	protein and non-coding
Accessory	OG364200	ROC22_k31_TRINITY_DN187365_c0_g1_i1	non-coding
Accessory	OG989622	QC02-402_k31_TRINITY_DN25522_c0_g1_i1	non-coding
Accessory	OG0024018	QBYN04-26041_k31_TRINITY_DN7122_c0_g1_i9	protein and non-coding
Accessory	OG753582	MT11-610_k25_TRINITY_DN124249_c0_g1_i1	protein and non-coding
Accessory	OG2576116	ROC22_k31_TRINITY_DN89153_c0_g2_i1	non-coding
Accessory	OG311389	F1-Bulk-1_k25_TRINITY_DN9298_c0_g1_i8	non-coding
Accessory	OG0227226	Co8021_k25_TRINITY_DN8964_c0_g1_i2	protein-coding
Accessory	OG0163544	GT96-167_k25_TRINITY_DN90574_c0_g1_i1	protein-coding
Accessory	OG2222603	QBYN04-26041_k25_TRINITY_DN24469_c0_g1_i1	non-coding
Accessory	OG629261	ROC20_k31_TRINITY_DN148767_c0_g1_i3	non-coding
Accessory	OG1691728	Q200_k25_TRINITY_DN28290_c0_g1_i10	protein and non-coding
Exclusive	OG3031362	LCP85-384_k25_TRINITY_DN57655_c0_g1_i16	protein and non-coding
Accessory	OG0154146	GN18_k31_TRINITY_DN172401_c0_g1_i1	protein-coding
Accessory	OG0039973	MT11-610_k25_TRINITY_DN50636_c0_g1_i1	protein and non-coding
Accessory	OG1970739	MT11-610_k25_TRINITY_DN244905_c0_g1_i1	non-coding
Exclusive	OG3058241	KQB09-23137_k31_TRINITY_DN1850_c0_g2_i2	non-coding
Accessory	OG2753738	T1_k25_TRINITY_DN28907_c1_g1_i1	non-coding
Accessory	OG672608	B2_k31_TRINITY_DN142332_c0_g1_i1	non-coding
Exclusive	OG53685	RB72454_k25_TRINITY_DN62648_c0_g1_i1	non-coding
Accessory	OG0216710	LCP85-384_k31_TRINITY_DN15493_c0_g1_i6	protein and non-coding
Accessory	OG0237957	QN05-1509_k31_TRINITY_DN423_c0_g1_i2	protein-coding
Accessory	OG0099961	Q200_k31_TRINITY_DN1854_c0_g1_i1	protein-coding
Accessory	OG1512986	KQB07-23990_k25_TRINITY_DN32621_c0_g1_i1	non-coding
Accessory	OG0086853	Q200_k31_TRINITY_DN10626_c0_g1_i1	protein and non-coding
Accessory	OG0009414	R570_ASM_Sh04_p012310	unknown
Accessory	OG953273	KQ08-2850_k25_TRINITY_DN6994_c0_g1_i1	protein and non-coding
Accessory	OG1140395	ROC20_k31_TRINITY_DN149657_c0_g1_i1	non-coding
Accessory	OG0251184	Q241_k31_TRINITY_DN85503_c0_g1_i1	protein and non-coding
Accessory	OG0051588	ROC20_k31_TRINITY_DN36186_c0_g2_i4	protein and non-coding
Accessory	OG121321	GUC2_k31_TRINITY_DN11161_c0_g2_i2	non-coding
Soft-core	OG0003881	CP74-2005_k31_TRINITY_DN4906_c0_g1_i1	protein-coding
Accessory	OG0015247	LCP85-384_k25_TRINITY_DN48039_c1_g1_i1	protein-coding
Soft-core	OG0007654	CP74-2005_k25_TRINITY_DN4374_c0_g2_i1	protein-coding
Accessory	OG0174159	KQB07-24619_k25_TRINITY_DN58269_c0_g1_i1	protein-coding
Accessory	OG0032438	KQB07-23990_k25_TRINITY_DN5639_c0_g2_i2	protein-coding
Exclusive	OG837295	SP80-3280_Mattielo_SP803280_c99755_g1_i3	non-coding
Accessory	OG0235980	MT11-610_k31_TRINITY_DN43360_c0_g1_i1	protein and non-coding
Accessory	OG1624617	KQB08-32953_k25_TRINITY_DN9864_c0_g1_i3	protein and non-coding
Accessory	OG2735394	ROC20_k25_TRINITY_DN210112_c0_g1_i1	non-coding
Accessory	OG0131828	TUC717_k25_TRINITY_DN6851_c0_g1_i8	unknown
Accessory	OG3307163	RB72454_k25_TRINITY_DN3073_c2_g3_i1	non-coding
Soft-core	OG0003590	CP74-2005_k25_TRINITY_DN3677_c0_g1_i2	protein-coding
Accessory	OG0063323	Co8021_k25_TRINITY_DN8749_c0_g2_i1	protein-coding
Accessory	OG2566323	LCP85-384_k31_TRINITY_DN133339_c0_g1_i1	protein and non-coding
Accessory	OG3150115	ROC22_k25_TRINITY_DN147257_c0_g1_i3	protein and non-coding
Exclusive	OG3290655	KQ08-2850_k25_TRINITY_DN41148_c0_g1_i1	non-coding
Accessory	OG0097199	KQB08-32953_k25_TRINITY_DN30838_c0_g1_i1	protein and non-coding
Exclusive	OG2240282	MT11-610_k31_TRINITY_DN91125_c0_g2_i2	non-coding
Exclusive	OG0397347	CP74-2005_k25_TRINITY_DN77269_c0_g1_i2	protein-coding
Accessory	OG1139171	QA02-1009_k31_TRINITY_DN10366_c0_g1_i3	non-coding
Accessory	OG0192918	GN18_k25_TRINITY_DN84913_c1_g1_i1	protein-coding
Accessory	OG90788	LCP85-384_k25_TRINITY_DN63190_c0_g1_i5	protein and non-coding
Exclusive	OG3217912	LCP85-384_k31_TRINITY_DN82835_c0_g1_i1	non-coding
Accessory	OG1868406	QN05-803_k31_TRINITY_DN48489_c0_g1_i5	non-coding
Exclusive	OG2504131	ROC22_k31_TRINITY_DN297321_c0_g1_i1	protein and non-coding
Accessory	OG1067862	KQB07-24619_k31_TRINITY_DN32611_c0_g1_i4	non-coding
Accessory	OG305671	T1_k25_TRINITY_DN86308_c0_g1_i1	non-coding
Accessory	OG0317740	GT96-167_k25_TRINITY_DN16853_c1_g1_i10	protein and non-coding
Accessory	OG0051131	KQ08-2850_k31_TRINITY_DN10506_c0_g1_i13	protein and non-coding
Accessory	OG1949671	CP74-2005_k25_TRINITY_DN49432_c0_g1_i4	non-coding
Accessory	OG0298265	CoV92102_k25_TRINITY_DN59465_c0_g1_i1	protein and non-coding
Accessory	OG0026571	B1_k25_TRINITY_DN6965_c1_g3_i1	protein-coding
Accessory	OG0081822	RB72454_k31_TRINITY_DN11934_c0_g1_i10	protein-coding
Exclusive	OG488834	ROC22_k31_TRINITY_DN129905_c3_g1_i2	protein and non-coding
Accessory	OG0017254	Q241_k31_TRINITY_DN1849_c1_g1_i5	protein-coding
Accessory	OG0441452	ROC20_k31_TRINITY_DN155330_c0_g1_i1	protein and non-coding
Accessory	OG666075	SP80-3280_Mattielo_SP803280_c24520_g1_i1	non-coding
Accessory	OG2797871	US851008_k31_TRINITY_DN4098_c0_g1_i7	non-coding
Accessory	OG0116726	Q200_k25_TRINITY_DN12002_c1_g1_i1	protein and non-coding
Soft-core	OG0000150	T1_k25_TRINITY_DN1542_c0_g1_i3	protein-coding
Accessory	OG0023479	ROC20_k25_TRINITY_DN10429_c0_g1_i5	protein-coding
Accessory	OG0067830	RB855156_k31_TRINITY_DN25535_c0_g1_i2	protein and non-coding
Accessory	OG3126588	QN05-803_k31_TRINITY_DN3605_c0_g2_i1	non-coding
Accessory	OG0023726	GUC10_k25_TRINITY_DN5445_c0_g2_i5	protein-coding
Accessory	OG3142992	B2_k25_TRINITY_DN22876_c1_g1_i1	non-coding
Accessory	OG0018396	QA02-1009_k31_TRINITY_DN74766_c0_g3_i3	protein-coding
Exclusive	OG2602581	ROC22_k31_TRINITY_DN129813_c0_g2_i1	non-coding
Accessory	OG2006584	CoV92102_k31_TRINITY_DN11499_c0_g1_i7	protein and non-coding
Exclusive	OG982688	MT11-610_k31_TRINITY_DN34493_c0_g1_i4	protein and non-coding
Accessory	OG834369	QN05-1509_k25_TRINITY_DN7120_c0_g1_i1	non-coding
Soft-core	OG0001611	CP74-2005_k25_TRINITY_DN138_c0_g1_i1	protein-coding
Accessory	OG379030	B1_k25_TRINITY_DN7690_c0_g2_i1	protein and non-coding
Exclusive	OG3132024	F1-Bulk-2_k31_TRINITY_DN41754_c0_g2_i5	non-coding
Accessory	OG1203156	GT96-167_k25_TRINITY_DN16730_c0_g3_i1	protein and non-coding
Accessory	OG0013200	Co06022_k25_TRINITY_DN5169_c0_g1_i8	protein-coding
Exclusive	OG2811626	ROC22_k25_TRINITY_DN98926_c0_g1_i8	protein and non-coding
Accessory	OG0563859	ROC20_k31_TRINITY_DN31049_c0_g2_i15	protein-coding
Accessory	OG0169648	ROC22_k31_TRINITY_DN23444_c0_g1_i2	protein-coding
Accessory	OG0018655	R570_BAC_Sh_237D23_contig_1_p000100	unknown
Soft-core	OG0002960	F1-Bulk-2_k25_TRINITY_DN10532_c0_g2_i1	protein-coding
Accessory	OG0058580	US851008_k31_TRINITY_DN32233_c0_g2_i5	protein-coding
Accessory	OG3208924	GT96-167_k25_TRINITY_DN21320_c0_g2_i3	protein and non-coding
Soft-core	OG0015044	SP80-3280_Mattielo_SP803280_c89730_g1_i1	protein-coding
Accessory	OG3145735	KQB08-32953_k25_TRINITY_DN1337_c0_g1_i1	protein and non-coding
Exclusive	OG848601	MT11-610_k25_TRINITY_DN102742_c0_g2_i5	non-coding
Accessory	OG1888350	ROC20_k25_TRINITY_DN227914_c0_g1_i1	protein and non-coding
Accessory	OG0017582	GUC2_k25_TRINITY_DN3817_c0_g2_i2	protein-coding
Exclusive	OG2810644	GN18_k25_TRINITY_DN14054_c0_g1_i23	non-coding
Accessory	OG0023156	ROC22_k25_TRINITY_DN41960_c0_g1_i1	protein and non-coding
Accessory	OG0015435	B1_k31_TRINITY_DN17460_c0_g1_i1	protein-coding
Exclusive	OG41503	ROC20_k25_TRINITY_DN163381_c0_g1_i1	non-coding
Accessory	OG0015861	MS6847_k25_TRINITY_DN281_c0_g1_i10	protein-coding
Accessory	OG0051970	MT11-610_k25_TRINITY_DN95_c0_g1_i8	protein-coding
Accessory	OG593168	CP74-2005_k25_TRINITY_DN10388_c0_g1_i1	protein and non-coding
Accessory	OG0476058	KQB07-23863_k25_TRINITY_DN3222_c0_g1_i1	protein-coding
Exclusive	OG1278689	Co06022_k25_TRINITY_DN18608_c0_g2_i1	non-coding
Accessory	OG0280861	RB855156_k31_TRINITY_DN22652_c0_g1_i2	protein-coding
Exclusive	OG36734	Co06022_k25_TRINITY_DN75569_c0_g1_i2	non-coding
Accessory	OG3319454	CP74-2005_k31_TRINITY_DN37382_c0_g1_i11	protein and non-coding
Accessory	OG0225341	LCP85-384_k31_TRINITY_DN34106_c0_g4_i1	protein and non-coding
Hard-core	OG0008871	QA02-1009_k31_TRINITY_DN4588_c0_g1_i2	protein-coding
Accessory	OG2085206	KQB07-24619_k31_TRINITY_DN3946_c0_g2_i2	non-coding
Accessory	OG3199328	ROC22_k31_TRINITY_DN15809_c1_g1_i3	non-coding
Exclusive	OG3330683	MT11-610_k31_TRINITY_DN19294_c0_g1_i4	non-coding
Accessory	OG1803705	QA96-1749_k25_TRINITY_DN73838_c0_g1_i1	non-coding
Accessory	OG2605331	ROC26_k25_TRINITY_DN70468_c0_g1_i1	protein and non-coding
Accessory	OG0047035	TUC717_k31_TRINITY_DN7876_c0_g1_i1	protein-coding
Accessory	OG685081	KQB09-23137_k25_TRINITY_DN25188_c0_g2_i1	non-coding
Accessory	OG0020790	Co8021_k31_TRINITY_DN16283_c0_g1_i2	protein-coding
Accessory	OG361000	ROC22_k31_TRINITY_DN63022_c1_g1_i4	protein and non-coding
Hard-core	OG0001776	QA96-1749_k25_TRINITY_DN12566_c0_g1_i4	protein-coding
Accessory	OG78185	SP80-3280_unmappedk25_TRINITY_DN39832_c0_g1_i1	non-coding
Accessory	OG1167297	QA96-1749_k31_TRINITY_DN27502_c0_g2_i1	non-coding
Exclusive	OG1691793	LCP85-384_k31_TRINITY_DN41248_c0_g2_i1	non-coding
Soft-core	OG0002814	RB72454_k25_TRINITY_DN4542_c0_g1_i10	protein-coding
Accessory	OG2518952	QN05-1460_k25_TRINITY_DN12285_c0_g2_i2	non-coding
Accessory	OG497536	QS99-2014_k25_TRINITY_DN17662_c0_g1_i3	non-coding
Accessory	OG1654140	CP74-2005_k25_TRINITY_DN32239_c0_g2_i2	non-coding
Accessory	OG0259473	ROC22_k25_TRINITY_DN778_c1_g2_i1	protein-coding
Accessory	OG0157630	SP80-3280_IQUSP_evm.model.scga7_uti_cns_0304025.2	unknown
Accessory	OG0007220	QN05-1460_k25_TRINITY_DN12162_c0_g1_i1	protein-coding
Accessory	OG0235725	F1-Bulk-2_k25_TRINITY_DN111100_c0_g1_i1	protein-coding
Accessory	OG3336606	QS99-2014_k25_TRINITY_DN4947_c1_g1_i7	non-coding
Accessory	OG0013197	RB855156_k31_TRINITY_DN892_c0_g1_i18	protein-coding
Exclusive	OG2406778	QN05-1743_k31_TRINITY_DN2194_c3_g1_i1	non-coding
Accessory	OG424641	MT11-610_k25_TRINITY_DN141370_c0_g2_i5	non-coding
Accessory	OG367525	ROC22_k25_TRINITY_DN28685_c0_g1_i2	non-coding
Accessory	OG1044581	CP74-2005_k31_TRINITY_DN111974_c0_g1_i1	non-coding
Accessory	OG0297169	KQB08-32953_k31_TRINITY_DN4420_c0_g1_i2	protein-coding
Accessory	OG1322769	GN18_k25_TRINITY_DN21364_c0_g1_i4	non-coding
Accessory	OG328016	MT11-610_k31_TRINITY_DN28504_c0_g1_i6	non-coding
Accessory	OG2117145	Co06022_k25_TRINITY_DN27775_c0_g1_i1	non-coding
Exclusive	OG2989390	T1_k31_TRINITY_DN17755_c0_g1_i2	protein and non-coding
Accessory	OG1699780	MT11-610_k31_TRINITY_DN26445_c0_g1_i9	protein and non-coding
Accessory	OG0230369	LCP85-384_k31_TRINITY_DN89697_c0_g2_i2	protein-coding
Accessory	OG2109668	MS6847_k31_TRINITY_DN4136_c0_g2_i1	protein and non-coding
Accessory	OG2883892	QS99-2014_k25_TRINITY_DN3936_c0_g1_i11	non-coding
Accessory	OG0118399	Co06022_k25_TRINITY_DN17679_c0_g1_i1	protein and non-coding
Accessory	OG1871717	RB72454_k31_TRINITY_DN1752_c0_g1_i6	non-coding
Accessory	OG1444126	RB855156_k25_TRINITY_DN27421_c0_g1_i2	non-coding
Accessory	OG0444108	GN18_k25_TRINITY_DN17168_c0_g1_i2	protein-coding
Accessory	OG0285873	CP74-2005_k25_TRINITY_DN44187_c0_g2_i5	protein-coding
Accessory	OG0009276	MT11-610_k31_TRINITY_DN545_c1_g1_i8	protein-coding
Accessory	OG2914944	Co8021_k31_TRINITY_DN67518_c2_g1_i1	non-coding
Soft-core	OG0001287	CoV92102_k31_TRINITY_DN8995_c0_g1_i9	protein-coding
Accessory	OG1714687	SP80-3280_unmappedk25_TRINITY_DN30078_c0_g1_i1	non-coding
Accessory	OG0260585	ROC20_k31_TRINITY_DN30460_c0_g2_i2	protein-coding
Accessory	OG12790	B1_k31_TRINITY_DN16774_c0_g1_i2	non-coding
Accessory	OG0081816	ROC22_k25_TRINITY_DN93235_c0_g1_i2	protein-coding
Accessory	OG2912956	GXU-34140_k31_TRINITY_DN8846_c0_g2_i4	protein and non-coding
Exclusive	OG0171268	SP80-3280_IQUSP_evm.model.scga7_uti_cns_0162617.5	unknown
Accessory	OG1923825	SP80-3280_Mattielo_SP803280_c105280_g1_i12	protein and non-coding
Accessory	OG3139130	ROC22_k31_TRINITY_DN13405_c0_g1_i13	non-coding
Accessory	OG2238121	B2_k25_TRINITY_DN18410_c0_g1_i4	non-coding
Accessory	OG56884	CP74-2005_k25_TRINITY_DN237779_c0_g1_i1	non-coding
Accessory	OG2198136	QA02-1009_k31_TRINITY_DN8072_c0_g3_i1	non-coding
Exclusive	OG3131927	US851008_k31_TRINITY_DN15505_c0_g1_i1	protein and non-coding
Exclusive	OG3138648	LCP85-384_k31_TRINITY_DN140320_c0_g1_i1	non-coding
Accessory	OG2908753	T2_k31_TRINITY_DN8960_c0_g1_i2	non-coding
Accessory	OG3039325	B1_k31_TRINITY_DN17286_c0_g2_i1	protein and non-coding
Accessory	OG461417	GXU-34176_k25_TRINITY_DN51571_c0_g1_i1	protein and non-coding
Accessory	OG0024880	GXU-34176_k31_TRINITY_DN12354_c2_g3_i1	protein and non-coding
Accessory	OG1606393	T2_k31_TRINITY_DN1672_c1_g1_i1	protein and non-coding
Accessory	OG2679636	FN95-1702_k25_TRINITY_DN21304_c0_g1_i3	non-coding
Soft-core	OG0000844	KQB07-23863_k31_TRINITY_DN2587_c0_g1_i1	protein-coding
Exclusive	OG0208648	SP80-3280_IQUSP_evm.model.scga7_uti_cns_0274845.1	unknown
Hard-core	OG0000688	CC011940_Sobic.001G035200.1.mrna1	unknown
Accessory	OG0102410	GUC10_k31_TRINITY_DN7441_c0_g1_i2	protein and non-coding
Accessory	OG1032153	LCP85-384_k25_TRINITY_DN64335_c0_g1_i9	non-coding
Accessory	OG2736921	ROC22_k31_TRINITY_DN284524_c0_g1_i1	protein and non-coding
Accessory	OG2855051	RB855156_k31_TRINITY_DN4343_c1_g1_i7	non-coding
Soft-core	OG0000662	GT96-167_k25_TRINITY_DN9671_c0_g1_i3	protein-coding
Accessory	OG0002480	B1_k31_TRINITY_DN8261_c0_g3_i2	protein-coding
Accessory	OG2008950	KQ08-2850_k25_TRINITY_DN17011_c0_g1_i2	non-coding
Accessory	OG0074677	KQB07-24619_k25_TRINITY_DN4821_c0_g1_i1	protein-coding
Accessory	OG1976528	GUC2_k25_TRINITY_DN2015_c2_g1_i1	protein and non-coding
Accessory	OG543750	LCP85-384_k31_TRINITY_DN30409_c1_g1_i7	non-coding
Soft-core	OG0001202	KQB07-24739_k25_TRINITY_DN3137_c0_g1_i4	protein-coding
Accessory	OG0324152	QA02-1009_k25_TRINITY_DN19164_c0_g1_i3	protein-coding
Accessory	OG0205338	ROC20_k31_TRINITY_DN180310_c1_g1_i1	protein-coding
Soft-core	OG0000454	KQ08-2850_k31_TRINITY_DN1986_c0_g2_i4	protein-coding
Accessory	OG2092446	ROC22_k25_TRINITY_DN8957_c0_g1_i1	protein and non-coding
Accessory	OG1737691	KQB09-20620_k25_TRINITY_DN44986_c0_g1_i1	non-coding
Accessory	OG36292	MT11-610_k25_TRINITY_DN7559_c0_g2_i2	non-coding
Accessory	OG2344397	RB72454_k31_TRINITY_DN4947_c1_g1_i3	non-coding
Accessory	OG3345724	SP80-3280_Mattielo_SP803280_c28100_g1_i1	non-coding
Exclusive	OG2825505	Co06022_k31_TRINITY_DN37238_c0_g2_i2	protein and non-coding
Exclusive	OG112463	ROC20_k25_TRINITY_DN38350_c0_g1_i2	protein and non-coding
Accessory	OG2538769	F1-Bulk-2_k25_TRINITY_DN9729_c0_g1_i3	protein and non-coding
Exclusive	OG550138	GXU-34140_k25_TRINITY_DN12071_c0_g1_i19	non-coding
Accessory	OG1347350	LCP85-384_k31_TRINITY_DN6031_c0_g1_i2	non-coding
Accessory	OG3390712	MT11-610_k31_TRINITY_DN29556_c0_g1_i4	protein and non-coding
Exclusive	OG64016	ROC26_k31_TRINITY_DN12904_c0_g1_i8	non-coding
Accessory	OG474441	ROC22_k25_TRINITY_DN122287_c0_g1_i1	non-coding
Accessory	OG0403553	MS6847_k25_TRINITY_DN111085_c0_g1_i1	protein and non-coding
Accessory	OG0000869	TUC717_k25_TRINITY_DN1299_c0_g1_i8	protein-coding
Accessory	OG53672	CP74-2005_k25_TRINITY_DN61895_c0_g1_i1	non-coding
Exclusive	OG842607	KQB07-23990_k31_TRINITY_DN21092_c0_g1_i1	non-coding
Accessory	OG0069372	QN05-1460_k25_TRINITY_DN43937_c0_g1_i9	protein-coding
Exclusive	OG410611	ROC26_k25_TRINITY_DN87299_c0_g1_i1	non-coding
Accessory	OG1759228	KQB07-24739_k25_TRINITY_DN734_c0_g2_i4	non-coding
Exclusive	OG2474871	F1-Bulk-2_k25_TRINITY_DN2361_c0_g1_i7	protein and non-coding
Accessory	OG1407601	GN18_k25_TRINITY_DN403_c0_g1_i1	non-coding
Accessory	OG177704	GXU-34140_k25_TRINITY_DN107807_c0_g1_i1	non-coding
Soft-core	OG0010180	MS6847_k25_TRINITY_DN18730_c0_g1_i7	protein-coding
Accessory	OG1847684	KQB07-23990_k25_TRINITY_DN30663_c1_g2_i10	non-coding
Accessory	OG389501	T2_k31_TRINITY_DN31888_c0_g1_i1	non-coding
Exclusive	OG490507	LCP85-384_k25_TRINITY_DN20611_c1_g1_i1	non-coding
Exclusive	OG469236	ROC22_k25_TRINITY_DN122277_c0_g1_i1	non-coding
Accessory	OG2697741	LCP85-384_k25_TRINITY_DN114179_c0_g1_i1	non-coding
Accessory	OG0114491	MT11-610_k31_TRINITY_DN35267_c0_g1_i2	protein and non-coding
Accessory	OG0056449	GUC10_k25_TRINITY_DN959_c0_g3_i3	protein-coding
Accessory	OG3233047	LCP85-384_k25_TRINITY_DN20596_c0_g1_i13	protein and non-coding
Accessory	OG1225612	LCP85-384_k25_TRINITY_DN3269_c4_g1_i3	protein and non-coding
Exclusive	OG1656502	F1-Bulk-2_k25_TRINITY_DN115697_c0_g1_i1	protein and non-coding
Exclusive	OG2044754	T2_k31_TRINITY_DN18961_c0_g1_i5	protein and non-coding
Accessory	OG0019747	GUC10_k31_TRINITY_DN2479_c0_g1_i1	protein and non-coding
Exclusive	OG3111523	SP80-3280_Mattielo_SP803280_c43113_g1_i1	protein and non-coding
