GO.ID	Name	Frequency
GO:0000967	rRNA 5'-end processing	17
GO:0001731	formation of translation preinitiation complex	17
GO:0007063	regulation of sister chromatid cohesion	17
GO:0009595	detection of biotic stimulus	17
GO:0009661	chromoplast organization	17
GO:0016045	detection of bacterium	17
GO:0016123	xanthophyll biosynthetic process	17
GO:0032438	melanosome organization	17
GO:0033059	cellular pigmentation	17
GO:0033363	secretory granule organization	17
GO:0043132	NAD transport	17
GO:0043473	pigmentation	17
GO:0044211	CTP salvage	17
GO:0046950	cellular ketone body metabolic process	17
GO:0046951	ketone body biosynthetic process	17
GO:0048753	pigment granule organization	17
GO:0060155	platelet dense granule organization	17
GO:0098543	detection of other organism	17
GO:0098581	detection of external biotic stimulus	17
GO:1902224	ketone body metabolic process	17
GO:1903232	melanosome assembly	17
GO:1904143	positive regulation of carotenoid biosynthetic process	17
GO:2000622	regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	17
GO:0006366	transcription by RNA polymerase II	17
GO:0051252	regulation of RNA metabolic process	17
GO:0070076	obsolete histone lysine demethylation	17
GO:0045859	regulation of protein kinase activity	17
GO:0006488	dolichol-linked oligosaccharide biosynthetic process	17
GO:0032535	regulation of cellular component size	17
GO:0043085	positive regulation of catalytic activity	17
GO:0032787	monocarboxylic acid metabolic process	17
GO:0000819	sister chromatid segregation	17
GO:0010119	regulation of stomatal movement	17
GO:0010501	RNA secondary structure unwinding	17
GO:0032506	cytokinetic process	17
GO:0051259	protein complex oligomerization	17
GO:0051260	protein homooligomerization	17
GO:0044085	cellular component biogenesis	17
GO:0006147	guanine catabolic process	17
GO:0006152	purine nucleoside catabolic process	17
GO:0009164	nucleoside catabolic process	17
GO:0009257	10-formyltetrahydrofolate biosynthetic process	17
GO:0032197	retrotransposition	17
GO:0033119	negative regulation of RNA splicing	17
GO:0034656	nucleobase-containing small molecule catabolic process	17
GO:0045717	negative regulation of fatty acid biosynthetic process	17
GO:0046098	guanine metabolic process	17
GO:0048025	negative regulation of mRNA splicing, via spliceosome	17
GO:0090239	obsolete regulation of histone H4 acetylation	17
GO:0090241	obsolete negative regulation of histone H4 acetylation	17
GO:0009629	response to gravity	17
GO:0009630	gravitropism	17
GO:0006231	dTMP biosynthetic process	17
GO:0009176	pyrimidine deoxyribonucleoside monophosphate metabolic process	17
GO:0009177	pyrimidine deoxyribonucleoside monophosphate biosynthetic process	17
GO:0009256	10-formyltetrahydrofolate metabolic process	17
GO:0046073	dTMP metabolic process	17
GO:0051574	obsolete positive regulation of histone H3-K9 methylation	17
GO:0009606	tropism	17
GO:0006473	protein acetylation	17
GO:0009889	regulation of biosynthetic process	17
GO:0001188	RNA polymerase I preinitiation complex assembly	17
GO:0006390	mitochondrial transcription	17
GO:0006880	intracellular sequestering of iron ion	17
GO:0009292	horizontal gene transfer	17
GO:0009294	DNA-mediated transformation	17
GO:0031062	obsolete positive regulation of histone methylation	17
GO:0044764	obsolete multi-organism cellular process	17
GO:0051262	protein tetramerization	17
GO:0051289	protein homotetramerization	17
GO:0097577	sequestering of iron ion	17
GO:0016310	phosphorylation	17
GO:0043543	protein acylation	17
GO:0022613	ribonucleoprotein complex biogenesis	17
GO:0010941	obsolete regulation of cell death	17
GO:0010468	regulation of gene expression	17
GO:0006361	transcription initiation at RNA polymerase I promoter	17
GO:0010032	meiotic chromosome condensation	17
GO:0019217	regulation of fatty acid metabolic process	17
GO:0031058	obsolete positive regulation of histone modification	17
GO:0035067	obsolete negative regulation of histone acetylation	17
GO:0051238	sequestering of metal ion	17
GO:1901658	glycosyl compound catabolic process	17
GO:1901984	negative regulation of protein acetylation	17
GO:1905269	positive regulation of chromatin organization	17
GO:2000757	negative regulation of peptidyl-lysine acetylation	17
GO:2000112	obsolete regulation of cellular macromolecule biosynthetic process	17
GO:0046856	phosphatidylinositol dephosphorylation	17
GO:0046839	phospholipid dephosphorylation	17
GO:2000031	regulation of salicylic acid mediated signaling pathway	17
GO:2001038	regulation of cellular response to drug	17
GO:0009863	salicylic acid mediated signaling pathway	17
GO:0051181	obsolete cofactor transport	17
GO:0006897	endocytosis	17
GO:0006470	protein dephosphorylation	17
GO:0006629	lipid metabolic process	17
GO:2000762	regulation of phenylpropanoid metabolic process	17
GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	17
GO:0080151	positive regulation of salicylic acid mediated signaling pathway	17
GO:2001025	positive regulation of response to drug	17
GO:2001040	positive regulation of cellular response to drug	17
GO:0042780	tRNA 3'-end processing	17
GO:0046578	regulation of Ras protein signal transduction	17
GO:0051056	regulation of small GTPase mediated signal transduction	17
GO:0007265	Ras protein signal transduction	17
GO:0045892	negative regulation of DNA-templated transcription	17
GO:1902679	negative regulation of RNA biosynthetic process	17
GO:1903507	obsolete negative regulation of nucleic acid-templated transcription	17
GO:0051253	negative regulation of RNA metabolic process	17
GO:0018230	peptidyl-L-cysteine S-palmitoylation	16
GO:0018231	peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine	16
GO:0031086	nuclear-transcribed mRNA catabolic process, deadenylation-independent decay	16
GO:0031087	deadenylation-independent decapping of nuclear-transcribed mRNA	16
GO:0006869	lipid transport	16
GO:0031099	regeneration	16
GO:0043419	urea catabolic process	16
GO:0019627	urea metabolic process	16
GO:0043605	amide catabolic process	16
GO:0060962	regulation of ribosomal protein gene transcription by RNA polymerase II	16
GO:0031538	negative regulation of anthocyanin metabolic process	16
GO:0042450	arginine biosynthetic process via ornithine	16
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	16
GO:0071266	'de novo' L-methionine biosynthetic process	16
GO:0000380	alternative mRNA splicing, via spliceosome	16
GO:0010234	anther wall tapetum cell fate specification	16
GO:0043953	protein transport by the Tat complex	16
GO:0048448	stamen morphogenesis	16
GO:0048455	stamen formation	16
GO:0048654	anther morphogenesis	16
GO:0048655	anther wall tapetum morphogenesis	16
GO:0048656	anther wall tapetum formation	16
GO:0048657	anther wall tapetum cell differentiation	16
GO:0051316	attachment of meiotic spindle microtubules to kinetochore	16
GO:0051455	spindle attachment to meiosis I kinetochore	16
GO:0051754	meiotic sister chromatid cohesion, centromeric	16
GO:0070601	centromeric sister chromatid cohesion	16
GO:0048449	floral organ formation	16
GO:0065007	biological regulation	16
GO:0042445	hormone metabolic process	16
GO:0015766	disaccharide transport	16
GO:0015772	oligosaccharide transport	16
GO:1901600	strigolactone metabolic process	16
GO:1901601	strigolactone biosynthetic process	16
GO:0006784	heme A biosynthetic process	16
GO:0046160	heme a metabolic process	16
GO:0009788	negative regulation of abscisic acid-activated signaling pathway	16
GO:1901420	negative regulation of response to alcohol	16
GO:1905958	negative regulation of cellular response to alcohol	16
GO:0001763	morphogenesis of a branching structure	16
GO:0006423	cysteinyl-tRNA aminoacylation	16
GO:0009698	phenylpropanoid metabolic process	16
GO:0009737	response to abscisic acid	16
GO:0016129	phytosteroid biosynthetic process	16
GO:0016132	brassinosteroid biosynthetic process	16
GO:0035970	peptidyl-threonine dephosphorylation	16
GO:1901336	lactone biosynthetic process	16
GO:0019748	secondary metabolic process	16
GO:0016128	phytosteroid metabolic process	16
GO:0016131	brassinosteroid metabolic process	16
GO:0120178	steroid hormone biosynthetic process	16
GO:0001667	ameboidal-type cell migration	16
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	16
GO:0007565	female pregnancy	16
GO:0007566	embryo implantation	16
GO:0015768	maltose transport	16
GO:0030592	DNA ADP-ribosylation	16
GO:0030638	polyketide metabolic process	16
GO:0030647	aminoglycoside antibiotic metabolic process	16
GO:0031532	obsolete actin cytoskeleton reorganization	16
GO:0031573	mitotic intra-S DNA damage checkpoint signaling	16
GO:0035652	clathrin-coated vesicle cargo loading	16
GO:0043900	obsolete regulation of multi-organism process	16
GO:0043901	obsolete negative regulation of multi-organism process	16
GO:0044597	daunorubicin metabolic process	16
GO:0044598	doxorubicin metabolic process	16
GO:0060858	vesicle-mediated transport involved in floral organ abscission	16
GO:0061450	trophoblast cell migration	16
GO:0070861	regulation of protein exit from endoplasmic reticulum	16
GO:0070863	positive regulation of protein exit from endoplasmic reticulum	16
GO:0080148	negative regulation of response to water deprivation	16
GO:1901163	regulation of trophoblast cell migration	16
GO:1901164	negative regulation of trophoblast cell migration	16
GO:1902953	positive regulation of ER to Golgi vesicle-mediated transport	16
GO:2000249	obsolete regulation of actin cytoskeleton reorganization	16
GO:0040007	growth	16
GO:0010817	regulation of hormone levels	16
GO:0055072	obsolete iron ion homeostasis	16
GO:0006879	intracellular iron ion homeostasis	16
GO:0009690	cytokinin metabolic process	16
GO:0051193	obsolete regulation of cofactor metabolic process	16
GO:0000209	protein polyubiquitination	16
GO:0006778	porphyrin-containing compound metabolic process	16
GO:0044242	cellular lipid catabolic process	16
GO:1901334	lactone metabolic process	16
GO:0006074	(1->3)-beta-D-glucan metabolic process	16
GO:0006075	(1->3)-beta-D-glucan biosynthetic process	16
GO:0033013	tetrapyrrole metabolic process	16
GO:0006779	porphyrin-containing compound biosynthetic process	16
GO:0000256	allantoin catabolic process	16
GO:0003400	regulation of COPII vesicle coating	16
GO:0007266	Rho protein signal transduction	16
GO:0010271	regulation of chlorophyll catabolic process	16
GO:0010959	regulation of metal ion transport	16
GO:0016121	carotene catabolic process	16
GO:0019427	acetyl-CoA biosynthetic process from acetate	16
GO:0032527	protein exit from endoplasmic reticulum	16
GO:0033120	positive regulation of RNA splicing	16
GO:0034756	regulation of iron ion transport	16
GO:0034757	negative regulation of iron ion transport	16
GO:0035023	regulation of Rho protein signal transduction	16
GO:0036258	multivesicular body assembly	16
GO:0046247	terpene catabolic process	16
GO:0048026	positive regulation of mRNA splicing, via spliceosome	16
GO:0048209	regulation of vesicle targeting, to, from or within Golgi	16
GO:0060628	regulation of ER to Golgi vesicle-mediated transport	16
GO:0070212	protein poly-ADP-ribosylation	16
GO:0070979	protein K11-linked ubiquitination	16
GO:0072684	obsolete mitochondrial tRNA 3'-trailer cleavage, endonucleolytic	16
GO:0080027	response to herbivore	16
GO:0080117	secondary growth	16
GO:0090056	regulation of chlorophyll metabolic process	16
GO:0090113	obsolete regulation of ER to Golgi vesicle-mediated transport by GTP hydrolysis	16
GO:1900425	negative regulation of defense response to bacterium	16
GO:1901404	regulation of tetrapyrrole catabolic process	16
GO:0007264	small GTPase-mediated signal transduction	16
GO:0006626	protein targeting to mitochondrion	16
GO:0008285	negative regulation of cell population proliferation	16
GO:0030150	protein import into mitochondrial matrix	16
GO:0010028	xanthophyll cycle	16
GO:0051291	protein heterooligomerization	16
GO:0070206	protein trimerization	16
GO:0070208	protein heterotrimerization	16
GO:0070592	cell wall polysaccharide biosynthetic process	15
GO:0044038	cell wall macromolecule biosynthetic process	15
GO:0070589	obsolete cellular component macromolecule biosynthetic process	15
GO:0042546	cell wall biogenesis	15
GO:0006531	aspartate metabolic process	15
GO:0009712	catechol-containing compound metabolic process	15
GO:0009713	catechol-containing compound biosynthetic process	15
GO:0009801	cinnamic acid ester metabolic process	15
GO:0009802	cinnamic acid ester biosynthetic process	15
GO:0034627	'de novo' NAD biosynthetic process	15
GO:0034628	'de novo' NAD biosynthetic process from aspartate	15
GO:0046189	phenol-containing compound biosynthetic process	15
GO:0051176	positive regulation of sulfur metabolic process	15
GO:0090431	alkyl caffeate ester biosynthetic process	15
GO:1903825	organic acid transmembrane transport	15
GO:1905039	carboxylic acid transmembrane transport	15
GO:0045492	xylan biosynthetic process	15
GO:0010383	cell wall polysaccharide metabolic process	15
GO:0071702	obsolete organic substance transport	15
GO:0009063	amino acid catabolic process	15
GO:0015887	pantothenate transmembrane transport	15
GO:0032963	collagen metabolic process	15
GO:0098717	pantothenate import across plasma membrane	15
GO:0043412	macromolecule modification	15
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	15
GO:0016125	sterol metabolic process	15
GO:0045489	pectin biosynthetic process	15
GO:0032469	endoplasmic reticulum calcium ion homeostasis	15
GO:0031667	response to nutrient levels	15
GO:0009991	obsolete response to extracellular stimulus	15
GO:0044275	obsolete cellular carbohydrate catabolic process	15
GO:0009251	glucan catabolic process	15
GO:0044247	obsolete cellular polysaccharide catabolic process	15
GO:0006692	prostanoid metabolic process	15
GO:0006693	prostaglandin metabolic process	15
GO:0033559	unsaturated fatty acid metabolic process	15
GO:0009553	embryo sac development	15
GO:0048468	cell development	15
GO:0000304	response to singlet oxygen	15
GO:0009827	plant-type cell wall modification	15
GO:0010343	singlet oxygen-mediated programmed cell death	15
GO:0071452	cellular response to singlet oxygen	15
GO:0097468	programmed cell death in response to reactive oxygen species	15
GO:0006220	pyrimidine nucleotide metabolic process	15
GO:0006221	pyrimidine nucleotide biosynthetic process	15
GO:0050803	regulation of synapse structure or activity	15
GO:0050807	regulation of synapse organization	15
GO:0050808	synapse organization	15
GO:0099173	postsynapse organization	15
GO:0099175	regulation of postsynapse organization	15
GO:0007163	establishment or maintenance of cell polarity	15
GO:0007019	microtubule depolymerization	15
GO:0034475	U4 snRNA 3'-end processing	15
GO:0071028	nuclear mRNA surveillance	15
GO:0071051	poly(A)-dependent snoRNA 3'-end processing	15
GO:0031126	sno(s)RNA 3'-end processing	15
GO:0071025	RNA surveillance	15
GO:0071027	nuclear RNA surveillance	15
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	15
GO:0010558	negative regulation of macromolecule biosynthetic process	15
GO:2000113	obsolete negative regulation of cellular macromolecule biosynthetic process	15
GO:0009890	negative regulation of biosynthetic process	15
GO:0031327	negative regulation of cellular biosynthetic process	15
GO:0006015	5-phosphoribose 1-diphosphate biosynthetic process	15
GO:0006063	uronic acid metabolic process	15
GO:0006858	extracellular transport	15
GO:0016259	selenocysteine metabolic process	15
GO:0016260	selenocysteine biosynthetic process	15
GO:0019586	galacturonate metabolic process	15
GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	15
GO:0032482	Rab protein signal transduction	15
GO:0032483	regulation of Rab protein signal transduction	15
GO:0035247	peptidyl-arginine omega-N-methylation	15
GO:0046391	5-phosphoribose 1-diphosphate metabolic process	15
GO:0046396	D-galacturonate metabolic process	15
GO:0050688	regulation of defense response to virus	15
GO:0097056	obsolete selenocysteinyl-tRNA(Sec) biosynthetic process	15
GO:1990428	miRNA transport	15
GO:0040029	epigenetic regulation of gene expression	15
GO:0000105	L-histidine biosynthetic process	15
GO:0006547	L-histidine metabolic process	15
GO:0052803	imidazole-containing compound metabolic process	15
GO:0031507	heterochromatin formation	15
GO:0034401	obsolete chromatin organization involved in regulation of transcription	15
GO:0045814	negative regulation of gene expression, epigenetic	15
GO:0070828	heterochromatin organization	15
GO:0097549	obsolete chromatin organization involved in negative regulation of transcription	15
GO:0010235	guard mother cell cytokinesis	15
GO:0045739	positive regulation of DNA repair	15
GO:0046443	FAD metabolic process	15
GO:2001022	obsolete positive regulation of response to DNA damage stimulus	15
GO:0006891	intra-Golgi vesicle-mediated transport	15
GO:0016926	protein desumoylation	15
GO:0016075	rRNA catabolic process	15
GO:0006621	protein retention in ER lumen	15
GO:0001522	pseudouridine synthesis	14
GO:0019323	pentose catabolic process	14
GO:0042843	D-xylose catabolic process	14
GO:0001523	retinoid metabolic process	14
GO:0046365	monosaccharide catabolic process	14
GO:0007033	vacuole organization	14
GO:0001503	ossification	14
GO:0002244	hematopoietic progenitor cell differentiation	14
GO:0002367	cytokine production involved in immune response	14
GO:0002371	dendritic cell cytokine production	14
GO:0002372	myeloid dendritic cell cytokine production	14
GO:0002444	myeloid leukocyte mediated immunity	14
GO:0002718	regulation of cytokine production involved in immune response	14
GO:0002720	positive regulation of cytokine production involved in immune response	14
GO:0002730	regulation of dendritic cell cytokine production	14
GO:0002732	positive regulation of dendritic cell cytokine production	14
GO:0002733	regulation of myeloid dendritic cell cytokine production	14
GO:0002735	positive regulation of myeloid dendritic cell cytokine production	14
GO:0002886	regulation of myeloid leukocyte mediated immunity	14
GO:0002888	positive regulation of myeloid leukocyte mediated immunity	14
GO:0007283	spermatogenesis	14
GO:0007507	heart development	14
GO:0008298	intracellular mRNA localization	14
GO:0010002	cardioblast differentiation	14
GO:0010770	positive regulation of cell morphogenesis	14
GO:0016358	dendrite development	14
GO:0031442	positive regulation of mRNA 3'-end processing	14
GO:0032607	interferon-alpha production	14
GO:0032647	regulation of interferon-alpha production	14
GO:0032727	positive regulation of interferon-alpha production	14
GO:0032990	obsolete cell part morphogenesis	14
GO:0035051	cardiocyte differentiation	14
GO:0044806	G-quadruplex DNA unwinding	14
GO:0048667	cell morphogenesis involved in neuron differentiation	14
GO:0048812	neuron projection morphogenesis	14
GO:0048813	dendrite morphogenesis	14
GO:0048814	regulation of dendrite morphogenesis	14
GO:0048858	cell projection morphogenesis	14
GO:0048863	stem cell differentiation	14
GO:0050773	regulation of dendrite development	14
GO:0050775	positive regulation of dendrite morphogenesis	14
GO:0051890	regulation of cardioblast differentiation	14
GO:0051891	positive regulation of cardioblast differentiation	14
GO:0060996	dendritic spine development	14
GO:0060997	dendritic spine morphogenesis	14
GO:0060998	regulation of dendritic spine development	14
GO:0060999	positive regulation of dendritic spine development	14
GO:0061001	regulation of dendritic spine morphogenesis	14
GO:0061003	positive regulation of dendritic spine morphogenesis	14
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	14
GO:0061082	myeloid leukocyte cytokine production	14
GO:0061158	3'-UTR-mediated mRNA destabilization	14
GO:0090669	telomerase RNA stabilization	14
GO:0120039	plasma membrane bounded cell projection morphogenesis	14
GO:1900006	positive regulation of dendrite development	14
GO:1900151	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	14
GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	14
GO:1901532	regulation of hematopoietic progenitor cell differentiation	14
GO:1901534	positive regulation of hematopoietic progenitor cell differentiation	14
GO:1903706	regulation of hemopoiesis	14
GO:1903708	positive regulation of hemopoiesis	14
GO:1903842	response to arsenite ion	14
GO:1903843	cellular response to arsenite ion	14
GO:1904580	regulation of intracellular mRNA localization	14
GO:1904582	positive regulation of intracellular mRNA localization	14
GO:1905207	regulation of cardiocyte differentiation	14
GO:1905209	positive regulation of cardiocyte differentiation	14
GO:2000736	regulation of stem cell differentiation	14
GO:2000738	positive regulation of stem cell differentiation	14
GO:0022604	regulation of cell morphogenesis	14
GO:0001819	positive regulation of cytokine production	14
GO:0002440	production of molecular mediator of immune response	14
GO:0002443	leukocyte mediated immunity	14
GO:0002699	positive regulation of immune effector process	14
GO:0002700	regulation of production of molecular mediator of immune response	14
GO:0002702	positive regulation of production of molecular mediator of immune response	14
GO:0002703	regulation of leukocyte mediated immunity	14
GO:0002705	positive regulation of leukocyte mediated immunity	14
GO:0007249	canonical NF-kappaB signal transduction	14
GO:0010264	myo-inositol hexakisphosphate biosynthetic process	14
GO:0010769	obsolete regulation of cell morphogenesis involved in differentiation	14
GO:0032206	positive regulation of telomere maintenance	14
GO:0032479	regulation of type I interferon production	14
GO:0032481	positive regulation of type I interferon production	14
GO:0032606	type I interferon production	14
GO:0032958	inositol phosphate biosynthetic process	14
GO:0033517	myo-inositol hexakisphosphate metabolic process	14
GO:0043122	regulation of canonical NF-kappaB signal transduction	14
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	14
GO:0043330	response to exogenous dsRNA	14
GO:0043331	response to dsRNA	14
GO:0045995	regulation of embryonic development	14
GO:0071243	cellular response to arsenic-containing substance	14
GO:0072359	circulatory system development	14
GO:1904358	positive regulation of telomere maintenance via telomere lengthening	14
GO:0001816	cytokine production	14
GO:0001817	regulation of cytokine production	14
GO:0002697	regulation of immune effector process	14
GO:0008645	hexose transmembrane transport	14
GO:0031344	regulation of cell projection organization	14
GO:0050685	positive regulation of mRNA processing	14
GO:0051513	regulation of monopolar cell growth	14
GO:0060284	regulation of cell development	14
GO:0090228	positive regulation of red or far-red light signaling pathway	14
GO:0120035	regulation of plasma membrane bounded cell projection organization	14
GO:0031509	subtelomeric heterochromatin formation	14
GO:0042814	monopolar cell growth	14
GO:0098532	obsolete histone H3-K27 trimethylation	14
GO:0090558	plant epidermis development	14
GO:0006666	3-keto-sphinganine metabolic process	14
GO:0006665	sphingolipid metabolic process	14
GO:0030148	sphingolipid biosynthetic process	14
GO:0007417	central nervous system development	14
GO:0007420	brain development	14
GO:0060322	head development	14
GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	14
GO:0000914	phragmoplast assembly	14
GO:1902407	assembly of actomyosin apparatus involved in mitotic cytokinesis	14
GO:0000281	mitotic cytokinesis	14
GO:0010239	chloroplast mRNA processing	14
GO:0061640	cytoskeleton-dependent cytokinesis	14
GO:0034655	nucleobase-containing compound catabolic process	14
GO:0031397	negative regulation of protein ubiquitination	13
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	13
GO:0006657	CDP-choline pathway	13
GO:0010167	response to nitrate	13
GO:0015706	nitrate transmembrane transport	13
GO:0043137	DNA replication, removal of RNA primer	13
GO:1902025	nitrate import	13
GO:0097053	L-kynurenine catabolic process	13
GO:0090110	COPII-coated vesicle cargo loading	13
GO:0035459	vesicle cargo loading	13
GO:0006420	arginyl-tRNA aminoacylation	13
GO:2000012	regulation of auxin polar transport	13
GO:0009939	positive regulation of gibberellic acid mediated signaling pathway	13
GO:0006544	glycine metabolic process	12
GO:0071478	cellular response to radiation	12
GO:0071596	ubiquitin-dependent protein catabolic process via the N-end rule pathway	12
GO:0032103	positive regulation of response to external stimulus	12
GO:0046785	microtubule polymerization	12
GO:0042572	retinol metabolic process	12
GO:0080006	internode patterning	12
GO:0042176	regulation of protein catabolic process	12
GO:0006354	DNA-templated transcription elongation	12
GO:0031124	mRNA 3'-end processing	12
GO:0006821	chloride transport	12
GO:1902476	chloride transmembrane transport	12
GO:0009395	phospholipid catabolic process	12
GO:0000491	small nucleolar ribonucleoprotein complex assembly	12
GO:0000492	box C/D snoRNP assembly	12
GO:0071322	cellular response to carbohydrate stimulus	12
GO:0051639	actin filament network formation	12
GO:0090503	obsolete RNA phosphodiester bond hydrolysis, exonucleolytic	12
GO:0006182	cGMP biosynthetic process	12
GO:0009187	cyclic nucleotide metabolic process	12
GO:0009190	cyclic nucleotide biosynthetic process	12
GO:0046068	cGMP metabolic process	12
GO:0052652	cyclic purine nucleotide metabolic process	12
GO:0034097	response to cytokine	12
GO:0071345	cellular response to cytokine stimulus	12
GO:0016108	tetraterpenoid metabolic process	12
GO:0016116	carotenoid metabolic process	12
GO:0046352	disaccharide catabolic process	12
GO:0009313	oligosaccharide catabolic process	12
GO:0009092	homoserine metabolic process	12
GO:0006893	Golgi to plasma membrane transport	12
GO:0097190	apoptotic signaling pathway	12
GO:0070932	obsolete histone H3 deacetylation	12
GO:0080037	negative regulation of cytokinin-activated signaling pathway	12
GO:1990619	obsolete histone H3-K9 deacetylation	12
GO:0042364	water-soluble vitamin biosynthetic process	12
GO:0009686	gibberellin biosynthetic process	12
GO:0006067	ethanol metabolic process	12
GO:0051211	anisotropic cell growth	12
GO:0010466	negative regulation of peptidase activity	11
GO:0010951	negative regulation of endopeptidase activity	11
GO:0045861	negative regulation of proteolysis	11
GO:0052548	regulation of endopeptidase activity	11
GO:0052547	regulation of peptidase activity	11
GO:0031324	negative regulation of cellular metabolic process	11
GO:0010449	root meristem growth	11
GO:0010082	regulation of root meristem growth	11
GO:0032259	methylation	11
GO:0016101	diterpenoid metabolic process	11
GO:0042136	obsolete neurotransmitter biosynthetic process	11
GO:0035999	tetrahydrofolate interconversion	11
GO:0016102	diterpenoid biosynthetic process	11
GO:0034250	positive regulation of amide metabolic process	11
GO:0050826	response to freezing	11
GO:0000388	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	11
GO:0000393	spliceosomal conformational changes to generate catalytic conformation	11
GO:0005985	sucrose metabolic process	11
GO:0006526	arginine biosynthetic process	11
GO:0006525	arginine metabolic process	11
GO:0030245	cellulose catabolic process	11
GO:0051275	beta-glucan catabolic process	11
GO:0007020	microtubule nucleation	11
GO:0009311	oligosaccharide metabolic process	11
GO:0009235	cobalamin metabolic process	11
GO:0009236	cobalamin biosynthetic process	11
GO:0009963	positive regulation of flavonoid biosynthetic process	11
GO:0031221	arabinan metabolic process	11
GO:0035884	arabinan biosynthetic process	11
GO:0097320	plasma membrane tubulation	11
GO:1903525	regulation of membrane tubulation	11
GO:1903527	positive regulation of membrane tubulation	11
GO:1903729	regulation of plasma membrane organization	11
GO:0033554	cellular response to stress	11
GO:0005984	disaccharide metabolic process	11
GO:0000919	cell plate assembly	11
GO:0009920	cell plate formation involved in plant-type cell wall biogenesis	11
GO:0019478	D-amino acid catabolic process	11
GO:0070841	inclusion body assembly	11
GO:0090083	regulation of inclusion body assembly	11
GO:0090084	negative regulation of inclusion body assembly	11
GO:0097201	obsolete negative regulation of transcription from RNA polymerase II promoter in response to stress	11
GO:2000904	regulation of starch metabolic process	11
GO:1901605	alpha-amino acid metabolic process	11
GO:0009084	glutamine family amino acid biosynthetic process	11
GO:0032781	positive regulation of ATP-dependent activity	11
GO:0043618	obsolete regulation of transcription from RNA polymerase II promoter in response to stress	11
GO:0043620	obsolete regulation of DNA-templated transcription in response to stress	11
GO:0006591	ornithine metabolic process	11
GO:0009237	siderophore metabolic process	11
GO:0019290	siderophore biosynthetic process	11
GO:1903189	glyoxal metabolic process	11
GO:0019321	pentose metabolic process	11
GO:0009832	plant-type cell wall biogenesis	11
GO:0017001	antibiotic catabolic process	11
GO:0032365	intracellular lipid transport	11
GO:0034196	acylglycerol transport	11
GO:1901965	endoplasmic reticulum to chloroplast transport	11
GO:1990052	ER to chloroplast lipid transport	11
GO:0042352	GDP-L-fucose salvage	11
GO:0006739	NADP metabolic process	11
GO:0072330	monocarboxylic acid biosynthetic process	11
GO:0010200	response to chitin	11
GO:0010026	trichome differentiation	11
GO:0048194	Golgi vesicle budding	11
GO:0090114	COPII-coated vesicle budding	11
GO:0006900	vesicle budding from membrane	11
GO:2000067	regulation of root morphogenesis	11
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	11
GO:0008380	RNA splicing	11
GO:0009743	response to carbohydrate	11
GO:0006004	fucose metabolic process	11
GO:0046834	lipid phosphorylation	11
GO:0009718	anthocyanin-containing compound biosynthetic process	11
GO:0003016	respiratory system process	11
GO:0007585	respiratory gaseous exchange by respiratory system	11
GO:0019388	galactose catabolic process	11
GO:0033499	galactose catabolic process via UDP-galactose	11
GO:0043576	regulation of respiratory gaseous exchange	11
GO:0044065	regulation of respiratory system process	11
GO:0062125	regulation of mitochondrial gene expression	11
GO:0070129	regulation of mitochondrial translation	11
GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	11
GO:0070987	error-free translesion synthesis	11
GO:0071988	protein localization to spindle pole body	11
GO:1902440	protein localization to mitotic spindle pole body	11
GO:1905508	protein localization to microtubule organizing center	11
GO:0000375	RNA splicing, via transesterification reactions	11
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	11
GO:0006672	ceramide metabolic process	11
GO:0043067	regulation of programmed cell death	11
GO:0000398	mRNA splicing, via spliceosome	11
GO:0000395	mRNA 5'-splice site recognition	11
GO:0036369	obsolete transcription factor catabolic process	11
GO:1901483	obsolete regulation of transcription factor catabolic process	11
GO:1901485	obsolete positive regulation of transcription factor catabolic process	11
GO:0000070	mitotic sister chromatid segregation	11
GO:0010224	response to UV-B	11
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	11
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	11
GO:0019805	quinolinate biosynthetic process	11
GO:0034337	RNA folding	11
GO:0044057	regulation of system process	11
GO:0046874	quinolinate metabolic process	11
GO:0071555	cell wall organization	11
GO:0045229	external encapsulating structure organization	11
GO:0015936	coenzyme A metabolic process	11
