GO.ID	Name	Frequency
GO:0000349	generation of catalytic spliceosome for first transesterification step	1038
GO:0006335	DNA replication-dependent chromatin assembly	1038
GO:0009969	xyloglucan biosynthetic process	1038
GO:0042866	pyruvate biosynthetic process	1038
GO:0046437	D-amino acid biosynthetic process	1038
GO:0070179	D-serine biosynthetic process	1038
GO:0071326	cellular response to monosaccharide stimulus	1038
GO:0071331	cellular response to hexose stimulus	1038
GO:0071333	cellular response to glucose stimulus	1038
GO:0034655	nucleobase-containing compound catabolic process	1035
GO:0034656	nucleobase-containing small molecule catabolic process	1035
GO:0046785	microtubule polymerization	1034
GO:0006152	purine nucleoside catabolic process	1034
GO:0009164	nucleoside catabolic process	1034
GO:0043457	regulation of cellular respiration	1029
GO:0010501	RNA secondary structure unwinding	1027
GO:0009888	tissue development	1027
GO:0044264	obsolete cellular polysaccharide metabolic process	1018
GO:2000067	regulation of root morphogenesis	1017
GO:0070370	cellular heat acclimation	1015
GO:0006353	DNA-templated transcription termination	1012
GO:0045489	pectin biosynthetic process	1011
GO:0033559	unsaturated fatty acid metabolic process	1004
GO:0016109	tetraterpenoid biosynthetic process	1003
GO:0016117	carotenoid biosynthetic process	1003
GO:0051270	obsolete regulation of cellular component movement	1003
GO:0006729	tetrahydrobiopterin biosynthetic process	1002
GO:0046146	tetrahydrobiopterin metabolic process	1002
GO:0007009	plasma membrane organization	998
GO:0052314	phytoalexin metabolic process	993
GO:0052315	phytoalexin biosynthetic process	993
GO:0006220	pyrimidine nucleotide metabolic process	991
GO:0006221	pyrimidine nucleotide biosynthetic process	991
GO:0035195	miRNA-mediated post-transcriptional gene silencing	989
GO:0051501	diterpene phytoalexin metabolic process	989
GO:0051502	diterpene phytoalexin biosynthetic process	989
GO:1903578	regulation of ATP metabolic process	989
GO:0006880	intracellular sequestering of iron ion	987
GO:0097577	sequestering of iron ion	987
GO:0051238	sequestering of metal ion	987
GO:0046459	short-chain fatty acid metabolic process	986
GO:0015940	pantothenate biosynthetic process	984
GO:0051259	protein complex oligomerization	983
GO:0007264	small GTPase-mediated signal transduction	983
GO:0009712	catechol-containing compound metabolic process	977
GO:0009713	catechol-containing compound biosynthetic process	977
GO:0009801	cinnamic acid ester metabolic process	977
GO:0009802	cinnamic acid ester biosynthetic process	977
GO:0090431	alkyl caffeate ester biosynthetic process	977
GO:0010119	regulation of stomatal movement	973
GO:0045717	negative regulation of fatty acid biosynthetic process	969
GO:0042176	regulation of protein catabolic process	968
GO:1990641	response to iron ion starvation	967
GO:0002082	regulation of oxidative phosphorylation	964
GO:0007610	behavior	964
GO:0007626	locomotory behavior	964
GO:0008344	adult locomotory behavior	964
GO:0030534	adult behavior	964
GO:0010200	response to chitin	963
GO:0006147	guanine catabolic process	963
GO:0046098	guanine metabolic process	963
GO:1903580	positive regulation of ATP metabolic process	958
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway	955
GO:0051289	protein homotetramerization	954
GO:0046834	lipid phosphorylation	952
GO:0009926	auxin polar transport	952
GO:0009257	10-formyltetrahydrofolate biosynthetic process	951
GO:0032197	retrotransposition	951
GO:0033119	negative regulation of RNA splicing	951
GO:0048025	negative regulation of mRNA splicing, via spliceosome	951
GO:0090239	obsolete regulation of histone H4 acetylation	951
GO:0090241	obsolete negative regulation of histone H4 acetylation	951
GO:0009256	10-formyltetrahydrofolate metabolic process	951
GO:0051574	obsolete positive regulation of histone H3-K9 methylation	951
GO:0006390	mitochondrial transcription	951
GO:0009063	amino acid catabolic process	950
GO:0046578	regulation of Ras protein signal transduction	947
GO:0051056	regulation of small GTPase mediated signal transduction	947
GO:0007265	Ras protein signal transduction	947
GO:0016125	sterol metabolic process	946
GO:0048871	multicellular organismal-level homeostasis	944
GO:0009861	jasmonic acid and ethylene-dependent systemic resistance	944
GO:0006915	apoptotic process	943
GO:0019218	regulation of steroid metabolic process	937
GO:0050810	regulation of steroid biosynthetic process	937
GO:0019405	alditol catabolic process	935
GO:0019563	glycerol catabolic process	935
GO:0002165	instar larval or pupal development	933
GO:0003015	heart process	933
GO:0007553	regulation of ecdysteroid metabolic process	933
GO:0007554	regulation of ecdysteroid biosynthetic process	933
GO:0008016	regulation of heart contraction	933
GO:0008340	determination of adult lifespan	933
GO:0010893	positive regulation of steroid biosynthetic process	933
GO:0015759	beta-glucoside transport	933
GO:0019896	axonal transport of mitochondrion	933
GO:0033510	luteolin metabolic process	933
GO:0033511	luteolin biosynthetic process	933
GO:0034643	establishment of mitochondrion localization, microtubule-mediated	933
GO:0042946	glucoside transport	933
GO:0042948	salicin transport	933
GO:0045455	ecdysteroid metabolic process	933
GO:0045456	ecdysteroid biosynthetic process	933
GO:0045823	positive regulation of heart contraction	933
GO:0045940	positive regulation of steroid metabolic process	933
GO:0045966	positive regulation of ecdysteroid metabolic process	933
GO:0045998	positive regulation of ecdysteroid biosynthetic process	933
GO:0047497	mitochondrion transport along microtubule	933
GO:0051646	mitochondrion localization	933
GO:0051654	establishment of mitochondrion localization	933
GO:0051881	regulation of mitochondrial membrane potential	933
GO:0060047	heart contraction	933
GO:0090030	regulation of steroid hormone biosynthetic process	933
GO:0090031	positive regulation of steroid hormone biosynthetic process	933
GO:0090071	negative regulation of ribosome biogenesis	933
GO:1901656	glycoside transport	933
GO:1901857	positive regulation of cellular respiration	933
GO:1903522	regulation of blood circulation	933
GO:1903524	positive regulation of blood circulation	933
GO:1903715	regulation of aerobic respiration	933
GO:1903862	positive regulation of oxidative phosphorylation	933
GO:0010566	regulation of ketone biosynthetic process	933
GO:0046886	positive regulation of hormone biosynthetic process	933
GO:0062055	photosynthetic state transition	933
GO:0072384	organelle transport along microtubule	933
GO:0009799	specification of symmetry	931
GO:0009855	determination of bilateral symmetry	931
GO:0009953	dorsal/ventral pattern formation	931
GO:0048262	determination of dorsal/ventral asymmetry	931
GO:0006007	glucose catabolic process	929
GO:0042450	arginine biosynthetic process via ornithine	925
GO:0006368	transcription elongation by RNA polymerase II	919
GO:0000380	alternative mRNA splicing, via spliceosome	918
GO:0030334	regulation of cell migration	917
GO:0030336	negative regulation of cell migration	917
GO:0040013	negative regulation of locomotion	917
GO:0051271	obsolete negative regulation of cellular component movement	917
GO:2000146	negative regulation of cell motility	917
GO:0040012	regulation of locomotion	917
GO:2000145	regulation of cell motility	917
GO:0042780	tRNA 3'-end processing	913
GO:0030150	protein import into mitochondrial matrix	912
GO:0009832	plant-type cell wall biogenesis	910
GO:0051554	flavonol metabolic process	908
GO:0051555	flavonol biosynthetic process	908
GO:0051606	detection of stimulus	905
GO:1902533	positive regulation of intracellular signal transduction	905
GO:0014812	muscle cell migration	904
GO:0014909	smooth muscle cell migration	904
GO:0014910	regulation of smooth muscle cell migration	904
GO:0014912	negative regulation of smooth muscle cell migration	904
GO:0051591	response to cAMP	904
GO:0071320	cellular response to cAMP	904
GO:0097698	telomere maintenance via base-excision repair	904
GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	904
GO:1902808	positive regulation of cell cycle G1/S phase transition	904
GO:0090693	plant organ senescence	900
GO:0001523	retinoid metabolic process	900
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	898
GO:0031102	neuron projection regeneration	898
GO:0031103	axon regeneration	898
GO:0048678	response to axon injury	898
GO:0048679	regulation of axon regeneration	898
GO:0048680	positive regulation of axon regeneration	898
GO:0061564	axon development	898
GO:0070570	regulation of neuron projection regeneration	898
GO:0070572	positive regulation of neuron projection regeneration	898
GO:1903036	positive regulation of response to wounding	898
GO:0009308	amine metabolic process	897
GO:0001894	tissue homeostasis	896
GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	896
GO:0035247	peptidyl-arginine omega-N-methylation	896
GO:0015706	nitrate transmembrane transport	895
GO:1902025	nitrate import	895
GO:0019509	L-methionine salvage from methylthioadenosine	891
GO:0043102	amino acid salvage	891
GO:0071267	L-methionine salvage	891
GO:0006999	nuclear pore organization	890
GO:0090058	metaxylem development	889
GO:0007586	digestion	886
GO:0006264	mitochondrial DNA replication	885
GO:0006735	NADH regeneration	885
GO:0007589	body fluid secretion	885
GO:0010366	negative regulation of ethylene biosynthetic process	885
GO:0019221	cytokine-mediated signaling pathway	885
GO:0019605	butyrate metabolic process	885
GO:0022600	digestive system process	885
GO:0030157	pancreatic juice secretion	885
GO:0030335	positive regulation of cell migration	885
GO:0031336	negative regulation of sulfur amino acid metabolic process	885
GO:0031960	response to corticosteroid	885
GO:0032410	negative regulation of transporter activity	885
GO:0032413	negative regulation of ion transmembrane transporter activity	885
GO:0032891	negative regulation of organic acid transport	885
GO:0032941	secretion by tissue	885
GO:0033239	negative regulation of amine metabolic process	885
GO:0034763	negative regulation of transmembrane transport	885
GO:0034766	negative regulation of monoatomic ion transmembrane transport	885
GO:0036228	protein localization to nuclear inner membrane	885
GO:0036438	maintenance of lens transparency	885
GO:0038146	chemokine (C-X-C motif) ligand 12 signaling pathway	885
GO:0044058	regulation of digestive system process	885
GO:0045763	negative regulation of cellular amino acid metabolic process	885
GO:0050878	regulation of body fluid levels	885
GO:0051096	positive regulation of helicase activity	885
GO:0051175	negative regulation of sulfur metabolic process	885
GO:0051385	response to mineralocorticoid	885
GO:0060457	negative regulation of digestive system process	885
GO:0061620	glycolytic process through glucose-6-phosphate	885
GO:0061621	canonical glycolysis	885
GO:0061718	glucose catabolic process to pyruvate	885
GO:0070098	chemokine-mediated signaling pathway	885
GO:0090186	regulation of pancreatic juice secretion	885
GO:0090188	negative regulation of pancreatic juice secretion	885
GO:0090435	protein localization to nuclear envelope	885
GO:1900909	negative regulation of olefin metabolic process	885
GO:1900912	negative regulation of olefin biosynthetic process	885
GO:1903792	negative regulation of monoatomic anion transport	885
GO:1903960	negative regulation of anion transmembrane transport	885
GO:1904044	response to aldosterone	885
GO:1905407	regulation of creatine transmembrane transporter activity	885
GO:1905408	negative regulation of creatine transmembrane transporter activity	885
GO:1990868	response to chemokine	885
GO:1990869	cellular response to chemokine	885
GO:2001024	negative regulation of response to drug	885
GO:0015012	heparan sulfate proteoglycan biosynthetic process	885
GO:0015015	heparan sulfate proteoglycan biosynthetic process, enzymatic modification	885
GO:0030166	proteoglycan biosynthetic process	885
GO:0030201	heparan sulfate proteoglycan metabolic process	885
GO:0040017	positive regulation of locomotion	885
GO:0051048	negative regulation of secretion	885
GO:0051272	obsolete positive regulation of cellular component movement	885
GO:1901654	response to ketone	885
GO:2000147	positive regulation of cell motility	885
GO:0051639	actin filament network formation	878
GO:0080038	positive regulation of cytokinin-activated signaling pathway	872
GO:0009838	abscission	867
GO:0009134	nucleoside diphosphate catabolic process	866
GO:0032350	regulation of hormone metabolic process	865
GO:0006446	regulation of translational initiation	863
GO:0043137	DNA replication, removal of RNA primer	860
GO:0016108	tetraterpenoid metabolic process	859
GO:0016116	carotenoid metabolic process	859
GO:0010430	fatty acid omega-oxidation	859
GO:0032465	regulation of cytokinesis	858
GO:0010235	guard mother cell cytokinesis	856
GO:0090306	meiotic spindle assembly	854
GO:0000212	meiotic spindle organization	854
GO:0009718	anthocyanin-containing compound biosynthetic process	851
GO:0046189	phenol-containing compound biosynthetic process	850
GO:0000304	response to singlet oxygen	847
GO:0010343	singlet oxygen-mediated programmed cell death	847
GO:0071452	cellular response to singlet oxygen	847
GO:0097468	programmed cell death in response to reactive oxygen species	847
GO:0010105	negative regulation of ethylene-activated signaling pathway	845
GO:0070298	negative regulation of phosphorelay signal transduction system	845
GO:0015837	amine transport	843
GO:0032973	amino acid export across plasma membrane	843
GO:0051952	regulation of amine transport	843
GO:0051955	regulation of amino acid transport	843
GO:0080143	regulation of amino acid export	843
GO:1903789	regulation of amino acid transmembrane transport	843
GO:0032890	regulation of organic acid transport	843
GO:0044281	small molecule metabolic process	843
GO:0016259	selenocysteine metabolic process	840
GO:0016260	selenocysteine biosynthetic process	840
GO:0097056	obsolete selenocysteinyl-tRNA(Sec) biosynthetic process	840
GO:0000070	mitotic sister chromatid segregation	838
GO:0032482	Rab protein signal transduction	837
GO:0032483	regulation of Rab protein signal transduction	837
GO:0032106	obsolete positive regulation of response to extracellular stimulus	836
GO:0032109	positive regulation of response to nutrient levels	836
GO:0080040	positive regulation of cellular response to phosphate starvation	836
GO:0140255	regulation of cellular response to phosphate starvation	836
GO:0051211	anisotropic cell growth	825
GO:0045005	DNA-templated DNA replication maintenance of fidelity	818
GO:0010026	trichome differentiation	818
GO:0007267	cell-cell signaling	814
GO:0032103	positive regulation of response to external stimulus	813
GO:0048497	maintenance of floral organ identity	812
GO:0090700	maintenance of plant organ identity	812
GO:0008285	negative regulation of cell population proliferation	809
GO:0006526	arginine biosynthetic process	807
GO:0006525	arginine metabolic process	807
GO:0009903	chloroplast avoidance movement	805
GO:0006631	fatty acid metabolic process	805
GO:0072528	pyrimidine-containing compound biosynthetic process	799
GO:0032418	lysosome localization	797
GO:0051657	maintenance of organelle location	797
GO:1990849	vacuolar localization	797
GO:0042572	retinol metabolic process	797
GO:0050688	regulation of defense response to virus	797
GO:0048316	seed development	794
GO:1990428	miRNA transport	792
GO:0140115	export across plasma membrane	791
GO:0048869	cellular developmental process	791
GO:0090229	negative regulation of red or far-red light signaling pathway	789
GO:0045739	positive regulation of DNA repair	787
GO:2001022	obsolete positive regulation of response to DNA damage stimulus	787
GO:0006011	UDP-glucose metabolic process	786
GO:0006233	dTDP biosynthetic process	786
GO:0009186	deoxyribonucleoside diphosphate metabolic process	786
GO:0009189	deoxyribonucleoside diphosphate biosynthetic process	786
GO:0009196	pyrimidine deoxyribonucleoside diphosphate metabolic process	786
GO:0009197	pyrimidine deoxyribonucleoside diphosphate biosynthetic process	786
GO:0046072	dTDP metabolic process	786
GO:0006913	nucleocytoplasmic transport	786
GO:0051169	nuclear transport	786
GO:0030245	cellulose catabolic process	786
GO:0051275	beta-glucan catabolic process	786
GO:0062013	positive regulation of small molecule metabolic process	785
GO:0072527	pyrimidine-containing compound metabolic process	785
GO:0010154	fruit development	785
GO:0006015	5-phosphoribose 1-diphosphate biosynthetic process	778
GO:0006063	uronic acid metabolic process	778
GO:0006858	extracellular transport	778
GO:0019586	galacturonate metabolic process	778
GO:0046391	5-phosphoribose 1-diphosphate metabolic process	778
GO:0046396	D-galacturonate metabolic process	778
GO:0046443	FAD metabolic process	778
GO:0098542	defense response to other organism	773
GO:0031126	sno(s)RNA 3'-end processing	773
GO:1900424	regulation of defense response to bacterium	767
GO:0034475	U4 snRNA 3'-end processing	764
GO:0071028	nuclear mRNA surveillance	764
GO:0071027	nuclear RNA surveillance	764
GO:0045926	negative regulation of growth	763
GO:0019310	inositol catabolic process	763
GO:0010363	regulation of plant-type hypersensitive response	762
GO:0010929	positive regulation of auxin mediated signaling pathway	762
GO:0071051	poly(A)-dependent snoRNA 3'-end processing	762
GO:0008653	lipopolysaccharide metabolic process	761
GO:0009103	lipopolysaccharide biosynthetic process	761
GO:0033467	CMP-keto-3-deoxy-D-manno-octulosonic acid metabolic process	761
GO:0033468	CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process	761
GO:0006692	prostanoid metabolic process	757
GO:0006693	prostaglandin metabolic process	757
GO:0061158	3'-UTR-mediated mRNA destabilization	757
GO:2000736	regulation of stem cell differentiation	757
GO:2000738	positive regulation of stem cell differentiation	757
GO:1901605	alpha-amino acid metabolic process	754
GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	754
GO:0009301	snRNA transcription	751
GO:0042796	snRNA transcription by RNA polymerase III	751
GO:0050992	dimethylallyl diphosphate biosynthetic process	749
GO:0050993	dimethylallyl diphosphate metabolic process	749
GO:0016487	farnesol metabolic process	748
GO:0002097	tRNA wobble base modification	746
GO:0043067	regulation of programmed cell death	745
GO:0019323	pentose catabolic process	742
GO:1904668	positive regulation of ubiquitin protein ligase activity	741
GO:0006723	cuticle hydrocarbon biosynthetic process	741
GO:0080134	regulation of response to stress	738
GO:0051168	nuclear export	738
GO:0010150	leaf senescence	736
GO:0006657	CDP-choline pathway	735
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	735
GO:0051176	positive regulation of sulfur metabolic process	734
GO:0006531	aspartate metabolic process	733
GO:0046148	pigment biosynthetic process	732
GO:0034627	'de novo' NAD biosynthetic process	730
GO:0034628	'de novo' NAD biosynthetic process from aspartate	730
GO:0015887	pantothenate transmembrane transport	730
GO:0098717	pantothenate import across plasma membrane	730
GO:0070085	glycosylation	729
GO:0002098	tRNA wobble uridine modification	727
GO:0048580	regulation of post-embryonic development	726
GO:0034051	negative regulation of plant-type hypersensitive response	725
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	721
GO:0051754	meiotic sister chromatid cohesion, centromeric	717
GO:0070601	centromeric sister chromatid cohesion	717
GO:0010234	anther wall tapetum cell fate specification	716
GO:0043953	protein transport by the Tat complex	716
GO:0048448	stamen morphogenesis	716
GO:0048455	stamen formation	716
GO:0048654	anther morphogenesis	716
GO:0048655	anther wall tapetum morphogenesis	716
GO:0048656	anther wall tapetum formation	716
GO:0048657	anther wall tapetum cell differentiation	716
GO:0051316	attachment of meiotic spindle microtubules to kinetochore	716
GO:0051455	spindle attachment to meiosis I kinetochore	716
GO:0007020	microtubule nucleation	712
GO:0032502	developmental process	712
GO:0051123	RNA polymerase II preinitiation complex assembly	711
GO:0042843	D-xylose catabolic process	709
GO:0032006	regulation of TOR signaling	707
GO:0031930	mitochondria-nucleus signaling pathway	705
GO:0019478	D-amino acid catabolic process	705
GO:0010016	shoot system morphogenesis	699
GO:0065008	regulation of biological quality	699
GO:0060962	regulation of ribosomal protein gene transcription by RNA polymerase II	697
GO:0045038	protein import into chloroplast thylakoid membrane	696
GO:0033619	membrane protein proteolysis	696
GO:0098869	cellular oxidant detoxification	696
GO:0055129	L-proline biosynthetic process	692
GO:0048511	rhythmic process	691
GO:0034308	primary alcohol metabolic process	691
GO:0010106	cellular response to iron ion starvation	690
GO:0071596	ubiquitin-dependent protein catabolic process via the N-end rule pathway	686
GO:1903530	regulation of secretion by cell	685
GO:0051046	regulation of secretion	685
GO:1901615	organic hydroxy compound metabolic process	685
GO:0030968	endoplasmic reticulum unfolded protein response	684
GO:0032008	positive regulation of TOR signaling	683
GO:1904263	positive regulation of TORC1 signaling	683
GO:0038202	TORC1 signaling	683
GO:1903432	regulation of TORC1 signaling	683
GO:1990019	protein storage vacuole organization	682
GO:0010191	mucilage metabolic process	681
GO:0010192	mucilage biosynthetic process	681
GO:0097052	L-kynurenine metabolic process	679
GO:0048856	anatomical structure development	679
GO:0006355	regulation of DNA-templated transcription	677
GO:1903506	obsolete regulation of nucleic acid-templated transcription	677
GO:2001141	regulation of RNA biosynthetic process	677
GO:0051493	regulation of cytoskeleton organization	677
GO:0031221	arabinan metabolic process	676
GO:0005977	glycogen metabolic process	676
GO:0006112	energy reserve metabolic process	676
GO:0072337	modified amino acid transport	673
GO:0042537	benzene-containing compound metabolic process	670
GO:0006633	fatty acid biosynthetic process	670
GO:0010224	response to UV-B	668
GO:1902007	obsolete regulation of toxin transport	667
GO:1902009	obsolete positive regulation of toxin transport	667
GO:0006824	cobalt ion transport	666
GO:0055068	obsolete cobalt ion homeostasis	666
GO:1900384	regulation of flavonol biosynthetic process	666
GO:0034198	cellular response to amino acid starvation	665
GO:0070125	mitochondrial translational elongation	665
GO:1990928	response to amino acid starvation	665
GO:0009937	regulation of gibberellic acid mediated signaling pathway	665
GO:0007517	muscle organ development	660
GO:0061061	muscle structure development	660
GO:0070127	tRNA aminoacylation for mitochondrial protein translation	656
GO:0005978	glycogen biosynthetic process	656
GO:0030154	cell differentiation	654
GO:0009113	purine nucleobase biosynthetic process	653
GO:0070987	error-free translesion synthesis	652
GO:1990074	polyuridylation-dependent mRNA catabolic process	651
GO:0009237	siderophore metabolic process	650
GO:0019290	siderophore biosynthetic process	650
GO:0001172	RNA-templated transcription	646
GO:0010556	regulation of macromolecule biosynthetic process	644
GO:0048278	vesicle docking	641
GO:1900426	positive regulation of defense response to bacterium	639
GO:0032261	purine nucleotide salvage	639
GO:0043101	purine-containing compound salvage	639
GO:0016556	mRNA modification	637
GO:0000461	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	635
GO:0035246	peptidyl-arginine N-methylation	631
GO:0006904	vesicle docking involved in exocytosis	631
GO:1902806	regulation of cell cycle G1/S phase transition	631
GO:2000045	regulation of G1/S transition of mitotic cell cycle	631
GO:1990542	mitochondrial transmembrane transport	629
GO:0006402	mRNA catabolic process	628
GO:0048731	system development	628
GO:0034220	monoatomic ion transmembrane transport	627
GO:0065001	specification of axis polarity	626
GO:0009845	seed germination	626
GO:0006285	base-excision repair, AP site formation	624
GO:0000919	cell plate assembly	623
GO:0015959	diadenosine polyphosphate metabolic process	623
GO:0015960	diadenosine polyphosphate biosynthetic process	623
GO:0015965	diadenosine tetraphosphate metabolic process	623
GO:0015966	diadenosine tetraphosphate biosynthetic process	623
GO:0070150	mitochondrial glycyl-tRNA aminoacylation	623
GO:0000038	very long-chain fatty acid metabolic process	623
GO:0045732	positive regulation of protein catabolic process	623
GO:0042761	very long-chain fatty acid biosynthetic process	622
GO:0051047	positive regulation of secretion	621
GO:1903532	positive regulation of secretion by cell	621
GO:0001501	skeletal system development	619
GO:0002793	positive regulation of peptide secretion	619
GO:0009887	animal organ morphogenesis	619
GO:0030252	growth hormone secretion	619
GO:0032024	positive regulation of insulin secretion	619
GO:0046887	positive regulation of hormone secretion	619
GO:0048644	muscle organ morphogenesis	619
GO:0050714	positive regulation of protein secretion	619
GO:0060123	regulation of growth hormone secretion	619
GO:0060124	positive regulation of growth hormone secretion	619
GO:0090277	positive regulation of peptide hormone secretion	619
GO:0010259	obsolete multicellular organism aging	619
GO:0007389	pattern specification process	618
GO:0060284	regulation of cell development	617
GO:0003016	respiratory system process	616
GO:0007585	respiratory gaseous exchange by respiratory system	616
GO:0043576	regulation of respiratory gaseous exchange	616
GO:0044065	regulation of respiratory system process	616
GO:0044057	regulation of system process	616
GO:0009637	response to blue light	615
GO:0009067	aspartate family amino acid biosynthetic process	615
GO:0007062	sister chromatid cohesion	614
GO:0018958	phenol-containing compound metabolic process	614
GO:0006979	response to oxidative stress	614
GO:0015790	UDP-xylose transmembrane transport	612
GO:0034260	negative regulation of GTPase activity	612
GO:0048144	fibroblast proliferation	612
GO:1900871	chloroplast mRNA modification	612
GO:1901333	positive regulation of lateral root development	612
GO:2000023	regulation of lateral root development	612
GO:0090548	response to nitrate starvation	612
GO:2000069	regulation of post-embryonic root development	612
GO:0046292	formaldehyde metabolic process	612
GO:0046294	formaldehyde catabolic process	612
GO:0060866	leaf abscission	612
GO:0090708	specification of plant organ axis polarity	612
GO:0110095	cellular detoxification of aldehyde	612
GO:0110096	cellular response to aldehyde	612
GO:0071569	protein ufmylation	612
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	610
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	610
GO:0044706	multi-multicellular organism process	610
GO:0019321	pentose metabolic process	608
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	606
GO:0006357	regulation of transcription by RNA polymerase II	605
GO:0006352	DNA-templated transcription initiation	604
GO:0010769	obsolete regulation of cell morphogenesis involved in differentiation	604
GO:0048640	negative regulation of developmental growth	603
GO:0001666	response to hypoxia	601
GO:0019747	regulation of isoprenoid metabolic process	600
GO:0033355	ascorbate glutathione cycle	600
GO:0036293	response to decreased oxygen levels	600
GO:0070482	response to oxygen levels	600
GO:0080112	seed growth	599
GO:0080113	regulation of seed growth	599
GO:0000395	mRNA 5'-splice site recognition	598
GO:0019805	quinolinate biosynthetic process	597
GO:0046874	quinolinate metabolic process	597
GO:0015931	nucleobase-containing compound transport	596
GO:0098656	monoatomic anion transmembrane transport	595
GO:1900459	positive regulation of brassinosteroid mediated signaling pathway	594
GO:0050803	regulation of synapse structure or activity	593
GO:0050807	regulation of synapse organization	593
GO:0050808	synapse organization	593
GO:0099173	postsynapse organization	593
GO:0099175	regulation of postsynapse organization	593
GO:0071988	protein localization to spindle pole body	593
GO:1902440	protein localization to mitotic spindle pole body	593
GO:1905508	protein localization to microtubule organizing center	593
GO:0036369	obsolete transcription factor catabolic process	593
GO:1901483	obsolete regulation of transcription factor catabolic process	593
GO:1901485	obsolete positive regulation of transcription factor catabolic process	593
GO:0043409	negative regulation of MAPK cascade	592
GO:0009904	chloroplast accumulation movement	591
GO:0007059	chromosome segregation	590
GO:0007231	osmosensory signaling pathway	589
GO:0009652	thigmotropism	589
GO:0032785	negative regulation of DNA-templated transcription, elongation	589
GO:0097272	ammonium homeostasis	589
GO:0097275	intracellular ammonium homeostasis	589
GO:0110064	lncRNA catabolic process	589
GO:0009612	response to mechanical stimulus	589
GO:0000956	nuclear-transcribed mRNA catabolic process	588
GO:0048638	regulation of developmental growth	587
GO:0035627	ceramide transport	586
GO:1902389	ceramide 1-phosphate transport	586
GO:0006591	ornithine metabolic process	584
GO:0046208	spermine catabolic process	584
GO:0018108	peptidyl-tyrosine phosphorylation	582
GO:0018212	peptidyl-tyrosine modification	582
GO:0001819	positive regulation of cytokine production	582
GO:0032479	regulation of type I interferon production	582
GO:0032606	type I interferon production	582
GO:0001816	cytokine production	582
GO:0001817	regulation of cytokine production	582
GO:0006811	monoatomic ion transport	581
GO:0010214	seed coat development	580
GO:0010928	regulation of auxin mediated signaling pathway	580
GO:1901259	chloroplast rRNA processing	579
GO:1904292	regulation of ERAD pathway	578
GO:1905897	regulation of response to endoplasmic reticulum stress	578
GO:0006067	ethanol metabolic process	578
GO:0097435	supramolecular fiber organization	578
GO:0009199	ribonucleoside triphosphate metabolic process	577
GO:1904294	positive regulation of ERAD pathway	576
GO:1905898	positive regulation of response to endoplasmic reticulum stress	576
GO:1903189	glyoxal metabolic process	576
GO:0009932	cell tip growth	576
GO:0010374	stomatal complex development	576
GO:0009914	hormone transport	573
GO:0051240	positive regulation of multicellular organismal process	572
GO:0003002	regionalization	572
GO:0033036	macromolecule localization	570
GO:0060918	auxin transport	566
GO:0046434	organophosphate catabolic process	565
GO:0006066	alcohol metabolic process	565
GO:0007249	canonical NF-kappaB signal transduction	563
GO:0032481	positive regulation of type I interferon production	563
GO:0043122	regulation of canonical NF-kappaB signal transduction	563
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	563
GO:0071669	plant-type cell wall organization or biogenesis	563
GO:0006096	glycolytic process	563
GO:0006757	obsolete ATP generation from ADP	563
GO:0046031	ADP metabolic process	563
GO:0009451	RNA modification	557
GO:0009660	amyloplast organization	556
GO:0034196	acylglycerol transport	556
GO:1901965	endoplasmic reticulum to chloroplast transport	556
GO:1990052	ER to chloroplast lipid transport	556
GO:0019374	galactolipid metabolic process	554
GO:0003032	detection of oxygen	554
GO:0070483	detection of hypoxia	554
GO:0006405	RNA export from nucleus	550
GO:1903050	regulation of proteolysis involved in protein catabolic process	550
GO:0007186	G protein-coupled receptor signaling pathway	549
GO:0018158	protein oxidation	549
GO:0018171	peptidyl-cysteine oxidation	549
GO:0070143	mitochondrial alanyl-tRNA aminoacylation	546
GO:0045491	xylan metabolic process	546
GO:0009635	response to herbicide	545
GO:1901562	response to paraquat	545
GO:0009135	purine nucleoside diphosphate metabolic process	544
GO:0009179	purine ribonucleoside diphosphate metabolic process	544
GO:0009185	ribonucleoside diphosphate metabolic process	544
GO:2000904	regulation of starch metabolic process	542
GO:0072318	clathrin coat disassembly	542
GO:0072319	vesicle uncoating	542
GO:0030835	negative regulation of actin filament depolymerization	541
GO:0030837	negative regulation of actin filament polymerization	541
GO:0031333	negative regulation of protein-containing complex assembly	541
GO:0032272	negative regulation of protein polymerization	541
GO:0043242	negative regulation of protein-containing complex disassembly	541
