Gene Category Clique
OG1463398 intersection 52
OG1496100 intersection 52
OG149767 intersection 52
OG1562073 intersection 52
OG1573645 intersection 52
OG1578316 disjoint 52
OG1587101 intersection 52
OG161411 intersection 52
OG1654068 intersection 52
OG1914465 intersection 52
OG1943445 intersection 52
OG1947697 intersection 52
OG1949305 intersection 52
OG1995948 disjoint 52
OG2000514 disjoint 52
OG2061261 intersection 52
OG2119022 intersection 52
OG2175378 intersection 52
OG2208152 intersection 52
OG2256261 intersection 52
OG2353816 intersection 52
OG2440397 intersection 52
OG2477017 intersection 52
OG2648145 intersection 52
OG2670930 disjoint 52
OG2703466 intersection 52
OG2739604 intersection 52
OG2748216 intersection 52
OG2910180 intersection 52
OG2949727 intersection 52
OG2976796 intersection 52
OG3034393 intersection 52
OG306502 intersection 52
OG3067898 intersection 52
OG3082923 disjoint 52
OG3152293 intersection 52
OG321235 intersection 52
OG3232010 intersection 52
OG3244982 intersection 52
OG3266018 intersection 52
OG3271970 intersection 52
OG3314422 intersection 52
OG3338369 intersection 52
OG3387885 intersection 52
OG386707 intersection 52
OG387312 intersection 52
OG428819 intersection 52
OG445455 intersection 52
OG507409 intersection 52
OG518449 intersection 52
OG573844 intersection 52
OG632935 intersection 52
OG648177 intersection 52
OG704028 intersection 52
OG729779 intersection 52
OG745893 intersection 52
OG776386 intersection 52
OG907302 intersection 52
OG958985 intersection 52
OG824264 intersection 53
OG0097101 intersection 54
OG0306249 disjoint 55
OG0340393 intersection 55
OG2181838 disjoint 55
OG2822808 intersection 55
OG1166637 intersection 56
OG0038336 disjoint 57
OG0071157 disjoint 57
OG0080190 intersection 57
OG0163854 intersection 57
OG0078918 intersection 58
OG0094442 intersection 58
OG0095508 intersection 58
OG0159091 intersection 58
OG0165470 intersection 58
OG0246343 disjoint 58
OG0412597 intersection 58
OG0444151 intersection 58
OG0461549 disjoint 58
OG0464732 disjoint 58
OG1615029 disjoint 58
OG1770144 disjoint 58
OG1898745 disjoint 58
OG2442470 intersection 58
OG3068107 intersection 58
OG3116707 intersection 58
OG3133458 disjoint 58
OG524145 intersection 58
OG974277 intersection 58
OG3364997 intersection 59
OG0418785 disjoint 60
OG1523872 intersection 60
OG2640106 intersection 61
OG0488851 intersection 62
OG2265342 intersection 63
OG3173258 intersection 64
OG0362469 intersection 65
OG0090450 disjoint 66
OG0203288 intersection 66
OG0305248 intersection 67
OG0479834 intersection 68
OG0077077 intersection 69
OG2365753 intersection 70
OG2687035 intersection 70
OG0479161 intersection 71
OG1680476 intersection 71
OG739743 intersection 72
OG321785 intersection 73
OG611947 intersection 73
OG0235511 intersection 74
OG0244025 intersection 74
OG540370 disjoint 74
OG1093132 intersection 75
OG3059372 intersection 75
OG2032138 intersection 76
OG2759431 intersection 76
OG0485227 disjoint 77
OG0551484 intersection 77
OG1269916 intersection 77
OG0075338 intersection 78
OG0108035 intersection 78
OG0212976 disjoint 78
OG2060781 intersection 79
OG0476803 intersection 80
OG439360 disjoint 80
OG728260 intersection 81
OG0277471 disjoint 82
OG0476803 intersection 82
OG0174438 intersection 83
OG2066132 intersection 84
OG458637 intersection 85
OG653325 intersection 86
OG0019457 intersection 87
OG0037485 intersection 87
OG0043758 intersection 87
OG0047236 intersection 87
OG0051722 intersection 87
OG0056626 intersection 87
OG0058928 intersection 87
OG0084030 intersection 87
OG0086902 intersection 87
OG0090596 disjoint 87
OG0095992 intersection 87
OG0102628 intersection 87
OG0105848 intersection 87
OG0131277 intersection 87
OG0131525 intersection 87
OG0131980 intersection 87
OG0134292 intersection 87
OG0137027 intersection 87
OG0140219 intersection 87
OG0142298 disjoint 87
OG0142561 intersection 87
OG0145245 intersection 87
OG0162752 intersection 87
OG0164537 intersection 87
OG0166528 intersection 87
OG0172268 intersection 87
OG0176531 intersection 87
OG0178372 intersection 87
OG0181841 intersection 87
OG0182322 intersection 87
OG0183876 intersection 87
OG0192865 intersection 87
OG0194890 intersection 87
OG0197506 intersection 87
OG0198645 intersection 87
OG0198906 intersection 87
OG0199012 intersection 87
OG0200087 intersection 87
OG0200343 intersection 87
OG0216636 intersection 87
OG0218326 intersection 87
OG0235514 intersection 87
OG0237067 intersection 87
OG0239925 intersection 87
OG0241236 intersection 87
OG0246457 intersection 87
OG0247228 intersection 87
OG0247852 intersection 87
OG0248517 intersection 87
OG0250717 intersection 87
OG0262502 intersection 87
OG0264581 intersection 87
OG0275706 intersection 87
OG0286342 intersection 87
OG0287731 intersection 87
OG0291137 intersection 87
OG0297641 intersection 87
OG0320486 intersection 87
OG0321111 disjoint 87
OG0326492 intersection 87
OG0327598 intersection 87
OG0328669 intersection 87
OG0329090 intersection 87
OG0329452 intersection 87
OG0329555 intersection 87
OG0331078 intersection 87
OG0331730 intersection 87
OG0332655 intersection 87
OG0332888 intersection 87
OG0334486 intersection 87
OG0334986 intersection 87
OG0336035 intersection 87
OG0338719 intersection 87
OG0342091 intersection 87
OG0351624 intersection 87
OG0355303 intersection 87
OG0358471 intersection 87
OG0358854 intersection 87
OG0360654 intersection 87
OG0363142 disjoint 87
OG0364116 intersection 87
OG0376185 intersection 87
OG0381766 intersection 87
OG0389353 intersection 87
OG0394208 intersection 87
OG0413807 intersection 87
OG0418692 intersection 87
OG0420867 intersection 87
OG0425003 intersection 87
OG0435948 disjoint 87
OG0436297 intersection 87
OG0455233 intersection 87
OG0455563 disjoint 87
OG0469534 intersection 87
OG0469792 intersection 87
OG0469919 intersection 87
OG0470465 intersection 87
OG0470505 intersection 87
OG0472206 intersection 87
OG0474219 intersection 87
OG0477825 intersection 87
OG0483433 intersection 87
OG0494982 intersection 87
OG0517314 intersection 87
OG0525295 intersection 87
OG0539466 disjoint 87
OG0541160 intersection 87
OG0541536 intersection 87
OG0543193 intersection 87
OG0545428 intersection 87
OG0546565 intersection 87
OG0548002 intersection 87
OG0548122 intersection 87
OG0548299 intersection 87
OG0548872 intersection 87
OG0556908 intersection 87
OG0562113 intersection 87
OG0574185 intersection 87
OG1000947 intersection 87
OG1000953 intersection 87
OG1004169 intersection 87
OG1031029 intersection 87
OG1033315 intersection 87
OG1045085 intersection 87
OG1045347 intersection 87
OG104720 intersection 87
OG1069144 intersection 87
OG1119802 intersection 87
OG1123167 intersection 87
OG1134487 intersection 87
OG1135162 intersection 87
OG1147466 intersection 87
OG116933 intersection 87
OG1192102 intersection 87
OG1223796 intersection 87
OG1230870 intersection 87
OG1239506 intersection 87
OG1245047 intersection 87
OG1245430 intersection 87
OG1276031 intersection 87
OG1279020 intersection 87
OG1284611 intersection 87
OG1321852 intersection 87
OG1360120 intersection 87
OG1385217 disjoint 87
OG1386907 intersection 87
OG1393301 intersection 87
OG140064 disjoint 87
OG1400681 intersection 87
OG1406630 intersection 87
OG1428079 intersection 87
OG1428788 intersection 87
OG1445581 intersection 87
OG1459664 intersection 87
OG1467179 intersection 87
OG1467428 intersection 87
OG1468532 intersection 87
OG1492846 intersection 87
OG1501884 intersection 87
OG1547726 intersection 87
OG1587267 intersection 87
OG1599167 intersection 87
OG1619131 intersection 87
OG1645267 intersection 87
OG1654920 intersection 87
OG1655189 intersection 87
OG1658351 intersection 87
OG1667216 intersection 87
OG1697060 intersection 87
OG1722262 intersection 87
OG1724469 disjoint 87
OG1747072 intersection 87
OG1750049 intersection 87
OG1750460 intersection 87
OG1750938 intersection 87
OG1762441 intersection 87
OG1762568 intersection 87
OG1786087 disjoint 87
OG1806543 intersection 87
OG1828204 intersection 87
OG1869153 intersection 87
OG1875728 intersection 87
OG1876707 intersection 87
OG1884799 intersection 87
OG1897461 intersection 87
OG1901915 intersection 87
OG1903679 intersection 87
OG1915744 intersection 87
OG1923794 intersection 87
OG1930147 intersection 87
OG19580 intersection 87
OG1958863 intersection 87
OG1975354 intersection 87
OG1988626 intersection 87
OG1995931 intersection 87
OG1998399 disjoint 87
OG1998843 intersection 87
OG2032119 intersection 87
OG2034045 intersection 87
OG2040899 intersection 87
OG2045013 intersection 87
OG2078107 intersection 87
OG2078140 intersection 87
OG2087400 intersection 87
OG2095740 intersection 87
OG210463 disjoint 87
OG2128105 intersection 87
OG2136420 intersection 87
OG2138248 intersection 87
OG2189793 intersection 87
OG2191847 intersection 87
OG2207441 intersection 87
OG2210294 intersection 87
OG2214744 intersection 87
OG2245127 intersection 87
OG2250442 intersection 87
OG225627 intersection 87
OG225644 intersection 87
OG2268153 intersection 87
OG2270689 intersection 87
OG2279135 intersection 87
OG230787 intersection 87
OG2325578 intersection 87
OG234391 intersection 87
OG2346652 intersection 87
OG2384109 intersection 87
OG2398340 intersection 87
OG2427839 intersection 87
OG2444320 intersection 87
OG245569 intersection 87
OG2473547 intersection 87
OG248580 intersection 87
OG2487455 intersection 87
OG25099 intersection 87
OG2512721 intersection 87
OG2514355 intersection 87
OG2515665 intersection 87
OG252549 intersection 87
OG254427 intersection 87
OG2564263 intersection 87
OG2566730 intersection 87
OG2567003 intersection 87
OG2589175 intersection 87
OG2627600 intersection 87
OG2643937 intersection 87
OG266535 intersection 87
OG2668145 intersection 87
OG2686101 intersection 87
OG2689784 intersection 87
OG2708398 intersection 87
OG2720131 intersection 87
OG2722432 intersection 87
OG2760067 intersection 87
OG2761506 intersection 87
OG2766503 disjoint 87
OG2789953 intersection 87
OG2801304 intersection 87
OG2806708 intersection 87
OG2811165 intersection 87
OG285311 intersection 87
OG2875001 intersection 87
OG2897804 intersection 87
OG2918365 intersection 87
OG2923261 intersection 87
OG2936838 intersection 87
OG2956359 intersection 87
OG2961772 intersection 87
OG2968762 intersection 87
OG2998191 intersection 87
OG3043348 intersection 87
OG3044712 intersection 87
OG305559 intersection 87
OG3093921 intersection 87
OG3116130 intersection 87
OG3129914 intersection 87
OG313153 intersection 87
OG3141740 intersection 87
OG3142109 intersection 87
OG3192456 intersection 87
OG3224672 intersection 87
OG3246163 intersection 87
OG3265214 intersection 87
OG3296073 intersection 87
OG3298588 intersection 87
OG3301854 disjoint 87
OG3310457 intersection 87
OG331808 intersection 87
OG3338734 intersection 87
OG3344931 intersection 87
OG3359319 intersection 87
OG337962 intersection 87
OG3381440 intersection 87
OG3402966 intersection 87
OG357209 intersection 87
OG35777 intersection 87
OG369675 intersection 87
OG418792 intersection 87
OG424183 disjoint 87
OG495450 intersection 87
OG527467 intersection 87
OG541938 intersection 87
OG559675 intersection 87
OG564247 intersection 87
OG586056 disjoint 87
OG644324 intersection 87
OG671144 intersection 87
OG678264 intersection 87
OG69058 intersection 87
OG692034 intersection 87
OG700841 intersection 87
OG710135 intersection 87
OG719633 intersection 87
OG726892 intersection 87
OG738160 intersection 87
OG7433 intersection 87
OG757353 intersection 87
OG765386 intersection 87
OG78005 intersection 87
OG800052 intersection 87
OG808853 intersection 87
OG815870 intersection 87
OG846246 intersection 87
OG852500 intersection 87
OG864644 intersection 87
OG868455 intersection 87
OG868572 intersection 87
OG893703 intersection 87
OG900840 intersection 87
OG909786 intersection 87
OG911732 intersection 87
OG945140 intersection 87
OG951022 intersection 87
OG979994 intersection 87
OG0201590 intersection 88
OG599846 intersection 89
OG0325503 intersection 90
OG2204091 intersection 90
OG0362586 intersection 91
OG0014983 intersection 92
OG0015111 intersection 92
OG0023629 intersection 92
OG0023955 intersection 92
OG0034583 intersection 92
OG0035580 intersection 92
OG0035861 disjoint 92
OG0036292 intersection 92
OG0044373 intersection 92
OG0045127 intersection 92
OG0048534 intersection 92
OG0049425 intersection 92
OG0051545 intersection 92
OG0053032 intersection 92
OG0055432 intersection 92
OG0055547 intersection 92
OG0058762 intersection 92
OG0059500 disjoint 92
OG0059596 intersection 92
OG0061036 disjoint 92
OG0064209 intersection 92
OG0065079 intersection 92
OG0065418 intersection 92
OG0067373 intersection 92
OG0067709 intersection 92
OG0068948 intersection 92
OG0069148 intersection 92
OG0070698 intersection 92
OG0071544 intersection 92
OG0072484 intersection 92
OG0079003 disjoint 92
OG0083281 intersection 92
OG0083868 intersection 92
OG0086051 intersection 92
OG0088010 disjoint 92
OG0088199 intersection 92
OG0089543 intersection 92
OG0089661 intersection 92
OG0090877 intersection 92
OG0091436 intersection 92
OG0094240 intersection 92
OG0094421 intersection 92
OG0096739 intersection 92
OG0096957 intersection 92
OG0097907 intersection 92
OG0100852 intersection 92
OG0102575 disjoint 92
OG0102720 intersection 92
OG0103773 intersection 92
OG0103877 intersection 92
OG0104177 intersection 92
OG0105368 disjoint 92
OG0106084 intersection 92
OG0106098 intersection 92
OG0108439 intersection 92
OG0109219 intersection 92
OG0109463 intersection 92
OG0112614 disjoint 92
OG0114131 intersection 92
OG0114799 intersection 92
OG0117286 intersection 92
OG0117583 intersection 92
OG0117658 intersection 92
OG0120805 intersection 92
OG0121672 intersection 92
OG0122430 intersection 92
OG0122766 intersection 92
OG0129196 intersection 92
OG0130223 intersection 92
OG0130863 intersection 92
OG0130962 intersection 92
OG0131987 intersection 92
OG0132409 intersection 92
OG0132590 intersection 92
OG0132617 intersection 92
OG0133032 intersection 92
OG0133947 disjoint 92
OG0135759 intersection 92
OG0136758 intersection 92
OG0140441 intersection 92
OG0140670 intersection 92
OG0142807 intersection 92
OG0143582 intersection 92
OG0143611 intersection 92
OG0143621 intersection 92
OG0143662 intersection 92
OG0143884 intersection 92
OG0144189 intersection 92
OG0144312 intersection 92
OG0144465 disjoint 92
OG0147112 intersection 92
OG0148488 intersection 92
OG0151569 intersection 92
OG0151610 intersection 92
OG0152166 intersection 92
OG0153859 disjoint 92
OG0154583 intersection 92
OG0156946 intersection 92
OG0157144 intersection 92
OG0157842 intersection 92
OG0158951 disjoint 92
OG0159503 intersection 92
OG0159535 intersection 92
OG0160282 intersection 92
OG0163354 intersection 92
OG0164759 intersection 92
OG0165118 intersection 92
OG0166061 intersection 92
OG0166746 intersection 92
OG0166959 intersection 92
OG0167526 intersection 92
OG0167624 intersection 92
OG0171053 intersection 92
OG0172292 intersection 92
OG0173041 intersection 92
OG0174206 intersection 92
OG0174286 intersection 92
OG0174906 intersection 92
OG0175841 intersection 92
OG0176663 intersection 92
OG0178825 intersection 92
OG0179447 intersection 92
OG0180775 intersection 92
OG0181266 intersection 92
OG0182373 intersection 92
OG0187211 intersection 92
OG0188299 intersection 92
OG0188437 intersection 92
OG0189136 disjoint 92
OG0192640 intersection 92
OG0192797 intersection 92
OG0193325 intersection 92
OG0193852 intersection 92
OG0195535 intersection 92
OG0195972 intersection 92
OG0198816 intersection 92
OG0200700 intersection 92
OG0201426 intersection 92
OG0201592 intersection 92
OG0202229 intersection 92
OG0202393 intersection 92
OG0203371 intersection 92
OG0203578 intersection 92
OG0205635 intersection 92
OG0207812 intersection 92
OG0209991 intersection 92
OG0212682 intersection 92
OG0214056 intersection 92
OG0222877 intersection 92
OG0225164 intersection 92
OG0227676 disjoint 92
OG0229285 disjoint 92
OG0231475 disjoint 92
OG0235483 intersection 92
OG0241335 intersection 92
OG0241390 disjoint 92
OG0242879 intersection 92
OG0243136 intersection 92
OG0244171 intersection 92
OG0244906 intersection 92
OG0245492 disjoint 92
OG0246677 intersection 92
OG0246736 intersection 92
OG0247792 intersection 92
OG0248020 intersection 92
OG0248200 intersection 92
OG0249292 intersection 92
OG0249797 intersection 92
OG0250164 intersection 92
OG0251084 intersection 92
OG0251102 intersection 92
OG0251355 intersection 92
OG0251694 intersection 92
OG0251698 intersection 92
OG0252219 intersection 92
OG0252344 intersection 92
OG0252378 intersection 92
OG0252576 intersection 92
OG0254892 disjoint 92
OG0255381 intersection 92
OG0258210 intersection 92
OG0259578 intersection 92
OG0263455 intersection 92
OG0264126 intersection 92
OG0266365 intersection 92
OG0268773 intersection 92
OG0271243 intersection 92
OG0271703 intersection 92
OG0271953 intersection 92
OG0273633 intersection 92
OG0274345 disjoint 92
OG0275659 intersection 92
OG0276766 intersection 92
OG0282001 intersection 92
OG0284583 intersection 92
OG0288223 intersection 92
OG0288950 intersection 92
OG0289035 disjoint 92
OG0289668 intersection 92
OG0289951 intersection 92
OG0295817 intersection 92
OG0297148 intersection 92
OG0298721 disjoint 92
OG0310984 intersection 92
OG0313783 intersection 92
OG0314213 intersection 92
OG0320594 intersection 92
OG0321325 intersection 92
OG0322456 intersection 92
OG0327290 intersection 92
OG0327880 intersection 92
OG0330491 intersection 92
OG0332157 intersection 92
OG0334216 intersection 92
OG0334543 intersection 92
OG0334569 intersection 92
OG0335133 intersection 92
OG0335247 disjoint 92
OG0335512 intersection 92
OG0335531 intersection 92
OG0336186 intersection 92
OG0336320 intersection 92
OG0336727 intersection 92
OG0338240 intersection 92
OG0338941 intersection 92
OG0339369 intersection 92
OG0339393 intersection 92
OG0339991 intersection 92
OG0340295 intersection 92
OG0340611 intersection 92
OG0340799 intersection 92
OG0341366 intersection 92
OG0350590 intersection 92
OG0353982 disjoint 92
OG0356520 intersection 92
OG0357138 intersection 92
OG0361236 disjoint 92
OG0362956 intersection 92
OG0366480 intersection 92
OG0369992 intersection 92
OG0376647 intersection 92
OG0377171 intersection 92
OG0393872 intersection 92
OG0396525 intersection 92
OG0397371 intersection 92
OG0398326 intersection 92
OG0398544 intersection 92
OG0399694 intersection 92
OG0416713 intersection 92
OG0419180 disjoint 92
OG0422917 intersection 92
OG0429201 intersection 92
OG0436460 intersection 92
OG0440710 intersection 92
OG0455844 intersection 92
OG0458181 intersection 92
OG0458725 intersection 92
OG0459460 intersection 92
OG0462488 intersection 92
OG0465799 intersection 92
OG0466033 disjoint 92
OG0466409 intersection 92
OG0473823 intersection 92
OG0475591 intersection 92
OG0478010 disjoint 92
OG0480348 disjoint 92
OG0480663 disjoint 92
OG0480810 intersection 92
OG0480844 intersection 92
OG0481069 intersection 92
OG0481265 intersection 92
OG0481458 intersection 92
OG0481486 intersection 92
OG0481513 intersection 92
OG0481928 intersection 92
OG0482136 intersection 92
OG0482363 intersection 92
OG0482372 intersection 92
OG0482471 intersection 92
OG0482476 intersection 92
OG0482848 disjoint 92
OG0482899 intersection 92
OG0482937 intersection 92
OG0482957 intersection 92
OG0482973 intersection 92
OG0483014 intersection 92
OG0486260 intersection 92
OG0486323 intersection 92
OG0489999 intersection 92
OG0490326 intersection 92
OG0491118 disjoint 92
OG0491124 intersection 92
OG0491141 disjoint 92
OG0491499 disjoint 92
OG0493343 intersection 92
OG0493843 intersection 92
OG0494958 intersection 92
OG0496381 intersection 92
OG0502290 intersection 92
OG0505716 intersection 92
OG0510649 intersection 92
OG0523022 intersection 92
OG0534344 intersection 92
OG0539334 intersection 92
OG0540060 intersection 92
OG0541384 intersection 92
OG0542099 intersection 92
OG0543159 intersection 92
OG0549997 intersection 92
OG0559311 intersection 92
OG0562631 intersection 92
OG0568438 intersection 92
OG0573575 intersection 92
OG0576337 intersection 92
OG0596291 intersection 92
OG0600621 intersection 92
OG100954 intersection 92
OG1015396 intersection 92
OG1020632 intersection 92
OG1028386 disjoint 92
OG103462 disjoint 92
OG1039249 intersection 92
OG1040639 intersection 92
OG1042477 intersection 92
OG1048939 intersection 92
OG1050473 intersection 92
OG1056043 intersection 92
OG1058591 intersection 92
OG1060306 intersection 92
OG1067853 disjoint 92
OG1068746 disjoint 92
OG108586 intersection 92
OG1096089 disjoint 92
OG1098052 disjoint 92
OG1103740 intersection 92
OG1103757 intersection 92
OG1113776 intersection 92
OG1114650 intersection 92
OG112312 intersection 92
OG1128261 intersection 92
OG1128882 intersection 92
OG1138955 disjoint 92
OG1139223 intersection 92
OG1142028 disjoint 92
OG1151340 intersection 92
OG1157802 intersection 92
OG1161083 disjoint 92
OG1166569 intersection 92
OG1169208 disjoint 92
OG1172024 intersection 92
OG1177675 disjoint 92
OG1180959 intersection 92
OG1180974 disjoint 92
OG1185797 intersection 92
OG1188112 intersection 92
OG1192300 intersection 92
OG119749 intersection 92
OG1203397 intersection 92
OG1206053 intersection 92
OG1208348 intersection 92
OG1213313 intersection 92
OG1213737 intersection 92
OG1213752 intersection 92
OG1219902 intersection 92
OG1228272 intersection 92
OG124976 intersection 92
OG1249996 intersection 92
OG1253082 intersection 92
OG1256645 intersection 92
OG1259934 intersection 92
OG1264 intersection 92
OG1275750 disjoint 92
OG1277788 intersection 92
OG1281369 intersection 92
OG1283075 intersection 92
OG1284375 intersection 92
OG1284512 intersection 92
OG1291733 disjoint 92
OG1292599 disjoint 92
OG1293052 intersection 92
OG1299981 intersection 92
OG1306452 disjoint 92
OG1311968 intersection 92
OG1316233 intersection 92
OG1317413 intersection 92
OG1317682 intersection 92
OG1319706 disjoint 92
OG132523 intersection 92
OG133265 intersection 92
OG1334303 intersection 92
OG1336263 intersection 92
OG1341963 intersection 92
OG1352801 intersection 92
OG135508 intersection 92
OG1361353 intersection 92
OG1366954 intersection 92
OG1367920 intersection 92
OG137047 disjoint 92
OG1371226 intersection 92
OG1372591 intersection 92
OG1374099 intersection 92
OG1378297 intersection 92
OG1381902 intersection 92
OG1390411 disjoint 92
OG1394656 disjoint 92
OG1399970 intersection 92
OG1403746 intersection 92
OG140678 intersection 92
OG1409948 intersection 92
OG1418273 intersection 92
OG143478 intersection 92
OG1443665 intersection 92
OG1446646 intersection 92
OG144813 intersection 92
OG1453405 disjoint 92
OG1460772 intersection 92
OG1470453 intersection 92
OG1476959 intersection 92
OG1482193 intersection 92
OG1492375 intersection 92
OG1495517 intersection 92
OG149717 intersection 92
OG1506291 intersection 92
OG1506327 intersection 92
OG1506553 intersection 92
OG1507437 intersection 92
OG1507587 intersection 92
OG1508851 intersection 92
OG1508859 intersection 92
OG1510038 intersection 92
OG1515287 intersection 92
OG1515563 intersection 92
OG1523872 disjoint 92
OG1528942 intersection 92
OG1532893 intersection 92
OG1567772 intersection 92
OG1576082 disjoint 92
OG1578897 disjoint 92
OG158274 intersection 92
OG1586619 intersection 92
OG1593529 intersection 92
OG1593798 intersection 92
OG1596116 intersection 92
OG159924 intersection 92
OG1611742 intersection 92
OG1618990 intersection 92
OG1621254 disjoint 92
OG1635845 intersection 92
OG163596 disjoint 92
OG1636656 intersection 92
OG1638352 intersection 92
OG1638594 intersection 92
OG1638712 intersection 92
OG163937 intersection 92
OG1642390 intersection 92
OG1646835 disjoint 92
OG1651941 intersection 92
OG165761 intersection 92
OG1663013 intersection 92
OG1666273 intersection 92
OG1669295 intersection 92
OG1669608 disjoint 92
OG1673881 intersection 92
OG1679965 intersection 92
OG1682449 intersection 92
OG1690217 intersection 92
OG1692247 intersection 92
OG1693117 intersection 92
OG1696867 intersection 92
OG170322 disjoint 92
OG1704431 intersection 92
OG1708733 intersection 92
OG1708901 disjoint 92
OG171106 intersection 92
OG1717540 intersection 92
OG1719733 intersection 92
OG1725500 intersection 92
OG1728701 intersection 92
OG1734359 intersection 92
OG1739770 intersection 92
OG1748223 intersection 92
OG1751400 intersection 92
OG1751465 intersection 92
OG1752191 intersection 92
OG1787464 disjoint 92
OG1790492 disjoint 92
OG1791838 intersection 92
OG1794117 intersection 92
OG1795281 intersection 92
OG1797350 intersection 92
OG1801151 intersection 92
OG1801727 intersection 92
OG1802589 disjoint 92
OG1802992 intersection 92
OG1806040 disjoint 92
OG1812776 disjoint 92
OG1813767 intersection 92
OG1820557 intersection 92
OG1824183 intersection 92
OG183450 disjoint 92
OG18369 intersection 92
OG18370 intersection 92
OG1846444 intersection 92
OG1857147 intersection 92
OG185753 intersection 92
OG1862517 intersection 92
OG1863272 disjoint 92
OG1863606 intersection 92
OG1865824 intersection 92
OG1869420 intersection 92
OG1872663 intersection 92
OG1878069 intersection 92
OG1884231 disjoint 92
OG1888917 intersection 92
OG1893183 intersection 92
OG1901700 disjoint 92
OG1903647 intersection 92
OG1904447 intersection 92
OG1910967 intersection 92
OG192374 intersection 92
OG1931485 intersection 92
OG1933539 intersection 92
OG1935702 intersection 92
OG193919 intersection 92
OG1939834 disjoint 92
OG194569 intersection 92
OG1949114 intersection 92
OG1953156 intersection 92
OG1959440 intersection 92
OG1964205 disjoint 92
OG1967158 intersection 92
OG1968227 intersection 92
OG1976079 intersection 92
OG1976580 intersection 92
OG1978603 intersection 92
OG1983510 disjoint 92
OG1985315 intersection 92
OG1985787 intersection 92
OG1986821 disjoint 92
OG1991285 disjoint 92
OG1994030 disjoint 92
OG1999343 intersection 92
OG2003632 intersection 92
OG2008994 intersection 92
OG2011113 intersection 92
OG2011906 intersection 92
OG2020845 intersection 92
OG2038753 disjoint 92
OG2039447 disjoint 92
OG2039714 intersection 92
OG2044784 intersection 92
OG2049609 disjoint 92
OG2050612 intersection 92
OG2075976 intersection 92
OG2076017 intersection 92
OG2080698 intersection 92
OG2084677 intersection 92
OG2085414 intersection 92
OG2090178 intersection 92
OG2090206 intersection 92
OG2093199 intersection 92
OG2093776 intersection 92
OG2098440 intersection 92
OG2108021 intersection 92
OG2109249 intersection 92
OG2114496 intersection 92
OG2118969 intersection 92
OG2123545 intersection 92
OG2124035 intersection 92
OG2124930 intersection 92
OG2127369 intersection 92
OG2129114 intersection 92
OG2136382 intersection 92
OG2140386 intersection 92
OG2150071 disjoint 92
OG2150614 disjoint 92
OG215140 disjoint 92
OG2151599 disjoint 92
OG2177923 intersection 92
OG2185772 intersection 92
OG2187634 disjoint 92
OG2188974 intersection 92
OG2192986 intersection 92
OG2194863 intersection 92
OG2208689 disjoint 92
OG2209784 intersection 92
OG2210966 intersection 92
OG2241771 intersection 92
OG22431 intersection 92
OG2253834 intersection 92
OG2254545 intersection 92
OG2254554 intersection 92
OG2259010 intersection 92
OG2259871 intersection 92
OG2261885 intersection 92
OG2266159 disjoint 92
OG2270024 intersection 92
OG2270113 intersection 92
OG2270574 intersection 92
OG2276838 intersection 92
OG2276850 intersection 92
OG2278439 intersection 92
OG229998 intersection 92
OG2318534 disjoint 92
OG232833 intersection 92
OG2329387 intersection 92
OG2330066 disjoint 92
OG2331503 intersection 92
OG2353864 intersection 92
OG2359339 intersection 92
OG2363771 intersection 92
OG2372950 intersection 92
OG2379468 intersection 92
OG2385106 intersection 92
OG2387129 intersection 92
OG2404513 intersection 92
OG2409918 disjoint 92
OG2410265 intersection 92
OG241568 intersection 92
OG2420617 intersection 92
OG2426173 intersection 92
OG24288 intersection 92
OG2430394 intersection 92
OG2430907 intersection 92
OG2438466 intersection 92
OG2440926 intersection 92
OG2442172 intersection 92
OG2442727 intersection 92
OG2452423 intersection 92
OG2454234 intersection 92
OG2454706 intersection 92
OG2461269 disjoint 92
OG2482479 intersection 92
OG2492935 intersection 92
OG2493898 intersection 92
OG2493958 intersection 92
OG249503 intersection 92
OG2506218 intersection 92
OG2510081 disjoint 92
OG2513758 intersection 92
OG2513772 intersection 92
OG2515374 intersection 92
OG2518011 intersection 92
OG2519720 disjoint 92
OG2521417 intersection 92
OG2522890 intersection 92
OG2529040 intersection 92
OG2537600 disjoint 92
OG2538048 disjoint 92
OG2541564 intersection 92
OG2545124 intersection 92
OG2550239 intersection 92
OG2550849 disjoint 92
OG2553281 intersection 92
OG2553365 intersection 92
OG2563293 intersection 92
OG2569005 intersection 92
OG2571748 disjoint 92
OG257966 intersection 92
OG2590337 intersection 92
OG2594411 intersection 92
OG2600788 intersection 92
OG2602527 intersection 92
OG2609776 intersection 92
OG2612983 intersection 92
OG2614685 intersection 92
OG262246 intersection 92
OG2628388 intersection 92
OG2630940 disjoint 92
OG2636193 intersection 92
OG2646039 disjoint 92
OG264853 intersection 92
OG2652211 intersection 92
OG2654849 disjoint 92
OG2657566 intersection 92
OG2668919 disjoint 92
OG2679475 intersection 92
OG2681937 intersection 92
OG2687122 intersection 92
OG2695515 intersection 92
OG2708766 intersection 92
OG2717530 intersection 92
OG2720113 intersection 92
OG2723490 intersection 92
OG2723500 intersection 92
OG2726308 disjoint 92
OG2727734 intersection 92
OG2729089 intersection 92
OG273316 intersection 92
OG2736421 intersection 92
OG2736520 intersection 92
OG2740260 intersection 92
OG2743485 intersection 92
OG2753468 intersection 92
